suite,x_name,x_value,variant,variant_label,n,n_failed,n_success,success_rate,failure_rate,position_rmse_m,position_mean_error_m,position_conditional_rmse_m,position_median_m,position_p90_m,position_p95_m,peb_position_m_mean,peb_position_m_rms,clock_rmse_ns,clock_median_ns,clock_p90_ns,clock_p95_ns,channel_nmse_mean,channel_nmse_median,channel_nmse_p90,channel_nmse_p95,conditional_outlier_rate,outlier_rate,catastrophic_rate,outlier_ci_low,outlier_ci_high,outlier_ci_method,runtime_mean_s,runtime_median_s,runtime_p95_s,peak_rss_median_mb,peak_rss_max_mb,stage1_runtime_median_s,mksc_projection_runtime_median_s,common_geometry_runtime_median_s,anchor_refresh_runtime_median_s,stage3_runtime_median_s,clock_certificate_rate,clock_certificate_gap_p95,stage1_basin_acquisition_rate,stage1_delay_rmse_ns_median,stage1_delay_rmse_ns_p95,common_geometry_hessian_min_eig_median
receiver,snr_db,-10.0,free_jones_peb_dual_pol,Data-only free-Jones PEB [dual_pol],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0038668091961077855,0.003954608515199786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.742892423374578,5.658883958589286,9.527058742195363,nan,nan,nan,nan,nan,nan,5.658883958589286,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-10.0,free_jones_peb_full_6d,Data-only free-Jones PEB [full_6d],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0012459638660974528,0.001256110023721224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.62656340058893,5.663693509530276,9.517974741477518,nan,nan,nan,nan,nan,nan,5.663693509530276,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-10.0,free_jones_peb_scalar,Data-only free-Jones PEB [scalar],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.03926125257106574,0.04352554438475604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.828343245666474,5.784904123283923,10.086069342494003,nan,nan,nan,nan,nan,nan,5.784904123283923,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],200,0,200,1.0,0.0,0.38712436759553903,0.11175363942253563,0.0027930195340427084,0.0022927403367656845,0.043513879554942805,0.977014422216737,nan,nan,0.9100176608114785,0.005554210928056306,0.018729772631231816,2.231714918572865,0.5399031885939315,0.5007567684665328,0.5075598345460174,0.9715580629317029,0.1,0.1,0.1,0.0621593662540661,0.1502127878677558,Clopper-Pearson exact,24.744827982936986,24.79209461575374,40.80720903561449,nan,nan,23.88104740763083,0.9859337857924402,2.2244824850931764,0.19739062478765845,0.7651774506084621,1.0,1.3129088433711577e-10,0.885,0.29103529079010404,61.07592309001326,6.219328098142192
receiver,snr_db,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],200,0,200,1.0,0.0,0.15928146193931034,0.013753229792152039,0.001228733952523608,0.0008362085517563671,0.0021196156656694684,0.0024452140624613497,nan,nan,0.13481958812405823,0.002324183133089731,0.0056867269256008586,0.006456554467942472,0.00985678072023193,5.0614259914435976e-05,7.732797156984668e-05,8.583551008595403e-05,0.01,0.01,0.01,0.0012133490137360304,0.035654668397239776,Clopper-Pearson exact,24.90579876183998,25.009359045885503,39.894499820703636,nan,nan,24.220614537596703,0.975452633574605,2.0920272283256054,0.19371402729302645,0.7706408146768808,1.0,4.888168374481976e-10,0.98,0.06876335562900572,2.0194371957814212,9.12453908171029
receiver,snr_db,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],200,0,200,1.0,0.0,1.0244588918692432,0.8079962196001037,0.009361600361634937,0.7880320211308433,1.5983701521002116,1.9222029833872722,nan,nan,2.4663940811028606,1.386825512918949,4.2863760258569865,4.75415827877038,0.9572790001876362,0.967958350322669,0.9995562179994572,0.9996794932680835,0.785,0.785,0.785,0.7215289561159429,0.8398183046676636,Clopper-Pearson exact,24.74959778228309,24.923796895891428,39.28538496498948,nan,nan,23.4558397536166,0.9855696791782975,2.3096009134314954,0.19507530657574534,0.9815687849186361,1.0,8.423921956620864e-11,0.16,45.327418383436985,87.74884061093277,0.5079504862332564
receiver,snr_db,-15.0,free_jones_peb_dual_pol,Data-only free-Jones PEB [dual_pol],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.006876267175987635,0.007032398897344376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.899837973993272,5.842970703728497,10.171082926820961,nan,nan,nan,nan,nan,nan,5.842970703728497,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-15.0,free_jones_peb_full_6d,Data-only free-Jones PEB [full_6d],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0022156718887335943,0.002233714591926956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.75758825159166,5.585843839216977,10.226528789428993,nan,nan,nan,nan,nan,nan,5.585843839216977,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-15.0,free_jones_peb_scalar,Data-only free-Jones PEB [scalar],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.06981747705946396,0.07740057939014704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.930231474782341,5.757377121131867,10.801278393343091,nan,nan,nan,nan,nan,nan,5.757377121131867,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-15.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],200,0,200,1.0,0.0,0.5385715132890807,0.2578362704066401,0.004750768661570786,0.004972878604322807,0.9631110920371537,1.240208421819218,nan,nan,1.2703197457870696,0.012065730393062728,2.528240921036595,3.2307564822331316,0.5969822755251903,0.5010867562292971,0.9732503144749327,0.9948572387632548,0.285,0.285,0.285,0.22355439801068502,0.35294269975153986,Clopper-Pearson exact,25.014138179682195,25.1467037438415,41.33538073222152,nan,nan,24.181443218607455,0.9370179744437337,2.1898834737949073,0.19602017803117633,0.8351891981437802,1.0,4.867605587265334e-10,0.66,3.124017076967961,82.44838576572872,3.0002902177144093
receiver,snr_db,-15.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],200,0,200,1.0,0.0,0.2351300547746687,0.045284239991194415,0.0021881909767183967,0.0015057811097393071,0.004142670155220073,0.005252186002814586,nan,nan,0.523452876263847,0.004202001714354838,0.011265397405161349,0.01660377772570761,0.04238184249938439,0.00016489986940413563,0.00026159012866676655,0.00047436555394202076,0.045,0.045,0.045,0.020780422227004353,0.08370268807585404,Clopper-Pearson exact,24.904489005636425,24.87966693704948,40.62329699974507,nan,nan,23.91725731268525,0.9442181512713432,2.158229185733944,0.19059038069099188,0.8040318321436644,1.0,1.1901748571987977e-09,0.935,0.15183447990454707,11.58589744934587,6.441691783267052
receiver,snr_db,-15.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],200,0,200,1.0,0.0,1.1368398924851255,0.9412797635688367,0.01824824675830261,0.9194987257154916,1.8562816929009602,2.0401702105983768,nan,nan,2.448105396064102,1.7448051643313396,4.117697729112244,4.655484564351207,0.9685165160722161,0.9975744324303114,1.000433334851715,1.000947405775779,0.845,0.845,0.845,0.787262356784294,0.8921905998959034,Clopper-Pearson exact,24.763380913548172,24.517808037810028,42.79490192327647,nan,nan,23.05354243516922,0.9221562519669533,2.312034720554948,0.20121749211102724,1.04806328099221,1.0,2.3169018112970088e-10,0.11,54.131857094594096,92.26451779114706,0.3043316968818353
receiver,snr_db,-20.0,free_jones_peb_dual_pol,Data-only free-Jones PEB [dual_pol],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0122279243369853,0.012505570162327928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.8351905711879954,5.717618747148663,9.94755828869529,nan,nan,nan,nan,nan,nan,5.717618747148663,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-20.0,free_jones_peb_full_6d,Data-only free-Jones PEB [full_6d],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.003940083699137001,0.003972168666727199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.679190077772364,5.674781177192926,9.90636790189891,nan,nan,nan,nan,nan,nan,5.674781177192926,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-20.0,free_jones_peb_scalar,Data-only free-Jones PEB [scalar],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.12415498191570962,0.13763985665458142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.840306142293848,5.87223639478907,9.967145100561897,nan,nan,nan,nan,nan,nan,5.87223639478907,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-20.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],200,0,200,1.0,0.0,0.857182721084493,0.6252621605427469,0.007854370242003295,0.5611220001212656,1.4706618199725163,1.5431252535816573,nan,nan,1.9987376907127483,1.0178576210837438,3.73840008636116,4.308214893627302,0.7433788735220169,0.7611499988445066,0.9977453585195244,0.9990033816840792,0.68,0.68,0.68,0.6105301149383418,0.7440388123600422,Clopper-Pearson exact,24.65435602442827,24.188886909745634,40.925262701138855,nan,nan,23.01808733306825,0.9555044248700142,2.3324932851828635,0.18859941605478525,0.9190364643000066,1.0,1.4565859537918673e-09,0.28,33.0984237697802,89.11762511799043,0.549169944374915
receiver,snr_db,-20.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],200,0,200,1.0,0.0,0.439068243095602,0.17229405767493486,0.006251318725704319,0.0037791492747193565,0.7000007333311347,1.0843010060096103,nan,nan,0.854799394147661,0.009386224303054573,1.1535259239052835,2.13126009430155,0.12199773670024033,0.0005622307536114566,0.6162128065487277,0.9903740136600164,0.2,0.2,0.2,0.1468944882157588,0.26222636458960025,Clopper-Pearson exact,25.76594894937705,25.599258189089596,41.486317169619724,nan,nan,24.52223900752142,0.9682494248263538,2.2777958689257503,0.19963280204683542,0.827868137974292,1.0,4.492972903542534e-09,0.77,0.6768046602604155,75.00425781933528,3.605326403976247
receiver,snr_db,-20.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],200,0,200,1.0,0.0,1.2768226071027877,1.1573753874238115,0.022285609769958043,1.1558827515554921,1.9361408237337148,2.011603934959566,nan,nan,2.746593962424678,2.2329321763834065,4.4730193175072435,5.0,0.9796556505407672,0.9999443858490414,1.0031048992401759,1.004421937205275,0.975,0.975,0.975,0.9426256488731541,0.9918338338091575,Clopper-Pearson exact,23.877429522895255,23.80856232251972,38.8814668295439,nan,nan,22.446981196757406,0.9565915875136852,2.1052314545959234,0.19140282180160284,1.015088100451976,1.0,8.407380064070561e-10,0.01,65.47274932818246,100.43901450501502,0.07880066871052598
receiver,snr_db,-25.0,free_jones_peb_dual_pol,Data-only free-Jones PEB [dual_pol],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.021744666075974806,0.02223839793046486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.6546997334389015,5.748288022354245,10.5331537593156,nan,nan,nan,nan,nan,nan,5.748288022354245,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-25.0,free_jones_peb_full_6d,Data-only free-Jones PEB [full_6d],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.007006569716005323,0.0070636257532427395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.326512578022666,5.465201192069799,9.418088219547641,nan,nan,nan,nan,nan,nan,5.465201192069799,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-25.0,free_jones_peb_scalar,Data-only free-Jones PEB [scalar],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.22078224799446133,0.24476212308955125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.599442066317424,5.768750379327685,9.792813086137171,nan,nan,nan,nan,nan,nan,5.768750379327685,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-25.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],200,0,200,1.0,0.0,1.0733975531074678,0.8745639214266508,0.019030727161429145,0.8433335278884894,1.7471246974936556,1.9733601292204026,nan,nan,2.62715857901512,1.8838307183615646,4.552564336517294,4.9227728901917445,0.8127683645578568,0.8731150646867764,1.0023744971199615,1.0043847077450145,0.825,0.825,0.825,0.7651160293697908,0.8749755892262882,Clopper-Pearson exact,23.559201365411283,24.136824530083686,40.078917431551965,nan,nan,22.80324287014082,0.9298523091711104,2.0961509933695197,0.18865372007712722,0.9495980925858021,1.0,4.967368997694874e-09,0.08,52.99210516351831,95.40076953420822,0.1977002865287963
receiver,snr_db,-25.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],200,0,200,1.0,0.0,0.7328139084971939,0.47887639382133457,0.007338468990793962,0.2861790940324452,1.1961027646783404,1.5116599069803163,nan,nan,1.8013039680236098,0.09947720977062191,3.2913982704862392,3.9776949769902084,0.36493387054955334,0.11455689997953142,0.9937390047861766,0.9968011433122422,0.53,0.53,0.53,0.45833050041147505,0.6007670588028855,Clopper-Pearson exact,23.899613526053727,24.539100598543882,39.656020800909026,nan,nan,23.570453587453812,0.9589641918428242,2.2305834786966443,0.19157991325482726,0.8662298582494259,1.0,1.399382753672777e-08,0.38,19.15874115100959,87.52292062892738,0.7100187012364074
receiver,snr_db,-25.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],200,0,200,1.0,0.0,1.4258731402040563,1.3386372994162796,0.02221637550325723,1.3494927029924186,2.05101271648458,2.152323451786056,nan,nan,3.1678965921448583,2.999536640614606,4.976332789137635,5.0,0.9954339238083475,1.003286284260926,1.0128419383728742,1.0160596033249016,0.995,0.995,0.995,0.9724581015427943,0.999873418972133,Clopper-Pearson exact,22.329356943629683,23.158058119937778,36.444395674858235,nan,nan,21.77990118600428,0.9455889924429357,2.0679352413862944,0.19330851081758738,1.0135474130511284,1.0,2.704286236559987e-09,0.0,79.60949291942276,114.36967848107935,0.04450223897884904
receiver,snr_db,-30.0,free_jones_peb_dual_pol,Data-only free-Jones PEB [dual_pol],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.03866809196107786,0.03954608515199786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.404520192383789,5.609111844561994,10.381210575299336,nan,nan,nan,nan,nan,nan,5.609111844561994,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-30.0,free_jones_peb_full_6d,Data-only free-Jones PEB [full_6d],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.01245963866097453,0.01256110023721224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.650156597890891,5.726624863687903,10.617962256120517,nan,nan,nan,nan,nan,nan,5.726624863687903,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-30.0,free_jones_peb_scalar,Data-only free-Jones PEB [scalar],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.3926125257106581,0.4352554438475624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.540467377780005,5.746069272514433,9.639408557256683,nan,nan,nan,nan,nan,nan,5.746069272514433,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-30.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],200,0,200,1.0,0.0,1.268681299404589,1.1725483607427798,0.02353104730752964,1.1831066367940104,1.8218783031741035,2.024255058081233,nan,nan,3.0495363647194966,2.7854577956512303,4.765650948019269,5.0,0.9211754944669391,1.0041376984043477,1.019352412102849,1.0228022625012054,0.97,0.97,0.97,0.935849373294973,0.9889125443277452,Clopper-Pearson exact,22.38531887789257,23.037874257192016,38.119648878276344,nan,nan,21.680189264938235,0.965396111831069,2.1059525473974645,0.1914133569225669,1.0016843653284013,1.0,1.6954609893169415e-08,0.0,69.74539723125415,107.57715775109537,0.07528152811336454
receiver,snr_db,-30.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],200,0,200,1.0,0.0,1.0045286769346566,0.7930995632792032,0.010893279152121472,0.7476786959722915,1.6838614617041194,1.9664166509994205,nan,nan,2.317606339957756,1.5518797924394083,4.060556111071908,4.734860435700047,0.6029310969545219,0.703197122833235,1.0037241626275182,1.005566272329416,0.78,0.78,0.78,0.7161387526864924,0.8353639386882141,Clopper-Pearson exact,23.55291047839448,24.288865635171533,39.62916653230786,nan,nan,23.039254038594663,0.9475597646087408,2.193826765753329,0.19110873620957136,0.9272418152540922,1.0,5.1973793329072316e-08,0.14,53.23626115219532,90.41326971130876,0.2252792614516386
receiver,snr_db,-30.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],200,0,200,1.0,0.0,1.3944641807549314,1.2954524687955813,0.06632241024333665,1.2535713299804818,2.041307389217308,2.160257650649649,nan,nan,3.213391567249131,2.88438974615416,5.0,5.0,1.0054751276156466,1.0117816667155517,1.0359290952495293,1.0568834579730424,0.975,0.975,0.975,0.9426256488731541,0.9918338338091575,Clopper-Pearson exact,22.818529014075175,23.524865692015737,39.080736805312334,nan,nan,22.06452441914007,0.9338925774209201,2.0966789075173438,0.19435231015086174,1.0060536316595972,1.0,8.912803898981359e-09,0.0,83.74902813551184,118.5350432199516,0.03208932448482528
receiver,snr_db,-5.0,free_jones_peb_dual_pol,Data-only free-Jones PEB [dual_pol],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.002174466607597481,0.0022238397930464866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.999473013859242,5.761220913846046,11.107621672004461,nan,nan,nan,nan,nan,nan,5.761220913846046,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-5.0,free_jones_peb_full_6d,Data-only free-Jones PEB [full_6d],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.0007006569716005323,0.000706362575324274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,6.051140051814728,5.606235329993069,10.579494276456531,nan,nan,nan,nan,nan,nan,5.606235329993069,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-5.0,free_jones_peb_scalar,Data-only free-Jones PEB [scalar],200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.02207822479944617,0.024476212308955244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,5.811876674643718,5.631426538340747,9.87074773623608,nan,nan,nan,nan,nan,nan,5.631426538340747,nan,nan,0.0,nan,nan,nan
receiver,snr_db,-5.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],200,0,200,1.0,0.0,0.21160644734294953,0.034502242067347026,0.0015820356744411556,0.001268191893505813,0.002649662566765205,0.0034807665299387176,nan,nan,0.4311722020399324,0.0029647563212381635,0.007921308744511834,0.00949182512659297,0.5111317615743368,0.5006592137632041,0.5018924449644525,0.5034258291296629,0.035,0.035,0.035,0.014185525898419246,0.0707809983509772,Clopper-Pearson exact,24.6347518121358,24.69504667725414,41.38958404273726,nan,nan,23.79300429765135,0.955969366710633,2.1691353232599795,0.2050357609987259,0.7422202089801431,1.0,6.191023378845482e-11,0.95,0.10796800985979932,10.620522968294479,8.811332778355226
receiver,snr_db,-5.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],200,0,200,1.0,0.0,0.042009902379055906,0.0035467855788791523,0.0006914957988421068,0.00046886662245532445,0.0011686369499623644,0.001344006204330375,nan,nan,0.039268559093878,0.0012935826092572073,0.0031543324211023033,0.0036237577198740285,0.004988216026244674,1.5982506201703625e-05,2.432745235334336e-05,2.5920302538221945e-05,0.005,0.005,0.005,0.00012658102786701825,0.02754189845720562,Clopper-Pearson exact,24.727137434273025,24.250869508832693,39.94882059111259,nan,nan,23.296800307463855,0.930231012403965,2.1335975462570786,0.197464550845325,0.7900876179337502,1.0,2.1407210113913657e-10,0.995,0.03537337797324444,0.2719641102193965,11.268849176660792
