suite,x_name,x_value,trial_id,seed,snr_db,variant,variant_label,failed,error,resolved_config_hash,y_noisy_hash,base_y_noisy_hash,nested_receiver_noise_convention,reference_sigma2,stage1_output_hash,candidate_hash,reference_type,peb_position_m,position_error_m,clock_error_ns,channel_nmse,noisy_fit_nmse,outlier,raw_objective_final,total_objective_final,stage1_position_error_m,stage1_delay_rmse_ns,stage1_delay_max_abs_error_ns,stage1_min_delay_separation_ns,stage1_panel_pairing_correct,stage1_runtime_s,mksc_projection_runtime_s,common_geometry_runtime_s,anchor_refresh_runtime_s,stage3_runtime_s,deployment_runtime_s,rss_mb_before,rss_mb_peak,rss_mb_after,memory_measurement,optimizer_evaluations,clock_interval_evaluations,clock_certified,clock_certificate_gap,clock_branch_ambiguous,outer_safeguard_used,selected_candidate,stage1_evs_union_rank,stage1_evs_retained_energy_fraction,stage1_assignment_margin,stage1_max_rank1_ratio,common_geometry_hessian_min_eig,common_geometry_hessian_condition,stage1_basin_acquired,receiver_mode,N,T,K,M_A,M_R,p_true_x,p_true_y,p_true_z
receiver,snr_db,-10.0,139,2750466215,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,113677b9b51cb1f8b7c39350c38652e0170e4f058c19e35a7842ce59baf8ee17,8de62d3575caffc8997eecc5bf71d7f55bb9ecde3a2c2faefad64fcba8d84c69,0ad960d56b6fc485da4117fc41b02ed6de195e0ec7190e2b7c16a10b75d89612,fixed_full6d_reference_sigma2,4.2646681490606175,07d3056b7df2bb2f350de7e7544e927d721aae6c0e72ec0a7fde27a83333eb8c,1bef06115871ac1103a311e015ffd21de6b408b06aa15def4441a0b03696f52a,,,0.0021367760694950685,0.007314688020053098,0.5017243238069291,0.9744237213348093,False,1.4588470498517214,1.4588470498517276,0.002375835261176523,60.95214378734782,105.57220624189229,4.157376665592458,True,14.019583004526794,0.47738037537783384,1.3377324333414435,0.124540314078331,0.4262329647317529,14.445815969258547,nan,nan,nan,,9,2243,True,5.65905276783861e-11,False,False,ccop_lbfgsb,6,0.22725404296550747,0.03696909044319606,0.9590969195936466,9.688464010437936,62.9634277346687,True,dual_pol,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,139,2750466215,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,4dec05dfe982c4129737171ea4e17e5306949510cef161cfa7a31993ed604494,0ad960d56b6fc485da4117fc41b02ed6de195e0ec7190e2b7c16a10b75d89612,0ad960d56b6fc485da4117fc41b02ed6de195e0ec7190e2b7c16a10b75d89612,fixed_full6d_reference_sigma2,4.2646681490606175,284fd84feeaf6a16559471a86ecf748b8e820d8c2aa04153fb3db08ccb043067,8d957446e38136cbc559a459b55e0421bebd0b8b17647fb8670df956739d3d7b,,,0.0009841289659487274,0.00038281289409347293,6.776778694068585e-05,0.9090364242794602,False,4.2617475009026435,4.261747501540123,0.0022645319217331115,0.08006439142585677,0.13625867867415564,1.2856094226328596,True,14.94223428890109,0.6139542181044817,1.381263860501349,0.10161698423326015,0.45402147993445396,15.396255768835545,nan,nan,nan,,10,2496,True,1.5542509548636167e-10,False,False,ccop_lbfgsb,6,0.14829897363062902,3.918919843328239,0.6182024809188574,11.139102595255064,66.82632362902872,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,139,2750466215,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,47898bb8b4122d134c45afdf1ce23e070ee3e5af32aaead9395b24a45ba0d5da,3143e82e2b47ee8cb3dfb5af3ff02f2ccbcd671355ad7aeb0a19eb31c5f4e04b,0ad960d56b6fc485da4117fc41b02ed6de195e0ec7190e2b7c16a10b75d89612,fixed_full6d_reference_sigma2,4.2646681490606175,b9eae162bf325e8d61c2280f7161403602e704eaa68b1f078eba99fa02e9c9e1,673d68009e44ee8d1bd06134acc78b5483f3d283ef33bc4b7f9cc28c5327a81b,,,0.941649343826228,2.9209650214429144,0.9941142606019995,0.9999544085759688,True,0.7175711209173355,0.7175711214161534,1.151457231510917,81.31258637438194,137.02142681585954,32.50416796511666,False,14.216512861661613,0.36963508930057287,1.3633030652999878,0.11757911369204521,1.148645719513297,15.36515858117491,nan,nan,nan,,31,6953,True,5.411068860216316e-11,False,False,ccop_lbfgsb,3,0.19205176176385638,0.05599739357770253,0.9771827033019356,0.08992993073251042,195.89489466265036,False,scalar,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,140,1131524606,-10.0,free_jones_peb_dual_pol,Data-only free-Jones PEB [dual_pol],False,,6b3e286352fe2c0d9212a705d8bd3783b0d194cf2e07056e06211f4759dab0c1,58c7bbfcfa5335c491a0d640bf1118a122055e921dd45eb25fab41fcbed0c23f,7edc4cef5d80edd6e9c18245bee1420bc7b455057cbbba935b98111c83f67de8,fixed_full6d_reference_sigma2,4.461305036594437,,,matched_data_only_free_jones,0.003292395562970459,,,,,,,,,,,,,,,,,5.830709267407656,5.830709267407656,,,,,,,,,,,,,,,,,,,dual_pol,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,140,1131524606,-10.0,free_jones_peb_full_6d,Data-only free-Jones PEB [full_6d],False,,d4318f680e29f1a2b3c1a9f005e1bb08c7ae866ebe468d786c40440f4dd9a835,7edc4cef5d80edd6e9c18245bee1420bc7b455057cbbba935b98111c83f67de8,7edc4cef5d80edd6e9c18245bee1420bc7b455057cbbba935b98111c83f67de8,fixed_full6d_reference_sigma2,4.461305036594437,,,matched_data_only_free_jones,0.0013529898351455965,,,,,,,,,,,,,,,,,5.612077757716179,5.612077757716179,,,,,,,,,,,,,,,,,,,full_6d,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,140,1131524606,-10.0,free_jones_peb_scalar,Data-only free-Jones PEB [scalar],False,,8663ec32b0f562a02f3fa3caf9285d3adca2a93f17ba3d04dc06c683c9f53766,894178ec3753675c44c51a5994c9febbe820c50bf0e14b378d9e18afb420367a,7edc4cef5d80edd6e9c18245bee1420bc7b455057cbbba935b98111c83f67de8,fixed_full6d_reference_sigma2,4.461305036594437,,,matched_data_only_free_jones,0.0243018408869272,,,,,,,,,,,,,,,,,6.12192100379616,6.12192100379616,,,,,,,,,,,,,,,,,,,scalar,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,140,1131524606,-10.0,proposed_dual_pol,MKSC-GI-balanced + CCOP-JVP [dual_pol],False,,6b3e286352fe2c0d9212a705d8bd3783b0d194cf2e07056e06211f4759dab0c1,58c7bbfcfa5335c491a0d640bf1118a122055e921dd45eb25fab41fcbed0c23f,7edc4cef5d80edd6e9c18245bee1420bc7b455057cbbba935b98111c83f67de8,fixed_full6d_reference_sigma2,4.461305036594437,741816a4df4de69b9d5f781d4f42454209cfb14adaef39e52d11a556729a15eb,a8cb8525efa938d55c446b95622a4ca781a42b148145b3f4684944c0d8282518,,,0.00029416523535012956,0.00109340977410704,0.5001382974188301,0.9551132109033283,False,1.560522372830658,1.5605223728307527,0.005147010565582086,0.07174311229938923,0.08825874119795733,1.0041087967498306,True,23.911757881753147,1.1853365488350391,1.989621832035482,0.2789293900132179,0.7847994305193424,24.69655731227249,nan,nan,nan,,10,2472,True,5.90675680031521e-11,False,False,ccop_lbfgsb,6,0.26030925746226313,0.8920329646432894,0.4596125363144242,6.6258409845646495,73.13058663895639,True,dual_pol,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,140,1131524606,-10.0,proposed_full_6d,MKSC-GI-balanced + CCOP-JVP [full_6d],False,,d4318f680e29f1a2b3c1a9f005e1bb08c7ae866ebe468d786c40440f4dd9a835,7edc4cef5d80edd6e9c18245bee1420bc7b455057cbbba935b98111c83f67de8,7edc4cef5d80edd6e9c18245bee1420bc7b455057cbbba935b98111c83f67de8,fixed_full6d_reference_sigma2,4.461305036594437,f772779463d2ff962adc5ec048cf9df05a4ce569438b66b31d098a8d543e5919,ccef1afae20a1028b616606a5319afb4c68a8643b74441de3e37324890e1551a,,,0.00024858235782024074,0.004304238845246707,7.828292389158362e-05,0.909390941741949,False,4.465298672838679,4.4652986730416675,0.0037490652637419213,0.028830767016451608,0.03842637388265924,1.199688978280713,True,24.123953517526388,0.8457993064075708,2.122931683436036,0.19089361559599638,0.7168236840516329,24.84077720157802,nan,nan,nan,,13,3275,True,1.2199003711949834e-10,False,False,ccop_lbfgsb,6,0.14834449310226858,5.413965167570582,0.34424795905459754,8.735344344518891,72.10682467451615,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,140,1131524606,-10.0,proposed_scalar,MKSC-GI-balanced + CCOP-JVP [scalar],False,,8663ec32b0f562a02f3fa3caf9285d3adca2a93f17ba3d04dc06c683c9f53766,894178ec3753675c44c51a5994c9febbe820c50bf0e14b378d9e18afb420367a,7edc4cef5d80edd6e9c18245bee1420bc7b455057cbbba935b98111c83f67de8,fixed_full6d_reference_sigma2,4.461305036594437,4866095cb083e8f30b6f7357a88048b1d170b11837de7027cac77411b1188022,1af992505e095941a7aa80e7a10aad9f290033d07d7e467c9214fbeaf35f9da0,,,1.1030345868032077,3.6906153824186387,0.89744670471972,0.9966850620858991,True,0.7652811536251206,0.7652811540807157,1.010569577334955,73.01809138171126,126.4012360416264,3.039723354958752,False,21.36431424599141,1.308287245221436,3.2598493173718452,0.19516443368047476,0.9475956493988633,22.311909895390272,nan,nan,nan,,17,4053,True,5.7004612376721177e-11,False,False,ccop_lbfgsb,3,0.21363825899793182,0.003054242189269323,0.9758962049001224,0.006298009642361718,23968.89509674615,False,scalar,63,256,3,16,4096,1.25,0.55,0.75
receiver,snr_db,-10.0,141,74551422,-10.0,free_jones_peb_dual_pol,Data-only free-Jones PEB [dual_pol],False,,04422f812703c9cf1db449477419e36dbfe060bbce63f5171df3bc4ed3cee9b0,fa7210a7a136a2abc476dada4c302338472d5a8d86c31b08e5f548fea05813e0,6f910d53ff8bbbbea26434d6aa7d8aee54b2b800939cba6018241f33d0a91ce1,fixed_full6d_reference_sigma2,5.606334774628876,,,matched_data_only_free_jones,0.0034487608760140906,,,,,,,,,,,,,,,,,5.3417362896725535,5.3417362896725535,,,,,,,,,,,,,,,,,,,dual_pol,63,256,3,16,4096,1.25,0.55,0.75
