figure,trial_id,seed,snr_db,true_K,assumed_K,calibration_std_deg,T,ris_side,M_R,r_ue_m,baseline,position_rmse_m,y_nmse,raw_objective_final,runtime_s,failed,error,y_noisy_hash,data_hash,warning,peb_position_m,peb_is_data_only,peb_uses_regularization,nuisance_model,clock_eliminated,efim_condition_number,rss_mb_before,rss_mb_after
fig9,0,761381645,0.0,3,3,0.0,256,64,4096,3.521757768185907,proposed,8.492313744422114e-05,2.0098160638367976e-06,0.23156313235028622,356.98592860200733,False,,83b6de66e6de1781,5491e8d59d94992c,,nan,,,,,,nan,nan
fig9,0,761381645,0.0,3,3,0.0,256,64,4096,3.521757768185907,ff_omp,2.4280997440720458,0.9949609604841999,0.46163146689452117,43.14624452100543,False,,83b6de66e6de1781,5491e8d59d94992c,,nan,,,,,,nan,nan
fig9,0,761381645,0.0,3,3,0.0,256,64,4096,3.521757768185907,ris_momp,1.8694919095831188,0.998694231765428,0.4625038123576933,90.2731562120025,False,,83b6de66e6de1781,5491e8d59d94992c,,nan,,,,,,nan,nan
fig9,0,761381645,0.0,3,3,0.0,256,64,4096,3.521757768185907,nf_mmpsr,1.14564392373896,0.9852280437716235,0.4593928031496711,33.0508984909975,False,,83b6de66e6de1781,5491e8d59d94992c,,nan,,,,,,nan,nan
fig9,0,761381645,0.0,3,2,0.0,256,64,4096,3.470230539892127,proposed,0.6676661497306955,0.9943707609436847,0.461492047085707,563.3189041430014,False,,83b6de66e6de1781,147c7acc3ac693fb,,nan,,,,,,nan,nan
fig9,0,761381645,0.0,3,2,0.0,256,64,4096,3.470230539892127,ff_omp,1.8694919095837654,0.9993209467901739,0.462640466311014,11.930559152009664,False,,83b6de66e6de1781,147c7acc3ac693fb,,nan,,,,,,nan,nan
fig9,0,761381645,0.0,3,2,0.0,256,64,4096,3.470230539892127,ris_momp,2.5288337232803553,0.9996290888097055,0.4627054634064051,21.940922940993914,False,,83b6de66e6de1781,147c7acc3ac693fb,,nan,,,,,,nan,nan
fig9,0,761381645,0.0,3,2,0.0,256,64,4096,3.470230539892127,nf_mmpsr,1.14564392373896,0.9860252675818001,0.45957730295172067,13.418490682000993,False,,83b6de66e6de1781,147c7acc3ac693fb,,nan,,,,,,nan,nan
