figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig1_fig2,PEB,63,3424526765,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3424526765,,,nan,,False,,6.84979010373354,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,f2cd723567327f44,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0006696160051628242,nan,nan,0.0006696160051628242,False,258f950ff6512034899ff541f16fbb81fb7ab692c62ede128038d4532b76f1bb,1.0287703166396631,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1_fig2,free_jones_vp,6,1919806993,0.0,snr_db,0.0,3,3,3,3,full_6d,1919806993,,,nan,,False,,430.02828146517277,0.0012310072430833136,0.0012310072430833136,7.2788220119840295e-06,0.00031582403263403846,4.341363760875508e-13,0.4198035649423549,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,7a807ddd95bb3057,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.3488663753719882e-05,1.694355955145985e-05,2.3145136868178734e-07]",direct_vp,[],3095369.7271665027,3096560,True,8223885.489783601,72.38909432240544,21.744672847761,0.07164573573664842,"[5.0948547625869125,5.092175081546221,4.941549083787875]",221.4292180389166,422.36461877822876,645.2248672246933,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0012310072430833136,7.2788220119840295e-06,0.4198035649423549,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,6,1919806993,0.0,snr_db,0.0,3,3,3,3,full_6d,1919806993,,,nan,,False,,431.4717288687825,0.0012310072430833136,0.0012310072430833136,7.2788220119840295e-06,0.00031582403263403846,4.341363760875508e-13,0.4198035649423549,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,7a807ddd95bb3057,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.3488663753719882e-05,1.694355955145985e-05,2.3145136868178734e-07]",direct_vp,[],3095369.7271665027,3096560,True,8223885.489783601,72.38909432240544,21.744672847761,0.07164573573664842,"[5.0948547625869125,5.092175081546221,4.941549083787875]",221.4292180389166,425.004836820066,647.8650852665305,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0012310072430833136,7.2788220119840295e-06,0.4198035649423549,nan,nan,nan,False,not_run,not_requested
fig1_fig2,PEB,6,1919806993,0.0,snr_db,0.0,3,3,3,3,full_6d,1919806993,,,nan,,False,,5.646044187247753,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,652a9c95d85f9925,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.000352907053243195,nan,nan,0.000352907053243195,False,231b7c2941d5d9c02809f94febabb8d0e1f1d4a2d4bfefa1b397f685379809da,0.4199671633749915,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1_fig2,free_jones_vp,84,3985341227,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3985341227,,,nan,,False,,1410.7223556116223,0.024740963249679213,0.024740963249679213,0.001060740408347766,0.002624537654426576,2.176001413705875e-12,2.198722187705082,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,35e096e97639dde1,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.4664847506272225e-06,3.352297398026265e-07,7.187836043565051e-06]",direct_vp,[],3094727.7633456476,3096560,True,1719666.2853479937,96.39668151977277,9.172213116868477,0.049248207429504906,"[4.9006512597719984,4.991754341525912,4.877723547741284]",240.63326347619295,1403.560933098197,1645.6451068669558,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.024740963249679213,0.001060740408347766,2.198722187705082,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,84,3985341227,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3985341227,,,nan,,False,,1401.1353597715497,0.024740963249679213,0.024740963249679213,0.001060740408347766,0.002624537654426576,2.176001413705875e-12,2.198722187705082,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,35e096e97639dde1,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.4664847506272225e-06,3.352297398026265e-07,7.187836043565051e-06]",direct_vp,[],3094727.7633456476,3096560,True,1719666.2853479937,96.39668151977277,9.172213116868477,0.049248207429504906,"[4.9006512597719984,4.991754341525912,4.877723547741284]",240.63326347619295,1394.6709351167083,1636.755108885467,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.024740963249679213,0.001060740408347766,2.198722187705082,nan,nan,nan,False,not_run,not_requested
fig1_fig2,PEB,84,3985341227,-5.0,snr_db,-5.0,3,3,3,3,full_6d,3985341227,,,nan,,False,,6.2937082052230835,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,d3623b14aa0ac8a5,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0008271589680675452,nan,nan,0.0008271589680675452,False,763c74c3103c34dc91712b88cb00b247f3e9461f0fa66c55a5e9608e707daf96,2.200035310942669,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1_fig2,free_jones_vp,7,1914929603,0.0,snr_db,0.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,332.48107535392046,0.0019110215251711246,0.0019110215251711246,5.830019456164113e-05,0.001705563054915593,9.614118185549781e-13,0.7355377068182275,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,c11853bd2d3c5c1a,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.7183668987672443e-05,1.402992340315849e-06,6.6107621872078395e-06]",direct_vp,"[""poor_clock_consistency""]",3094152.8950898056,3096560,True,8099310.907328254,85.3443552246693,11.90521676816393,0.21403388592278302,"[4.5551554792064115,4.999193968770603,5.018565764198359]",231.31776034832,323.8382126316428,556.6699257493019,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0019110215251711246,5.830019456164113e-05,0.7355377068182275,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,7,1914929603,0.0,snr_db,0.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,327.733583830297,0.0019110215251711246,0.0019110215251711246,5.830019456164113e-05,0.001705563054915593,9.614118185549781e-13,0.7355377068182275,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,c11853bd2d3c5c1a,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[1.7183668987672443e-05,1.402992340315849e-06,6.6107621872078395e-06]",direct_vp,"[""poor_clock_consistency""]",3094152.8950898056,3096560,True,8099310.907328254,85.3443552246693,11.90521676816393,0.21403388592278302,"[4.5551554792064115,4.999193968770603,5.018565764198359]",231.31776034832,321.1152236610651,553.9469367787242,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0019110215251711246,5.830019456164113e-05,0.7355377068182275,nan,nan,nan,False,not_run,not_requested
fig1_fig2,PEB,7,1914929603,0.0,snr_db,0.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,5.556359119713306,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,113d66ed9ab18a67,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00033906627598154004,nan,nan,0.00033906627598154004,False,84f1975fc112e22552cd5389ecb9ea5e68088b810ed0a30ff85dfd5971674377,0.7361137239348519,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1_fig2,free_jones_vp,83,2856883752,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2856883752,,,nan,,False,,1598.9139418825507,0.030007236500360496,0.030007236500360496,0.006747803842877856,0.01869238177431205,1.042168809049697e-11,0.6518528816550387,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,18ffde8efe9a0e64,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[4.540209340720291e-05,0.31444383440819357,3.853617501234787e-06]",direct_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3099682.5016624182,3096560,True,2515329.2598702717,98.03880220878774,0.0008636340525749659,48.78309611782742,"[4.936815414789728,108.41385422793503,4.921746253684638]",238.03915125131607,1590.9247848689556,1830.3763863891363,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.030007236500360496,0.006747803842877856,0.6518528816550387,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,83,2856883752,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2856883752,,,nan,,False,,1602.9863720238209,0.030007236500360496,0.030007236500360496,0.006747803842877856,0.01869238177431205,1.042168809049697e-11,0.6518528816550387,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,18ffde8efe9a0e64,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[4.540209340720291e-05,0.31444383440819357,3.853617501234787e-06]",direct_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3099682.5016624182,3096560,True,2515329.2598702717,98.03880220878774,0.0008636340525749659,48.78309611782742,"[4.936815414789728,108.41385422793503,4.921746253684638]",238.03915125131607,1596.0679969117045,1835.5195984318852,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.030007236500360496,0.006747803842877856,0.6518528816550387,nan,nan,nan,False,not_run,not_requested
fig1_fig2,PEB,83,2856883752,-5.0,snr_db,-5.0,3,3,3,3,full_6d,2856883752,,,nan,,False,,5.879289358854294,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,16fc2c0a4b481534,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0005590930819767731,nan,nan,0.0005590930819767731,False,700eea5a638faf3db61de2a763659338a112f897687c33a7cb33c68c29ad4a9e,0.6511995947266429,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1_fig2,free_jones_vp,89,850792180,-5.0,snr_db,-5.0,3,3,3,3,full_6d,850792180,,,nan,,False,,1054.2961334586143,0.027405082480623576,0.027405082480623576,0.004882198137002535,0.005113425552239715,6.357933702317137e-12,2.4989696183775414,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,2eced44052aa71be,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[2.8080466434713962e-06,3.6294649829046485e-06,0.00010586881126201034]",jnpp_then_vp,[],3102730.9710964295,3096560,False,2482537.796182337,61.4323482550933,8.47024481702925,0.03210542417855675,"[5.028075362549095,5.095932775705427,5.027581100234662]",234.4052688702941,944.0959461554885,1179.9543333798647,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.027405082480623576,0.004882198137002535,2.4989696183775414,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,89,850792180,-5.0,snr_db,-5.0,3,3,3,3,full_6d,850792180,,,nan,,False,,1128.5840110257268,0.0004039316493080409,0.0004039316493080409,1.6936034321079716e-05,0.00027094805368286064,1.0281258978386282e-12,2.4954027804932943,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,2eced44052aa71be,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.0672386345448046e-06,4.102512594972949e-06,0.00010672647602016368]",jnpp_then_vp,[],3102730.9710964295,3096560,False,2482537.796182337,61.4323482550933,8.47024481702925,0.03210542417855675,"[5.028075362549095,5.095932775705427,5.027581100234662]",234.4052688702941,52.96859508007765,304.65752251446247,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.027405082480623576,0.004882198137002535,2.4989696183775414,0.0004039316493080409,1.6936034321079716e-05,2.4954027804932943,True,accepted,accepted
fig1_fig2,PEB,89,850792180,-5.0,snr_db,-5.0,3,3,3,3,full_6d,850792180,,,nan,,False,,6.172685332596302,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,d15c4c5a3ea7128d,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00068613439024576,nan,nan,0.00068613439024576,False,2d81d18bd4ebd93cb30153245eac7dedb296bdb9883caf62dadd0506edd2daa4,2.494012344957689,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1_fig2,free_jones_vp,8,641399591,0.0,snr_db,0.0,3,3,3,3,full_6d,641399591,,,nan,,False,,576.3188159018755,0.0005330127765900737,0.0005330127765900737,4.485441063564839e-06,4.360610546468839e-05,1.566550818799457e-13,0.22558826371055185,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,7a0246640af4c49e,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[5.443777623659798e-06,1.2380646766772191e-08,5.042017867705966e-06]",direct_vp,"[""poor_clock_consistency""]",3097890.065038422,3096560,True,8526369.466080163,78.46630844529655,12.377336339210942,0.10888534204262577,"[4.805398458531588,5.024903832172621,5.046357558723789]",233.17420057952404,569.2399961203337,803.7639099359512,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0005330127765900737,4.485441063564839e-06,0.22558826371055185,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,8,641399591,0.0,snr_db,0.0,3,3,3,3,full_6d,641399591,,,nan,,False,,571.6431924775243,0.0005330127765900737,0.0005330127765900737,4.485441063564839e-06,4.360610546468839e-05,1.566550818799457e-13,0.22558826371055185,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,7a0246640af4c49e,jones_free,cpu,False,,numpy,numpy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[5.443777623659798e-06,1.2380646766772191e-08,5.042017867705966e-06]",direct_vp,"[""poor_clock_consistency""]",3097890.065038422,3096560,True,8526369.466080163,78.46630844529655,12.377336339210942,0.10888534204262577,"[4.805398458531588,5.024903832172621,5.046357558723789]",233.17420057952404,564.9303419217467,799.4542557373643,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0005330127765900737,4.485441063564839e-06,0.22558826371055185,nan,nan,nan,False,not_run,not_requested
fig1_fig2,PEB,8,641399591,0.0,snr_db,0.0,3,3,3,3,full_6d,641399591,,,nan,,False,,6.010890483856201,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,754f7d38ec3e7f0b,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0003474113251691455,nan,nan,0.0003474113251691455,False,e032c9cb8462fea3417aadc651e10a3437190e0cacf3ab5bdc4b175ff7382e20,0.2254925735329804,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
