figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig1_fig2,free_jones_vp_gated_rescue,-5.0,13,634888206,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.011753300016327305,0.0006629582174480504,17.728568267197467,True,0.0007086152076385956,0.6467342173378764,0.011753300016327305,0.0007086152076385956,0.6467342173378764,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,2,3251202663,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.001293181704266971,0.000621051741220573,2.0822447123736247,False,6.0478914736944176e-05,0.7226037729559319,0.001293181704266971,6.0478914736944176e-05,0.7226037729559319,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,2,3251202663,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.001293181704266971,0.000621051741220573,2.0822447123736247,False,6.0478914736944176e-05,0.7226037729559319,0.001293181704266971,6.0478914736944176e-05,0.7226037729559319,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,7,1914929603,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.005034959612354888,0.0006029545772165476,8.350479128291965,True,0.00038430688975896996,2.3261541962105263,0.005034959612354888,0.00038430688975896996,2.3261541962105263,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,7,1914929603,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.005034959612354888,0.0006029545772165476,8.350479128291965,True,0.00038430688975896996,2.3261541962105263,0.005034959612354888,0.00038430688975896996,2.3261541962105263,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,15,2734808712,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.004431499731214111,0.0006155747828861733,7.198962424088683,True,0.00022183564622937687,0.3651191342882192,0.004431499731214111,0.00022183564622937687,0.3651191342882192,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,15,2734808712,full_6d,3,3,3,direct_vp,direct_vp,"[""poor_clock_consistency""]",True,0.004431499731214111,0.0006155747828861733,7.198962424088683,True,0.00022183564622937687,0.3651191342882192,0.004431499731214111,0.00022183564622937687,0.3651191342882192,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,26,890721611,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.004376915141580954,0.0006547161925826777,6.685209853013122,True,9.057992835066189e-05,1.507299851529133,0.004376915141580954,9.057992835066189e-05,1.507299851529133,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp_gated_rescue,-5.0,26,890721611,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.004376915141580954,0.0006547161925826777,6.685209853013122,True,9.057992835066189e-05,1.507299851529133,0.004376915141580954,9.057992835066189e-05,1.507299851529133,nan,nan,nan,False,not_run,not_requested
fig1_fig2,free_jones_vp,-5.0,32,2857393641,full_6d,3,3,3,direct_vp,direct_vp,[],True,0.0067340191840496175,0.0006490955283389941,10.37446552941393,True,0.0011962648553696129,0.5713885781653484,0.0067340191840496175,0.0011962648553696129,0.5713885781653484,nan,nan,nan,False,not_run,not_requested
