suite,x_name,x_value,trial_id,seed,snr_db,variant,variant_label,failed,error,resolved_config_hash,y_noisy_hash,base_y_noisy_hash,nested_receiver_noise_convention,reference_sigma2,stage1_output_hash,candidate_hash,reference_type,peb_position_m,position_error_m,clock_error_ns,channel_nmse,noisy_fit_nmse,outlier,raw_objective_final,total_objective_final,stage1_position_error_m,stage1_delay_rmse_ns,stage1_delay_max_abs_error_ns,stage1_min_delay_separation_ns,stage1_panel_pairing_correct,stage1_runtime_s,mksc_projection_runtime_s,common_geometry_runtime_s,anchor_refresh_runtime_s,stage3_runtime_s,deployment_runtime_s,rss_mb_before,rss_mb_peak,rss_mb_after,memory_measurement,optimizer_evaluations,clock_interval_evaluations,clock_certified,clock_certificate_gap,clock_branch_ambiguous,outer_safeguard_used,selected_candidate,stage1_evs_union_rank,stage1_evs_retained_energy_fraction,stage1_assignment_margin,stage1_max_rank1_ratio,common_geometry_hessian_min_eig,common_geometry_hessian_condition,stage1_basin_acquired,receiver_mode,N,T,K,M_A,M_R,p_true_x,p_true_y,p_true_z
compression,snr_db,-10.0,6,3888548710,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,51d6701de70fe310369a2f5b581babc81f1960eeb4e1742c1b8887eab8c28aec,9388f92d8ccbecc18bfd85e487efb1759eca222c53cc98de7bc07d54764fdefa,9388f92d8ccbecc18bfd85e487efb1759eca222c53cc98de7bc07d54764fdefa,,0.5716486939604102,e3722662d6fea3db4d32dda973fb7063bd72d2004e560fb18bb1bfa964f91728,e1fd24759778cc5ea3562e1839dc74116881859eb77bc022d9ddf2d86bbe2c17,,,0.0005803668391071877,0.006346542875094497,8.229202474507066e-05,0.9094321378579352,False,0.5717884809384227,0.5717884809421893,0.0006858424116007109,0.028457078571366937,0.0378171944819556,1.1417898568027047,True,12.464517029933631,0.4378591859713197,0.8903552433475852,0.07509643584489822,0.3078456288203597,12.772362658753991,nan,nan,nan,,10,2504,True,5.861105369413967e-11,False,False,ccop_lbfgsb,6,0.1480215656774975,7.640059266107613,0.2535733685884338,10.355603594047766,71.84444765468217,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,6,3888548710,-10.0,raw_delay_gi_ccop,Raw-delay Stage-I + common GI + refresh + CCOP-JVP,False,,51d6701de70fe310369a2f5b581babc81f1960eeb4e1742c1b8887eab8c28aec,9388f92d8ccbecc18bfd85e487efb1759eca222c53cc98de7bc07d54764fdefa,9388f92d8ccbecc18bfd85e487efb1759eca222c53cc98de7bc07d54764fdefa,,0.5716486939604102,40dc90991c71a88905249011aa0a1efcbab87282636d14b8ef290352d1484ed0,88e8b4532a0a51a0bd1e80335b0794ab4594788f6166e643908916e71b4fba36,,,0.0005802676981019149,0.006346609555759838,8.229366167491305e-05,0.9094321378599375,False,0.57178848093968,0.5717884809447048,0.0006492857529006835,0.1233304331543566,0.17900074492023146,1.1104069692593102,True,12.395331839099526,0.0,0.802325714379549,0.1635064771398902,0.49302657041698694,12.888358409516513,nan,nan,nan,,10,2510,True,5.870148811482068e-11,False,False,ccop_lbfgsb,96,1.0,7.867061069415385,0.2687103690464173,10.103342592782372,72.72945670858314,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,7,2831124715,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,637e3c51ee98ee4435a1d42ad8639f8aca33119b4ad9158a03321a4098765458,27204fea2b7f2d6bb4083e16a7944e145d81d636450a3fe6598dde9f45a950a1,27204fea2b7f2d6bb4083e16a7944e145d81d636450a3fe6598dde9f45a950a1,,3.307799320290318,ed110a200e6bfde94b59c00c4fbc55fe5140df4ddfc41caa029f603b14a77f01,5a5595ac296362e1c4a82f3138085a380f4cdf4bbf1ab417cb0d090f0802a0fd,,,0.0014579020001633503,0.006506492717435229,3.7696687133398344e-05,0.9088909068959519,False,3.306975447578541,3.3069754477518076,0.003000173350720009,0.1912138895026394,0.32991408007661155,1.5244232764939476,True,13.643747738562524,0.3966641714796424,0.9371362384408712,0.07562021445482969,0.3106988565996289,13.954446595162153,nan,nan,nan,,11,2777,True,8.023083902121735e-11,False,False,ccop_lbfgsb,6,0.14831116296899235,4.561856947906594,0.49775702786755666,6.806465185174574,81.87587501800498,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,7,2831124715,-10.0,raw_delay_gi_ccop,Raw-delay Stage-I + common GI + refresh + CCOP-JVP,False,,637e3c51ee98ee4435a1d42ad8639f8aca33119b4ad9158a03321a4098765458,27204fea2b7f2d6bb4083e16a7944e145d81d636450a3fe6598dde9f45a950a1,27204fea2b7f2d6bb4083e16a7944e145d81d636450a3fe6598dde9f45a950a1,,3.307799320290318,c419159789d507e084e104a1eec9ac9ad59ba5386280e5565724beb90a21ed4f,b591e81ba9b966a6851fafa94e70f4643e66ecc6da4e2407590ea9dba5846795,,,0.0014579553783573107,0.006506689211005096,3.7705474478901894e-05,0.908890906888181,False,3.306975447550283,3.3069754476951356,0.00310274248508736,0.20111197937897168,0.2796491027916672,1.0023141397497677,True,13.626226970925927,0.0,1.0337219601497054,0.09253512881696224,0.4467058703303337,14.07293284125626,nan,nan,nan,,14,3502,True,8.106751249128831e-11,False,False,ccop_lbfgsb,96,1.0,3.187072730166958,0.4482535940823904,6.849367240916552,78.2195741634212,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,8,3660282800,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,c2f496be9ade36b43e64db321009f30d86547066e7b7bb62044e33169840135f,a834b9f718e015a33d84e5a10e08fb11d4fdc240b944155e48fb83fe2cddeeff,a834b9f718e015a33d84e5a10e08fb11d4fdc240b944155e48fb83fe2cddeeff,,2.4892420530298294,88ad40a6474eeb211e347573f58980708d733bbdf6d8e5bb04b7ef85e5225f96,968891051fa3626a194ef3c37633497b25e7686e208ee76882433c3eec7a92b2,,,0.0013431519113534266,0.0017204449023208133,4.934226709059149e-05,0.9091518728347802,False,2.490565570211383,2.4905655702302005,0.0019626615518791943,9.177282140999745,15.895495285688716,4.177365644399987,True,26.472183359786868,1.0785187846049666,2.540255439467728,0.36415883246809244,0.8425288805738091,27.314712240360677,nan,nan,nan,,9,2277,True,8.972699831810176e-11,False,False,ccop_lbfgsb,6,0.14755338946428645,1.3870294043378397,0.9718242845383717,10.826523879314118,62.56211571747539,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,8,3660282800,-10.0,raw_delay_gi_ccop,Raw-delay Stage-I + common GI + refresh + CCOP-JVP,False,,c2f496be9ade36b43e64db321009f30d86547066e7b7bb62044e33169840135f,a834b9f718e015a33d84e5a10e08fb11d4fdc240b944155e48fb83fe2cddeeff,a834b9f718e015a33d84e5a10e08fb11d4fdc240b944155e48fb83fe2cddeeff,,2.4892420530298294,312e2484271c6242ffd49f4ca4da1dbb051ff625eef00909d2070df4368f46f1,cdf37a3fec9d07df6ad1b9ecab7fd0230169bcc9e712004d1272748e47e7d7f6,,,1.3064351482965488,3.2361395854192376,0.9933078486644086,0.9993640835974292,True,2.7376963663429157,2.737696391603558,1.322341104266818,26.475339895425737,45.758539202675024,4.175358565664058,True,22.21275939885527,0.0,2.2502497620880604,0.16069740615785122,0.7679621186107397,22.98072151746601,nan,nan,nan,,13,3035,True,1.4692557223771106e-10,False,False,ccop_lbfgsb,96,1.0,0.19735588662633802,0.9706458375460226,-0.0069749937973187775,330.08161723813265,False,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,9,30091052,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,eafceef690c0c2f5fc1401acb90cc396f70a2cc3af8d49523873329efba70a4c,dcc3920e79acc0ef4ca6c77c7157016208358610c86a83fea1e5085a5ff416c3,dcc3920e79acc0ef4ca6c77c7157016208358610c86a83fea1e5085a5ff416c3,,4.915748420547583,7e44e814abd902b8318bd462849e8ed329cbe5120b2a660363a96fad1e98f3dc,6bd62b3ad72a69dfe6ff15e9017f3686a8158d283d4f67a3f9355aad221a3a7a,,,0.0007306024684365575,0.003755226022563696,5.929564374393857e-05,0.9087745026452909,False,4.918242405825146,4.918242405851386,0.0013555560776420978,0.05649869862673606,0.07626446743227148,1.2069468093042617,True,25.547544420696795,1.3157383166253567,2.564630647189915,0.22006484866142273,0.8161266362294555,26.36367105692625,nan,nan,nan,,11,2761,True,4.796795059923574e-10,False,False,ccop_lbfgsb,6,0.14803371204630358,6.868126417296864,0.29826069824621126,10.227645762086956,72.92610702409037,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,9,30091052,-10.0,raw_delay_gi_ccop,Raw-delay Stage-I + common GI + refresh + CCOP-JVP,False,,eafceef690c0c2f5fc1401acb90cc396f70a2cc3af8d49523873329efba70a4c,dcc3920e79acc0ef4ca6c77c7157016208358610c86a83fea1e5085a5ff416c3,dcc3920e79acc0ef4ca6c77c7157016208358610c86a83fea1e5085a5ff416c3,,4.915748420547583,4a700cb34f64b891788bebbce8bfcaa2358911991f0dad50bd80aa28039657ed,179cb3cafb8c32ab9586dfa3e8a9b3f439fde47bbaa9076d86110594d299f5f9,,,0.0007305952953505796,0.0037552012651629403,5.928551804998826e-05,0.9087745026446253,False,4.918242405821563,4.918242405844208,0.001365613294796971,0.05384701332687111,0.08544472808643289,1.2910160623483482,True,39.847186611033976,0.0,2.084321264177561,0.3355929497629404,1.1222905814647675,40.96947719249874,nan,nan,nan,,11,2775,True,4.799947764358539e-10,False,False,ccop_lbfgsb,96,1.0,6.846968078762048,0.30593908888613425,10.448368298115959,72.3128681021777,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,10,2417009292,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,5e2b2aef2fb27bb220dc329bc6dfe60517df3738374259b0690755474f715cba,9d62c97a76a33affc3e45ed21963c9e6ab19a8b716dd64a80e9b5fcea39b8932,9d62c97a76a33affc3e45ed21963c9e6ab19a8b716dd64a80e9b5fcea39b8932,,2.143297582387306,d763fde41e19c86df273cfafb540040c08c85103700c0db98e423c83b2d45da8,25e2c6e4953fe2ac91f945ec04411f00e69d0091ed294d93d4548d766f08b82e,,,0.00022201420915510112,0.0024667393466959037,2.994940610679688e-05,0.909425841351704,False,2.1449351077235947,2.1449351077476764,0.0020684311510334565,0.04790283356691506,0.07192381911220767,1.287173035231762,True,24.765580292791128,0.994402221404016,2.073971964418888,0.1724290642887354,0.7533557256683707,25.5189360184595,nan,nan,nan,,12,3038,True,7.234020554832083e-11,False,False,ccop_lbfgsb,6,0.14694554612412095,4.338181120626411,0.44235385496182095,7.867111921719207,75.97121118007674,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
compression,snr_db,-10.0,10,2417009292,-10.0,raw_delay_gi_ccop,Raw-delay Stage-I + common GI + refresh + CCOP-JVP,False,,5e2b2aef2fb27bb220dc329bc6dfe60517df3738374259b0690755474f715cba,9d62c97a76a33affc3e45ed21963c9e6ab19a8b716dd64a80e9b5fcea39b8932,9d62c97a76a33affc3e45ed21963c9e6ab19a8b716dd64a80e9b5fcea39b8932,,2.143297582387306,05cbf11e27d4137c425c1882d5733f9e76a03d3c326cc6316a4b8fcf72b1c1f1,08ea8f2cb7959f27bf424b43ebe5215b879ecbdbe110974a2e4486b534e02d55,,,0.00022201122242487302,0.0024667419804373196,2.994513347696724e-05,0.9094258413540971,False,2.1449351077292556,2.144935107758985,0.0023030134296295295,0.20053691474000163,0.3471535375186799,1.5255572776581323,True,25.608998931013048,0.0,2.110852082259953,0.17154844850301743,0.7698188293725252,26.378817760385573,nan,nan,nan,,12,3008,True,7.23440402234027e-11,False,False,ccop_lbfgsb,96,1.0,4.680412931506974,0.45981804742926863,7.810558770309071,76.31333618379013,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
