Primary comparison: Stage-I + VP vs Stage-I + Stage-II + VP
init=weak, SNR=10 dB, T=16, RIS=8x8: Y_NMSE median 1.407e-04 -> 1.422e-04, pos median 2.370e-02 -> 2.246e-02 m, pos p90 5.355e-02 -> 1.195e-01 m, pos p95 6.143e-01 -> 6.291e-01 m, success20 92.0% -> 90.0%, VP conv 100.0% -> 100.0%, fail>50cm 8.0% -> 10.0%, fail>1m 2.0% -> 2.0%, improve(pos) 50.0%, gain20 -2.0%, gain50 -2.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=32, RIS=16x16: Y_NMSE median 6.194e-05 -> 6.194e-05, pos median 7.545e-03 -> 7.136e-03 m, pos p90 1.957e-02 -> 1.756e-02 m, pos p95 8.930e-01 -> 2.381e-02 m, success20 92.0% -> 96.0%, VP conv 100.0% -> 100.0%, fail>50cm 8.0% -> 4.0%, fail>1m 6.0% -> 2.0%, improve(pos) 54.0%, gain20 4.0%, gain50 4.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=32, RIS=32x32: Y_NMSE median 8.227e-01 -> 2.853e-01, pos median 7.110e-01 -> 2.626e-01 m, pos p90 1.408e+00 -> 1.409e+00 m, pos p95 1.473e+00 -> 1.473e+00 m, success20 38.0% -> 50.0%, VP conv 94.0% -> 92.0%, fail>50cm 58.0% -> 50.0%, fail>1m 28.0% -> 24.0%, improve(pos) 56.0%, gain20 12.0%, gain50 8.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=32, RIS=8x8: Y_NMSE median 6.671e-05 -> 6.633e-05, pos median 1.755e-02 -> 1.693e-02 m, pos p90 4.518e-02 -> 1.112e-01 m, pos p95 5.809e-01 -> 5.919e-01 m, success20 92.0% -> 90.0%, VP conv 100.0% -> 100.0%, fail>50cm 8.0% -> 10.0%, fail>1m 0.0% -> 0.0%, improve(pos) 54.0%, gain20 -2.0%, gain50 -2.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=64, RIS=16x16: Y_NMSE median 3.086e-05 -> 3.020e-05, pos median 3.522e-03 -> 3.554e-03 m, pos p90 9.542e-03 -> 9.542e-03 m, pos p95 9.792e-03 -> 9.792e-03 m, success20 98.0% -> 98.0%, VP conv 100.0% -> 98.0%, fail>50cm 2.0% -> 2.0%, fail>1m 0.0% -> 0.0%, improve(pos) 56.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=64, RIS=32x32: Y_NMSE median 3.991e-05 -> 3.212e-05, pos median 4.075e-03 -> 3.063e-03 m, pos p90 1.164e+00 -> 1.164e+00 m, pos p95 1.265e+00 -> 1.227e+00 m, success20 66.0% -> 76.0%, VP conv 94.0% -> 96.0%, fail>50cm 32.0% -> 24.0%, fail>1m 16.0% -> 14.0%, improve(pos) 54.0%, gain20 10.0%, gain50 8.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=64, RIS=8x8: Y_NMSE median 3.040e-05 -> 3.040e-05, pos median 7.887e-03 -> 8.060e-03 m, pos p90 1.888e-02 -> 1.632e-02 m, pos p95 2.690e-02 -> 2.441e-02 m, success20 96.0% -> 98.0%, VP conv 100.0% -> 100.0%, fail>50cm 4.0% -> 2.0%, fail>1m 2.0% -> 0.0%, improve(pos) 54.0%, gain20 2.0%, gain50 2.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=128, RIS=16x16: Y_NMSE median 1.427e-05 -> 1.427e-05, pos median 3.028e-03 -> 3.028e-03 m, pos p90 6.502e-03 -> 6.501e-03 m, pos p95 8.474e-03 -> 8.474e-03 m, success20 98.0% -> 98.0%, VP conv 98.0% -> 98.0%, fail>50cm 2.0% -> 2.0%, fail>1m 0.0% -> 0.0%, improve(pos) 54.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=128, RIS=32x32: Y_NMSE median 1.683e-05 -> 1.532e-05, pos median 2.177e-03 -> 1.692e-03 m, pos p90 9.776e-01 -> 1.050e-01 m, pos p95 1.292e+00 -> 1.122e+00 m, success20 78.0% -> 90.0%, VP conv 100.0% -> 100.0%, fail>50cm 18.0% -> 10.0%, fail>1m 8.0% -> 6.0%, improve(pos) 58.0%, gain20 12.0%, gain50 8.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=10 dB, T=128, RIS=8x8: Y_NMSE median 1.605e-05 -> 1.605e-05, pos median 5.471e-03 -> 5.472e-03 m, pos p90 1.463e-02 -> 1.463e-02 m, pos p95 1.999e-02 -> 1.999e-02 m, success20 98.0% -> 98.0%, VP conv 100.0% -> 100.0%, fail>50cm 2.0% -> 2.0%, fail>1m 0.0% -> 0.0%, improve(pos) 34.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=16, RIS=16x16: Y_NMSE median 1.275e-05 -> 1.275e-05, pos median 2.423e-03 -> 2.423e-03 m, pos p90 6.808e-03 -> 8.820e-03 m, pos p95 8.946e-03 -> 3.341e-01 m, success20 98.0% -> 94.0%, VP conv 100.0% -> 100.0%, fail>50cm 2.0% -> 6.0%, fail>1m 0.0% -> 0.0%, improve(pos) 40.0%, gain20 -4.0%, gain50 -4.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=16, RIS=32x32: Y_NMSE median 7.117e-01 -> 7.045e-01, pos median 8.410e-01 -> 7.904e-01 m, pos p90 1.120e+00 -> 1.164e+00 m, pos p95 1.364e+00 -> 1.427e+00 m, success20 20.0% -> 34.0%, VP conv 100.0% -> 100.0%, fail>50cm 70.0% -> 56.0%, fail>1m 20.0% -> 26.0%, improve(pos) 52.0%, gain20 14.0%, gain50 14.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=16, RIS=8x8: Y_NMSE median 1.424e-05 -> 1.418e-05, pos median 7.645e-03 -> 7.645e-03 m, pos p90 1.471e-02 -> 1.383e-02 m, pos p95 3.332e-01 -> 2.206e-02 m, success20 94.0% -> 96.0%, VP conv 100.0% -> 100.0%, fail>50cm 6.0% -> 4.0%, fail>1m 2.0% -> 0.0%, improve(pos) 46.0%, gain20 2.0%, gain50 2.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=32, RIS=16x16: Y_NMSE median 7.136e-06 -> 7.136e-06, pos median 1.808e-03 -> 1.809e-03 m, pos p90 4.107e-03 -> 4.107e-03 m, pos p95 4.436e-03 -> 4.436e-03 m, success20 100.0% -> 100.0%, VP conv 100.0% -> 100.0%, fail>50cm 0.0% -> 0.0%, fail>1m 0.0% -> 0.0%, improve(pos) 48.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=32, RIS=32x32: Y_NMSE median 2.996e-01 -> 1.004e-05, pos median 4.537e-01 -> 1.979e-03 m, pos p90 1.242e+00 -> 1.242e+00 m, pos p95 1.393e+00 -> 1.393e+00 m, success20 40.0% -> 54.0%, VP conv 94.0% -> 94.0%, fail>50cm 46.0% -> 34.0%, fail>1m 18.0% -> 16.0%, improve(pos) 48.0%, gain20 14.0%, gain50 12.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=32, RIS=8x8: Y_NMSE median 5.642e-06 -> 5.642e-06, pos median 3.675e-03 -> 3.674e-03 m, pos p90 7.852e-03 -> 7.852e-03 m, pos p95 8.561e-03 -> 8.562e-03 m, success20 98.0% -> 98.0%, VP conv 100.0% -> 100.0%, fail>50cm 2.0% -> 2.0%, fail>1m 0.0% -> 0.0%, improve(pos) 32.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=64, RIS=16x16: Y_NMSE median 3.000e-06 -> 3.000e-06, pos median 1.305e-03 -> 1.305e-03 m, pos p90 2.535e-03 -> 2.535e-03 m, pos p95 2.819e-03 -> 2.819e-03 m, success20 100.0% -> 100.0%, VP conv 100.0% -> 100.0%, fail>50cm 0.0% -> 0.0%, fail>1m 0.0% -> 0.0%, improve(pos) 58.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=64, RIS=32x32: Y_NMSE median 4.438e-06 -> 3.706e-06, pos median 1.393e-03 -> 1.008e-03 m, pos p90 9.800e-01 -> 9.759e-01 m, pos p95 1.188e+00 -> 1.106e+00 m, success20 62.0% -> 76.0%, VP conv 100.0% -> 100.0%, fail>50cm 34.0% -> 22.0%, fail>1m 8.0% -> 6.0%, improve(pos) 58.0%, gain20 14.0%, gain50 12.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=64, RIS=8x8: Y_NMSE median 2.903e-06 -> 2.903e-06, pos median 2.543e-03 -> 2.543e-03 m, pos p90 5.711e-03 -> 5.711e-03 m, pos p95 7.219e-03 -> 7.219e-03 m, success20 100.0% -> 100.0%, VP conv 100.0% -> 100.0%, fail>50cm 0.0% -> 0.0%, fail>1m 0.0% -> 0.0%, improve(pos) 54.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=128, RIS=16x16: Y_NMSE median 1.621e-06 -> 1.621e-06, pos median 1.124e-03 -> 1.124e-03 m, pos p90 1.972e-03 -> 1.971e-03 m, pos p95 3.020e-03 -> 3.020e-03 m, success20 100.0% -> 100.0%, VP conv 100.0% -> 100.0%, fail>50cm 0.0% -> 0.0%, fail>1m 0.0% -> 0.0%, improve(pos) 54.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=128, RIS=32x32: Y_NMSE median 1.549e-06 -> 1.421e-06, pos median 4.519e-04 -> 4.358e-04 m, pos p90 5.688e-01 -> 1.221e-03 m, pos p95 9.111e-01 -> 9.108e-01 m, success20 86.0% -> 92.0%, VP conv 100.0% -> 100.0%, fail>50cm 12.0% -> 8.0%, fail>1m 6.0% -> 6.0%, improve(pos) 70.0%, gain20 6.0%, gain50 4.0%, VP worse(noisy) 0.0% -> 0.0%
init=weak, SNR=20 dB, T=128, RIS=8x8: Y_NMSE median 1.484e-06 -> 1.484e-06, pos median 1.535e-03 -> 1.535e-03 m, pos p90 3.444e-03 -> 3.443e-03 m, pos p95 3.982e-03 -> 3.982e-03 m, success20 100.0% -> 100.0%, VP conv 100.0% -> 100.0%, fail>50cm 0.0% -> 0.0%, fail>1m 0.0% -> 0.0%, improve(pos) 56.0%, gain20 0.0%, gain50 0.0%, VP worse(noisy) 0.0% -> 0.0%
