figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons
fig2,adaptive_jones_vp_proposed,62,1815661330,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1815661330,,,nan,,False,,258.0620171977207,0.0012810685354196871,0.0012810685354196871,5.048282740282653e-05,0.0002658834797283922,4.4505914002056775e-12,5.661605471298055,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,3dde6fdf5a02347c,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,10.858448783475925,444.8527758018733,215.12136116847253,0.0,True,3,4,3096725.458075429,3101018.8043302735,"[10.858448783475925,189.65285892006838,444.8527758018733]","[0.09209418582062226,0.005272791591461375,0.0022479347189698624]","[3.1883489957857354e-09,1.2635977363392807e-09,5.683290007594434e-06]",direct_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3097295.7953273994,3096560,True,338787.57765389624,174.80004332325734,1.5722011217014344e-05,3.5554895919465563,"[5.169310884819273,4.429010890956373,12.314195486098017]",24.224730200134218,196.82555142324418,221.35063604544848,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0012810685354196871,5.048282740282653e-05,5.661605471298055,nan,nan,nan,False,not_run,not_requested,"[10.858448783475925,189.65285892006838,444.8527758018733]","[0.09209418582062226,0.005272791591461375,0.0022479347189698624]","[3.1883489957857354e-09,1.2635977363392807e-09,5.683290007594434e-06]",,,,338787.57765389624,174.80004332325734,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]"
fig2,adaptive_jones_vp_proposed_force_lower_raw,62,1815661330,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1815661330,,,nan,,False,,275.68289334792644,0.0012810685354196871,0.0012810685354196871,5.048282740282653e-05,0.0002658834797283922,4.4505914002056775e-12,5.661605471298055,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,c579bd03a9c696c3,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,10.858448783475925,444.8527758018733,215.12136116847253,0.0,True,3,4,3096725.458075429,3101018.8043302735,"[10.858448783475925,189.65285892006838,444.8527758018733]","[0.09209418582062226,0.005272791591461375,0.0022479347189698624]","[3.1883489957857354e-09,1.2635977363392807e-09,5.683290007594434e-06]",jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3097295.7953273994,3096560,True,338787.57765389624,174.80004332325734,1.5722011217014344e-05,3.5554895919465563,"[5.169310884819273,4.429010890956373,12.314195486098017]",24.224730200134218,192.15545416623354,216.68053878843784,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0012810685354196871,5.048282740282653e-05,5.661605471298055,0.001281024443475017,5.048270666553306e-05,5.661605471298067,True,rollback,existing_selector_rollback,"[10.858448783475925,189.65285892006838,444.8527758018733]","[0.09209418582062226,0.005272791591461375,0.0022479347189698624]","[3.1883489957857354e-09,1.2635977363392807e-09,5.683290007594434e-06]","[10.858448785217444,189.6528588745273,444.85277528660566]","[0.09209418580585184,0.005272791592727523,0.002247934721573618]","[3.5680664696661373e-09,1.4392493901475342e-09,5.720842910527501e-06]",338787.57765389624,174.80004332325734,338787.66886006895,174.79999720893613,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]"
fig2,PEB,62,1815661330,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1815661330,,,nan,,False,,0.006349950097501278,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,537ada48c71bb34a,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.001800085357985258,nan,nan,0.001800085357985258,False,97d98efc9e77b8da847d52d27748aedf3c40844281671ccf00f295af09763222,5.660289743827024,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig2,adaptive_jones_vp_proposed,73,1489186484,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1489186484,,,nan,,False,,20.3959752721712,0.00047860640073320553,0.00047860640073320553,7.990410188307069e-05,0.00017401721730594423,6.250716587593327e-12,2.824982095516199,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,d60af125dbdaebd7,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,20.405302448582766,55.27306657948703,35.19741627392955,0.0,True,3,4,3096725.458075429,3128894.0278400728,"[29.913879793718834,55.27306657948703,20.405302448582766]","[0.033429297933465024,0.018091994199501273,0.04900686978295923]","[1.4247152509707902e-08,2.369809635108656e-08,2.9080081543216624e-07]",direct_vp,[],3096064.4988232744,3096560,True,892239.512383437,68.25650350682962,6.47372549370267,0.057249133340702495,"[5.2483827759314705,5.179989169546467,5.320206351258462]",24.76280951499939,18.900918358005583,44.00716952979565,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00047860640073320553,7.990410188307069e-05,2.824982095516199,nan,nan,nan,False,not_run,not_requested,"[29.913879793718834,55.27306657948703,20.405302448582766]","[0.033429297933465024,0.018091994199501273,0.04900686978295923]","[1.4247152509707902e-08,2.369809635108656e-08,2.9080081543216624e-07]",,,,892239.512383437,68.25650350682962,nan,nan,direct_vp,direct_vp,False,[]
fig2,adaptive_jones_vp_proposed_force_lower_raw,73,1489186484,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1489186484,,,nan,,False,,38.22621487360448,0.00047860640073320553,0.00047860640073320553,7.990410188307069e-05,0.00017401721730594423,6.250716587593327e-12,2.824982095516199,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,b16ef4903ba77a03,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,20.405302448582766,55.27306657948703,35.19741627392955,0.0,True,3,4,3096725.458075429,3128894.0278400728,"[29.913879793718834,55.27306657948703,20.405302448582766]","[0.033429297933465024,0.018091994199501273,0.04900686978295923]","[1.4247152509707902e-08,2.369809635108656e-08,2.9080081543216624e-07]",jnpp_then_vp,[],3096064.4988232744,3096560,True,892239.512383437,68.25650350682962,6.47372549370267,0.057249133340702495,"[5.2483827759314705,5.179989169546467,5.320206351258462]",24.76280951499939,17.76756453420967,42.87381570599973,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00047860640073320553,7.990410188307069e-05,2.824982095516199,0.00047858134979954323,7.990614568155185e-05,2.8249820955162406,True,rollback,existing_selector_rollback,"[29.913879793718834,55.27306657948703,20.405302448582766]","[0.033429297933465024,0.018091994199501273,0.04900686978295923]","[1.4247152509707902e-08,2.369809635108656e-08,2.9080081543216624e-07]","[29.913879823996687,55.27306666603553,20.405302442877385]","[0.03342929789962898,0.018091994171172195,0.04900686979666169]","[1.4342924407946336e-08,9.814386381834343e-09,2.665459709068054e-07]",892239.512383437,68.25650350682962,892239.6043463831,68.2564948654185,direct_vp,direct_vp,False,[]
fig2,PEB,73,1489186484,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1489186484,,,nan,,False,,0.0063866013661026955,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,d290c323512eea79,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0010680397990855675,nan,nan,0.0010680397990855675,False,d64a78118eb17c14251c66a9269a2f68d800276ea77027a48898e01b93fc8e18,2.825448811137477,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig2,adaptive_jones_vp_proposed,74,2087150408,-10.0,snr_db,-10.0,3,3,3,3,full_6d,2087150408,,,nan,,False,,19.15386977698654,0.0002485029801833523,0.0002485029801833523,5.914588520831796e-05,0.0001226527212556268,3.215781318130313e-12,2.4086285751888314,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,cd0de71e77a155a1,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.928287063175365,40.80364328514682,31.91406945954337,0.0,True,3,4,3096725.458075429,3102097.4062309125,"[21.928287063175365,33.01027803030792,40.80364328514682]","[0.045603197235473666,0.03029359519628565,0.024507615483522583]","[1.2343164944903371e-11,7.594894200468107e-10,1.6448992613195865e-09]",direct_vp,"[""poor_clock_consistency""]",3096096.8743782346,3096560,True,658831.6385448782,79.30446212805037,5.196631082993813,0.2006413249488192,"[5.555890412998454,5.086477297434005,5.447258162470076]",22.07346687745303,17.712748694233596,40.074026378802955,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0002485029801833523,5.914588520831796e-05,2.4086285751888314,nan,nan,nan,False,not_run,not_requested,"[21.928287063175365,33.01027803030792,40.80364328514682]","[0.045603197235473666,0.03029359519628565,0.024507615483522583]","[1.2343164944903371e-11,7.594894200468107e-10,1.6448992613195865e-09]",,,,658831.6385448782,79.30446212805037,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig2,adaptive_jones_vp_proposed_force_lower_raw,74,2087150408,-10.0,snr_db,-10.0,3,3,3,3,full_6d,2087150408,,,nan,,False,,37.42178441490978,0.0002485029801833523,0.0002485029801833523,5.914588520831796e-05,0.0001226527212556268,3.215781318130313e-12,2.4086285751888314,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,5fd4bee22d0c5fb2,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.928287063175365,40.80364328514682,31.91406945954337,0.0,True,3,4,3096725.458075429,3102097.4062309125,"[21.928287063175365,33.01027803030792,40.80364328514682]","[0.045603197235473666,0.03029359519628565,0.024507615483522583]","[1.2343164944903371e-11,7.594894200468107e-10,1.6448992613195865e-09]",jnpp_then_vp,"[""poor_clock_consistency""]",3096096.8743782346,3096560,True,658831.6385448782,79.30446212805037,5.196631082993813,0.2006413249488192,"[5.555890412998454,5.086477297434005,5.447258162470076]",22.07346687745303,17.54589450918138,39.90717219375074,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0002485029801833523,5.914588520831796e-05,2.4086285751888314,0.0002485552330170342,5.914587128165013e-05,2.4086285751888274,True,rollback,existing_selector_rollback,"[21.928287063175365,33.01027803030792,40.80364328514682]","[0.045603197235473666,0.03029359519628565,0.024507615483522583]","[1.2343164944903371e-11,7.594894200468107e-10,1.6448992613195865e-09]","[21.928287081530637,33.010278007212754,40.80364333925205]","[0.04560319719730109,0.03029359521748013,0.024507615451025724]","[1.2687637957404165e-10,1.4833442367736172e-09,6.705737008548939e-10]",658831.6385448782,79.30446212805037,658831.8391473974,79.30443564501314,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig2,PEB,74,2087150408,-10.0,snr_db,-10.0,3,3,3,3,full_6d,2087150408,,,nan,,False,,0.006811099126935005,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,69b85bf86baf6dba,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.001257486844353385,nan,nan,0.001257486844353385,False,78fd75a3c1d4026a3e7d885aa302f9406531fe623bed7ee4eda6f02c54b6aa8a,2.4090013140631346,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig2,adaptive_jones_vp_proposed,68,217409269,-10.0,snr_db,-10.0,3,3,3,3,full_6d,217409269,,,nan,,False,,185.20306386239827,0.0005129620622917884,0.0005129620622917884,9.316958308222194e-05,0.0002200562241906228,5.437437202551347e-13,1.8288918843295294,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,c36e2674fd17fde6,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,20.713579160442787,102.20712950629056,48.90245234019057,0.0,True,3,4,3096725.458075429,3172853.0519995284,"[20.713579160442787,23.786648353838373,102.20712950629056]","[0.048277508789452,0.042040391109361426,0.009784053272293942]","[7.548071046966391e-07,2.2544603862385046e-08,3.766415933253348e-08]",direct_vp,"[""poor_clock_consistency""]",3099211.8575884537,3096560,True,509576.74567518226,95.23749267066569,3.681182488782948,0.12759660341746473,"[4.8453701865750505,5.131464126228473,4.879436824750955]",23.08466620184481,183.82359621860087,207.1930363913998,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0005129620622917884,9.316958308222194e-05,1.8288918843295294,nan,nan,nan,False,not_run,not_requested,"[20.713579160442787,23.786648353838373,102.20712950629056]","[0.048277508789452,0.042040391109361426,0.009784053272293942]","[7.548071046966391e-07,2.2544603862385046e-08,3.766415933253348e-08]",,,,509576.74567518226,95.23749267066569,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig2,adaptive_jones_vp_proposed_force_lower_raw,68,217409269,-10.0,snr_db,-10.0,3,3,3,3,full_6d,217409269,,,nan,,False,,207.51332802604884,0.0005129620622917884,0.0005129620622917884,9.316958308222194e-05,0.0002200562241906228,5.437437202551347e-13,1.8288918843295294,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,773c9ff23911573b,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,20.713579160442787,102.20712950629056,48.90245234019057,0.0,True,3,4,3096725.458075429,3172853.0519995284,"[20.713579160442787,23.786648353838373,102.20712950629056]","[0.048277508789452,0.042040391109361426,0.009784053272293942]","[7.548071046966391e-07,2.2544603862385046e-08,3.766415933253348e-08]",jnpp_then_vp,"[""poor_clock_consistency""]",3099211.8575884537,3096560,True,509576.74567518226,95.23749267066569,3.681182488782948,0.12759660341746473,"[4.8453701865750505,5.131464126228473,4.879436824750955]",23.08466620184481,190.68607572186738,214.0555158946663,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0005129620622917884,9.316958308222194e-05,1.8288918843295294,0.0005129605920038984,9.316955344263236e-05,1.828891884329547,True,rollback,existing_selector_rollback,"[20.713579160442787,23.786648353838373,102.20712950629056]","[0.048277508789452,0.042040391109361426,0.009784053272293942]","[7.548071046966391e-07,2.2544603862385046e-08,3.766415933253348e-08]","[20.713579159101222,23.786648352813938,102.20712950942907]","[0.04827750879257881,0.04204039111117201,0.0097840532719935]","[7.437831185200575e-07,1.4453532655033786e-09,1.5320680931020694e-08]",509576.74567518226,95.23749267066569,509576.7498682368,95.237491765244,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig2,PEB,68,217409269,-10.0,snr_db,-10.0,3,3,3,3,full_6d,217409269,,,nan,,False,,0.006702239625155926,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,2ca3e7a203928461,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.001419256325348707,nan,nan,0.001419256325348707,False,0b182e454a04b5041a3aee67b1d617d5e470ee5322dc8a1561fe76d42cd56704,1.8273364248213426,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig2,adaptive_jones_vp_proposed,61,3445288900,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,319.0969091085717,0.0011560679005517608,0.0011560679005517608,3.988697077598527e-05,0.0004810655523608282,3.704378301480342e-12,5.671066131394046,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,2432ddd5040fd7e3,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,11.765117530564309,152.73886009035695,93.57625449589807,0.0,True,3,4,3096725.458075429,3148268.091604783,"[116.22478586677296,11.765117530564309,152.73886009035695]","[0.008604016711461725,0.08499702594473531,0.006547122318810571]","[2.7439524665976136e-06,1.615691281651681e-06,9.602602878352626e-09]",direct_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3096025.0929001155,3096560,True,566502.8332792879,108.77215408011273,0.062002211023310765,2.447468821086984,"[2.666352338101471,5.317834852159066,8.648561859180097]",22.05916860047728,266.38435616809875,288.7682371279225,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0011560679005517608,3.988697077598527e-05,5.671066131394046,nan,nan,nan,False,not_run,not_requested,"[116.22478586677296,11.765117530564309,152.73886009035695]","[0.008604016711461725,0.08499702594473531,0.006547122318810571]","[2.7439524665976136e-06,1.615691281651681e-06,9.602602878352626e-09]",,,,566502.8332792879,108.77215408011273,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]"
fig2,adaptive_jones_vp_proposed_force_lower_raw,61,3445288900,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,356.62013938464224,0.0011560679005517608,0.0011560679005517608,3.988697077598527e-05,0.0004810655523608282,3.704378301480342e-12,5.671066131394046,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,0b8dcc99f5a2b426,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,11.765117530564309,152.73886009035695,93.57625449589807,0.0,True,3,4,3096725.458075429,3148268.091604783,"[116.22478586677296,11.765117530564309,152.73886009035695]","[0.008604016711461725,0.08499702594473531,0.006547122318810571]","[2.7439524665976136e-06,1.615691281651681e-06,9.602602878352626e-09]",jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",3096025.0929001155,3096560,True,566502.8332792879,108.77215408011273,0.062002211023310765,2.447468821086984,"[2.666352338101471,5.317834852159066,8.648561859180097]",22.05916860047728,272.2858761297539,294.6697570895776,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0011560679005517608,3.988697077598527e-05,5.671066131394046,0.0011560651679660724,3.988700353949216e-05,5.6710661313939035,True,rollback,existing_selector_rollback,"[116.22478586677296,11.765117530564309,152.73886009035695]","[0.008604016711461725,0.08499702594473531,0.006547122318810571]","[2.7439524665976136e-06,1.615691281651681e-06,9.602602878352626e-09]","[116.22478589292852,11.765117531671569,152.7388600843436]","[0.008604016709525453,0.08499702593673591,0.0065471223190683315]","[2.7631152531590732e-06,1.4681090503433081e-06,6.692976737874076e-09]",566502.8332792879,108.77215408011273,566502.820386411,108.77215653461397,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]"
fig2,PEB,61,3445288900,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3445288900,,,nan,,False,,0.00621029082685709,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,04f996d0cfc79f03,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0013907142833705735,nan,nan,0.0013907142833705735,False,ce2b3681cf373b19e71cb19b884bc3b16d08555336684f81783906b12368ba1d,5.6720752416247295,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig2,adaptive_jones_vp_proposed,75,3035140021,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3035140021,,,nan,,False,,14.734582629986107,0.001060188440225671,0.001060188440225671,6.177896255417381e-05,0.00026495689491978097,5.632455668606583e-12,3.313046067510556,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,121fd8eb9f7f4212,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,12.222895016125515,186.4106119313978,92.76437301409403,0.0,True,3,4,3096725.458075429,3097073.800251725,"[12.222895016125515,79.6596120947588,186.4106119313978]","[0.08181367823813339,0.012553412872897173,0.005364501459721649]","[8.157495782247543e-09,7.609552016856428e-09,3.0789275359926756e-08]",direct_vp,[],3092353.614576604,3096560,True,416523.79480733717,139.7946403972934,3.58082898451244,0.09120884030195991,"[4.922668889577007,4.841696852162248,5.062511413644212]",21.97490336187184,13.288152775727212,35.57831545267254,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.001060188440225671,6.177896255417381e-05,3.313046067510556,nan,nan,nan,False,not_run,not_requested,"[12.222895016125515,79.6596120947588,186.4106119313978]","[0.08181367823813339,0.012553412872897173,0.005364501459721649]","[8.157495782247543e-09,7.609552016856428e-09,3.0789275359926756e-08]",,,,416523.79480733717,139.7946403972934,nan,nan,direct_vp,direct_vp,False,[]
fig2,adaptive_jones_vp_proposed_force_lower_raw,75,3035140021,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3035140021,,,nan,,False,,30.705663783475757,0.001060188440225671,0.001060188440225671,6.177896255417381e-05,0.00026495689491978097,5.632455668606583e-12,3.313046067510556,False,direct_vp_rollback,global_exact_spherical_vp,main_single_proposed,True,3b481d32a42fa237,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,12.222895016125515,186.4106119313978,92.76437301409403,0.0,True,3,4,3096725.458075429,3097073.800251725,"[12.222895016125515,79.6596120947588,186.4106119313978]","[0.08181367823813339,0.012553412872897173,0.005364501459721649]","[8.157495782247543e-09,7.609552016856428e-09,3.0789275359926756e-08]",jnpp_then_vp,[],3092353.614576604,3096560,True,416523.79480733717,139.7946403972934,3.58082898451244,0.09120884030195991,"[4.922668889577007,4.841696852162248,5.062511413644212]",21.97490336187184,12.687126519158483,34.97728919610381,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.001060188440225671,6.177896255417381e-05,3.313046067510556,0.0010598546117840217,6.177488001845998e-05,3.3130460675103905,True,rollback,existing_selector_rollback,"[12.222895016125515,79.6596120947588,186.4106119313978]","[0.08181367823813339,0.012553412872897173,0.005364501459721649]","[8.157495782247543e-09,7.609552016856428e-09,3.0789275359926756e-08]","[12.22289504689515,79.65961347274337,186.41060673019115]","[0.08181367803217751,0.012553412655743102,0.005364501609401333]","[8.523107396930936e-09,7.50530186742278e-09,3.05435822152475e-08]",416523.79480733717,139.7946403972934,416524.51146434655,139.79439693034317,direct_vp,direct_vp,False,[]
fig2,PEB,75,3035140021,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3035140021,,,nan,,False,,0.007983596995472908,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,6014cd3dbd14749a,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0015899183558691912,nan,nan,0.0015899183558691912,False,2f212a9fc87faf916a5915468a1ea2df60203d744fc985d035cf071254d1c26c,3.31756979253235,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[]
fig2,adaptive_jones_vp_proposed,78,3639033133,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3639033133,,,nan,,False,,17.848454045131803,0.0006511976556352302,0.0006511976556352302,4.097543197938888e-05,0.00022963261216422547,1.2578517101297605e-12,1.7195383901391696,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,60ddd1a25c81a7b8,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,15.534021512518786,241.8251861130149,96.66959015546917,0.0,True,3,4,3096725.458075429,3097879.384410144,"[32.64956284087382,15.534021512518786,241.8251861130149]","[0.03062828145176436,0.06437483037979387,0.004135218567725338]","[1.808230937439009e-08,6.240273515881618e-09,5.444213102492343e-09]",direct_vp,"[""poor_clock_consistency""]",3098183.2767042294,3096560,True,515243.3111770155,93.98291704433366,5.535142678001872,0.14132277311103864,"[4.843338029437248,4.919836120905649,4.589207870369974]",22.92932937014848,16.403343408368528,39.60948260128498,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0006511976556352302,4.097543197938888e-05,1.7195383901391696,nan,nan,nan,False,not_run,not_requested,"[32.64956284087382,15.534021512518786,241.8251861130149]","[0.03062828145176436,0.06437483037979387,0.004135218567725338]","[1.808230937439009e-08,6.240273515881618e-09,5.444213102492343e-09]",,,,515243.3111770155,93.98291704433366,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
