figure,variant,snr_db,trial_id,seed,receiver_mode,K,paper_k,effective_K,selected_branch,reliability_decision,trigger_reasons,gof_pass,position_error_m,peb_position_m,error_over_peb,relative_outlier_5peb,y_nmse,raw_objective_final,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,1,112311654,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0002249695470845996,0.0008078451997330827,0.2784810099248358,False,2.805305006508485e-05,0.9607540616153052,0.0002249695470845996,2.805305006508485e-05,0.9607540616153052,0.00022487145411668704,2.8052677558433606e-05,0.960754061615336,True,rollback,existing_selector_rollback,"[21.736294663992986,3.8286607407753643,126.07064665056643]","[0.04600600127282974,0.2611879369060147,0.007932060526711325]","[1.7583728724656135e-08,1.469937481843575e-07,1.2637714082866574e-09]","[21.736294683121912,3.828660736393323,126.07064683563773]","[0.04600600123234238,0.2611879372049538,0.007932060515067086]","[3.7769342511601e-09,9.930143520508098e-08,1.6487717169007283e-09]",1611318.3629228259,98.44486710806117,1611317.3144984522,98.44493243161666,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,0,3147786918,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0006625506773512407,0.0006350613982890841,1.0432860179129377,False,8.20755710527468e-06,1.253246337961699,0.0006625506773512407,8.20755710527468e-06,1.253246337961699,0.0006625838440534719,8.20767995678176e-06,1.2532463379617014,True,rollback,existing_selector_rollback,"[22.931267884602967,5.928821268934096,9.549290707076235]","[0.043608578688686964,0.16866759084708496,0.10471981958297999]","[2.158849244336994e-08,5.2967734985934846e-08,2.0727021686421985e-07]","[22.931267874189693,5.928821267077901,9.549290706274478]","[0.04360857870848997,0.1686675908998914,0.10471981959177223]","[3.297041261687895e-08,4.99626698403307e-08,2.3577581640776492e-07]",2607424.1211276148,69.67145797629206,2607424.410220273,69.67145076395904,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-10.0,92,971995857,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.00022284800360582743,0.0010085393080804643,0.22096114828679336,False,1.807328763310231e-05,5.369682931937251,0.00022284800360582743,1.807328763310231e-05,5.369682931937251,0.00022303827821096224,1.807223711951135e-05,5.369682931938069,True,rollback,existing_selector_rollback,"[283.75977075324727,39.66850231254613,13.96512517422831]","[0.0035241077234511283,0.025208917444913395,0.07160694856007928]","[1.2111491684064547e-08,1.1412208610637171e-07,8.789802328371508e-08]","[283.7597727052245,39.668502974535784,13.965125067712718]","[0.0035241076992088686,0.025208917024225917,0.07160694910624385]","[1.4771582499603924e-08,8.456711394827005e-08,6.266852753636397e-08]",834213.4414480643,80.15773664935567,834213.3536338487,80.15772858724912,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,3,3422926171,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0009142836040621564,0.0006147117865929228,1.4873370317651275,False,3.611399887927698e-05,0.8795708682294735,0.0009142836040621564,3.611399887927698e-05,0.8795708682294735,0.0009143398589695229,3.611415555961566e-05,0.8795708682294702,True,rollback,existing_selector_rollback,"[27.806285927394132,7.684643042323666,6.6551854805053114]","[0.03596309131623422,0.13012966177931115,0.15025877233964294]","[4.196338444260526e-08,1.981791059732032e-08,7.452819920897236e-08]","[27.806285990422364,7.684643037906225,6.655185483282206]","[0.03596309123471704,0.1301296618541149,0.15025877227694706]","[4.166931733684736e-08,1.994164310502623e-08,7.567489778575863e-08]",2710085.322061222,79.2119669691085,2710085.6890623523,79.21195690598775,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,2,3251202663,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.00026501360695188397,0.000621051741220573,0.426717436507052,False,2.564493864275898e-05,0.722598421624966,0.00026501360695188397,2.564493864275898e-05,0.722598421624966,0.0002649811891208885,2.5644848950700337e-05,0.7225984216249693,True,rollback,existing_selector_rollback,"[19.239921987020512,6.842027546392716,8.415086916185244]","[0.05197526271963953,0.14615550627538504,0.11883418554694006]","[4.1124092378322704e-09,6.950462475445079e-08,5.890260525418426e-07]","[19.23992196721643,6.842027543890277,8.415086942482043]","[0.05197526277313883,0.14615550632884072,0.11883418517558812]","[3.985028996984357e-09,6.61358714707143e-08,5.901592518162106e-07]",2669484.795829765,73.87965443634182,2669485.10082943,73.87964539775868,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-10.0,93,3741086398,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0005075331938014776,0.0009559987279309044,0.5308931685504921,False,5.571665237097478e-05,1.4866759430743888,0.0005075331938014776,5.571665237097478e-05,1.4866759430743888,0.0005073818578148365,5.571692535752758e-05,1.486675943074431,True,rollback,existing_selector_rollback,"[48.831949946663336,82.8827922238405,14.762163911217694]","[0.02047839582575378,0.012065230587507598,0.0677407462753711]","[4.324849877544835e-09,3.6047873938777305e-08,2.489192156439733e-07]","[48.831949889345864,82.88279062744026,14.762163912839808]","[0.020478395849790706,0.012065230819895249,0.06774074626792753]","[1.1753395173288392e-08,1.202021737615599e-08,1.9374484398766956e-07]",903493.1159271317,75.40548244113607,903493.0491612665,75.40547703703426,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,4,287230138,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0005994861937033835,0.0005643399933614378,1.062278415060752,False,1.4419912718912406e-05,1.56314295308513,0.0005994861937033835,1.4419912718912406e-05,1.56314295308513,0.0005994932790690867,1.441996756378274e-05,1.5631429530851095,True,rollback,existing_selector_rollback,"[45.01160202007383,7.30221402513955,6.344709720775356]","[0.022216494305379718,0.13694476723771282,0.15761162354192781]","[1.0426573420033015e-08,1.5545347203172088e-08,6.484612758949567e-07]","[45.01160202222503,7.302214025835373,6.344709725466434]","[0.022216494304317946,0.13694476722466345,0.15761162342539473]","[1.0783617156852902e-08,1.6711557243655098e-08,6.527021702682033e-07]",2913594.028531692,76.15271137118194,2913594.061097578,76.1527107362977,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,5,2290547997,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0009639650692833807,0.0006822757723125929,1.4128672135256892,False,1.4236324916666843e-05,0.8625737414877857,0.0009639650692833807,1.4236324916666843e-05,0.8625737414877857,0.0009640442308411612,1.4236297855245075e-05,0.8625737414878151,True,rollback,existing_selector_rollback,"[18.263422759697196,5.399578419613799,12.831217888918188]","[0.05475424914263532,0.1851996438022146,0.07793492470039254]","[2.816954685848549e-07,1.1016655347034864e-09,1.2969365351778161e-07]","[18.26342245917113,5.399578453978787,12.8312179233219]","[0.054754250043620833,0.18519964262353303,0.07793492449142947]","[2.399223049934862e-07,1.5152329008336167e-09,1.329147120308877e-07]",2274041.511707315,74.73015346767855,2274042.270979015,74.73012697832876,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,6,1919806993,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.00019642743954248018,0.0006275673464398835,0.31299818363206783,False,7.261861651040755e-06,1.3275288920346304,0.00019642743954248018,7.261861651040755e-06,1.3275288920346304,0.00019643248494018728,7.2621363036972085e-06,1.327528892034636,True,rollback,existing_selector_rollback,"[7.84785969312416,74.64054637619746,5.688671595736348]","[0.12742327705836715,0.013397543941937904,0.17578796440698213]","[4.911407239883704e-07,6.884979676008477e-09,1.0587093307201293e-08]","[7.847859691621208,74.64054638957538,5.6886715972385975]","[0.12742327708277013,0.013397543939536644,0.1757879643605605]","[4.986512613788955e-07,1.0219371777286282e-08,1.3958182950786847e-08]",2607389.193241224,72.23891201221005,2607389.1388107943,72.23891318880544,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,7,1914929603,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0007425564674063558,0.0006029545772165476,1.2315296963732494,False,1.699027086362243e-05,2.325824185468304,0.0007425564674063558,1.699027086362243e-05,2.325824185468304,0.0007425494077142302,1.699033976401445e-05,2.3258241854683637,True,rollback,existing_selector_rollback,"[46.637170415747,15.494469292157603,4.329908621021294]","[0.021442124190615856,0.06453915788459093,0.23095175615041053]","[2.151022140188505e-08,1.893612465963322e-08,8.728877077238951e-07]","[46.63717037558192,15.494469226603012,4.329908629254755]","[0.02144212420908234,0.06453915815764566,0.2309517557112483]","[2.0415354747193308e-08,1.599251955943199e-08,9.019583377374461e-07]",2562816.1498175813,85.18652320365936,2562816.1133039454,85.186522551633,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-10.0,77,4292676672,full_6d,3,3,3,ris_only_stage2_then_vp,jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",False,0.0006344996726900575,0.0012521582502547609,0.5067248269625375,False,1.997273111601306e-05,8.723823578086586,1.3260477527527412,0.9898630481707869,9.588413251977874,0.0006344996726900575,1.997273111601306e-05,8.723823578086586,True,accepted,accepted,"[2839.5187009056835,1858.1850131858148,41359.85968522883]","[0.0003521723582385721,0.0005381595433424244,2.4178030734404982e-05]","[5.516818876428062e-08,1.3411434632737287e-08,8.181577536077948e-12]","[14.729543394832115,2292.8913805320763,31.14013426489065]","[0.06789076709167523,0.00043613055821033,0.032112899432688795]","[0.0018579466898025782,3.636000776950763e-07,5.510246303986556e-08]",11527.829517414879,55.883080450224405,692407.9982971371,87.80232894153083,ris_only_stage2_then_vp,jnpp_then_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,8,641399591,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.00040086724614906875,0.0006177944063626284,0.6488683646542611,False,1.1814702363464592e-05,0.7133714799124954,0.00040086724614906875,1.1814702363464592e-05,0.7133714799124954,0.00040088549639236723,1.1814705426235244e-05,0.7133714799124933,True,rollback,existing_selector_rollback,"[32.888163267207595,7.12590051704668,6.900602435796621]","[0.030406076248234888,0.1403331407168343,0.14491488377965903]","[1.843872869332925e-08,1.1869969756241731e-09,3.6455830480968135e-07]","[32.88816324669251,7.125900517567209,6.900602434840058]","[0.030406076267201692,0.14033314070658331,0.14491488379974715]","[1.8898327650127314e-08,6.168235818700167e-10,3.266415060218512e-07]",2701028.6786071435,78.29421157835421,2701028.788985902,78.29420851210268,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,10,781873798,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0004054721946850874,0.0006183000848100379,0.6557854424517211,False,1.3238615651141415e-05,0.6968404836098799,0.0004054721946850874,1.3238615651141415e-05,0.6968404836098799,0.0004054852089852474,1.3238538348669293e-05,0.6968404836098886,True,rollback,existing_selector_rollback,"[12.362860340833738,113.97024392769387,4.411664897717596]","[0.08088742996511099,0.008774220054494746,0.2266717947033885]","[3.622024180913598e-08,3.4681509910406403e-09,2.371132447531676e-07]","[12.362860352979842,113.97024318302736,4.411664896242633]","[0.08088742988564174,0.00877422011182434,0.22667179477917224]","[4.074279931720936e-08,3.4984494855835707e-09,2.3422799236261104e-07]",2580319.9633961576,81.22890019914335,2580319.980212893,81.22890127600076,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,12,2210497206,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0007073746109301603,0.0005717770208036201,1.2371511711610248,False,9.58063420358445e-06,1.4417379617027626,0.0007073746109301603,9.58063420358445e-06,1.4417379617027626,0.0007073785432419292,9.580805597381133e-06,1.4417379617027808,True,rollback,existing_selector_rollback,"[16.278316133816173,11.217908723564406,5.997033128996079]","[0.06143141537264695,0.08914317495632462,0.16674912052076757]","[1.2919589393246035e-07,1.8616539295584e-07,2.32808097078796e-07]","[16.278316152548904,11.217908733075792,5.9970331148047125]","[0.061431415301953014,0.08914317488074235,0.16674912091536231]","[1.2392030705402947e-07,1.4553875373185854e-07,2.2235695808837628e-07]",2879276.518014694,71.4306100579682,2879276.531552383,71.43061044028794,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,13,634888206,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0008936792304322774,0.0006629582174480504,1.3480174269086669,False,1.3137557702957608e-05,0.6465740918407157,0.0008936792304322774,1.3137557702957608e-05,0.6465740918407157,0.0008937199889958151,1.313698484213187e-05,0.6465740918407274,True,rollback,existing_selector_rollback,"[5.38019991198265,81.21390686256292,8.551428612885637]","[0.18586669944502326,0.012313162099331967,0.11693952499171989]","[6.46580928062141e-07,2.0305014395876624e-08,5.45250575767186e-07]","[5.380199899097108,81.21390815285055,8.551428624238223]","[0.18586669989017274,0.012313161903706352,0.11693952483647495]","[6.854697824090751e-07,2.2598306719402654e-09,3.0983712539531073e-07]",2384615.4559356826,80.55102377001066,2384615.7076147352,80.55101505575047,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,15,2734808712,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0007280618862473377,0.0006155747828861733,1.1827350737692004,False,1.502815009347355e-05,0.36508935102904705,0.0007280618862473377,1.502815009347355e-05,0.36508935102904705,0.0007279147361420124,1.5026222615365888e-05,0.3650893510290633,True,rollback,existing_selector_rollback,"[34.986464813102664,6.4061876175667365,7.732152408733547]","[0.028582481977158975,0.1560990810277617,0.12933009427785688]","[7.53086255568484e-09,2.625660939294677e-09,3.4724974779668994e-07]","[34.98646388072046,6.406187644256115,7.7321524182646755]","[0.028582482738876355,0.15609908037742368,0.12933009411843663]","[6.975906684451956e-09,2.2446674549726755e-09,3.364246563720374e-07]",2740598.7128684497,70.07776089779223,2740599.8409467572,70.07773229426394,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,17,2127997378,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0005362585347446253,0.0007114826148609328,0.7537198007985662,False,1.744546398184563e-05,1.266449726339144,0.0005362585347446253,1.744546398184563e-05,1.266449726339144,0.0005362371649332987,1.7445506874785003e-05,1.2664497263391388,True,rollback,existing_selector_rollback,"[14.00126251873625,5.245831490736706,18.478161913048247]","[0.07142213058628219,0.19062754908551544,0.05411793687527858]","[2.567526335064188e-07,8.365479310341384e-09,1.926372068329119e-07]","[14.001262505596479,5.245831493001982,18.478161917024707]","[0.07142213065330974,0.1906275490031979,0.05411793686363252]","[2.588725110288105e-07,1.0164564000509347e-08,1.6773214047535477e-07]",2064004.1130048654,83.0950106759708,2064003.9089843405,83.09501937862268,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,9,3933360494,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.00017839393781239648,0.0006765671232655503,0.2636751501482248,False,1.6119959460016475e-05,0.37669894444263746,0.00017839393781239648,1.6119959460016475e-05,0.37669894444263746,0.00017840448813484248,1.611898840772648e-05,0.3766989444426489,True,rollback,existing_selector_rollback,"[7.042957586034406,11.898696013638942,11.105999930643769]","[0.14198580465341337,0.084042822746446,0.09004141961406693]","[8.405343706318838e-08,5.358266170971564e-08,1.1211157835562426e-06]","[7.04295759891178,11.89869600619326,11.105999913123936]","[0.14198580439380593,0.08404282279903631,0.09004141975610823]","[7.440946519267241e-08,5.8711365698452745e-09,1.0793686705866172e-06]",2276658.1494991607,77.0478022112547,2276658.0125648445,77.04780840262755,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,11,3685333214,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,5.665828328668022e-05,0.0007659881411150172,0.07396757240158457,False,8.174940096283892e-06,0.9054006288681147,5.665828328668022e-05,8.174940096283892e-06,0.9054006288681147,5.6678668137915655e-05,8.175021811478066e-06,0.9054006288681178,True,rollback,existing_selector_rollback,"[101.73701886357752,3.820948785108895,22.204476467775546]","[0.009829263832068792,0.2617151017290277,0.04503596387102641]","[4.527825776134252e-09,5.3077725183991487e-08,1.751823819608589e-07]","[101.73701934460685,3.8209487812957135,22.204476459300306]","[0.009829263785594419,0.26171510199021075,0.045035963888216214]","[2.0025414067115247e-09,8.211821002212911e-08,1.1228624232022848e-07]",1900341.338730834,91.89677475473745,1900341.1561479846,91.89678320652118,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-10.0,95,1902842209,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",True,0.0013287573477812735,0.0010404652643098268,1.2770799692795893,False,7.047384169073093e-05,2.8299638091595414,0.0013287573477812735,7.047384169073093e-05,2.8299638091595414,0.001328816646451771,7.047472996759073e-05,2.8299638091595853,True,rollback,existing_selector_rollback,"[514.478121501802,57.79247987868231,12.417574063823759]","[0.001943717249951161,0.01730328932140311,0.08053102762647434]","[9.157513996323301e-06,4.688012238869066e-09,4.1094765474808414e-08]","[514.4781501192834,57.79247976484739,12.417574079508892]","[0.0019437171418332704,0.017303289355485717,0.08053102752475239]","[9.446477810985823e-06,3.096332250496007e-09,3.946201892526814e-08]",706680.2397299674,97.505774398101,706680.2415064133,97.5057662590495,ris_only_stage2_then_vp,direct_vp,True,"[""low_assignment_margin"",""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,14,1092560480,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0006228668702201956,0.0006428425719644807,0.9689259818570498,False,1.918194876908799e-05,0.6836063151740334,0.0006228668702201956,1.918194876908799e-05,0.6836063151740334,0.0006228581692914028,1.9181962984300186e-05,0.6836063151740348,True,rollback,existing_selector_rollback,"[11.846627034616482,11.154935920489915,7.119045019384552]","[0.08441221261259424,0.08964641366984435,0.14046827871855935]","[1.382245898257648e-07,1.2545236402048144e-07,5.590064332670599e-07]","[11.846627032507376,11.154935920574257,7.119045020709869]","[0.08441221262762251,0.08964641366916655,0.14046827869240905]","[1.3699048632305596e-07,1.2808748551122394e-07,5.29343391047462e-07]",2507723.3737104745,68.75081525900522,2507723.2572526922,68.75081841470468,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,19,3846521747,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0012784840533210206,0.0007035534536445204,1.817181120635919,False,2.15557902370418e-05,0.37481989428957363,0.0012784840533210206,2.15557902370418e-05,0.37481989428957363,0.0012784843241145521,2.155491408925955e-05,0.37481989428958007,True,rollback,existing_selector_rollback,"[12.386167441119376,5.903254996338469,15.13000200652643]","[0.08073522376807468,0.1693980694742736,0.06609384450534198]","[1.2590465340842907e-07,3.1367423520446455e-08,8.297368693422109e-08]","[12.386167543278814,5.903254972011866,15.130001998347248]","[0.08073522310218145,0.16939807017234265,0.06609384454107188]","[1.5346265503615681e-07,2.0285155280894126e-09,8.215804725467892e-08]",2103235.839035306,80.59318127415426,2103235.8898284063,80.5931805551488,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,20,3607282624,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.00024265860782328658,0.0006003400235130783,0.4042019494274153,False,2.1471730321419742e-05,1.8082282756499903,0.00024265860782328658,2.1471730321419742e-05,1.8082282756499903,0.00024265448312082275,2.1471135904366514e-05,1.8082282756500054,True,rollback,existing_selector_rollback,"[13.579447957740749,24.842649447956774,4.997725415644588]","[0.07364069607972439,0.04025335550743377,0.20009102478192592]","[2.6198024705096175e-07,1.2066763262482165e-08,1.7939718183613666e-07]","[13.579447898335482,24.842649597576674,4.997725417727589]","[0.0736406964018763,0.04025335526499977,0.20009102469853]","[2.656136926941554e-07,1.2395850223402568e-08,1.82641024634056e-07]",2712531.2756508808,65.46767396740366,2712531.213243546,65.46767550265614,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,21,4000820147,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0003985250664870397,0.0008299829535644942,0.4801605439913076,False,9.73785148854206e-06,1.0999797253280514,0.0003985250664870397,9.73785148854206e-06,1.0999797253280514,0.00039853985800431115,9.73765621184792e-06,1.0999797253280463,True,rollback,existing_selector_rollback,"[3.628835669145874,143.8310070160029,29.589106556121536]","[0.2755704835297056,0.0069526037577203855,0.033796221527463664]","[2.07719756562115e-07,7.32019767689627e-10,1.2021874817077418e-09]","[3.62883566868693,143.83100705487809,29.58910653912037]","[0.2755704835645574,0.00695260375584121,0.03379622154688214]","[1.883057495390613e-07,1.495613796926862e-09,9.879336028193411e-10]",1615727.458041457,135.88651965132797,1615727.1156853563,135.8865473872628,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,22,3206710796,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0003556160226233846,0.0007554398024572056,0.47074038390177314,False,1.598185100523324e-05,0.3387933904752475,0.0003556160226233846,1.598185100523324e-05,0.3387933904752475,0.00035549027527043424,1.5982154124330805e-05,0.3387933904752637,True,rollback,existing_selector_rollback,"[7.784675719536482,6.9552708637218394,22.305431950873206]","[0.12845750240855988,0.14377585281530417,0.04483212888143809]","[3.8995107990853587e-07,1.1948754104439138e-07,2.777985402151711e-07]","[7.784675700138555,6.955270883027679,22.305432019046453]","[0.12845750272865147,0.1437758524162236,0.044832128744415334]","[3.8675735233791356e-07,1.2297290222065776e-07,2.789394275693676e-07]",1798176.899337257,85.42555504602085,1798175.7746677736,85.42560813003713,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,16,1080178429,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",False,0.00015067478995643157,0.0005900169584949459,0.25537365966697423,False,5.911960950423032e-06,1.5208307015374585,0.00015067478995643157,5.911960950423032e-06,1.5208307015374585,0.00015067443212086025,5.911956904630113e-06,1.5208307015374587,True,rollback,existing_selector_rollback,"[8.850199589336134,632.5560903367763,5.001804174643086]","[0.11299180203755849,0.0015808874732911645,0.19992785904425284]","[3.1659830714439083e-06,8.69361472609843e-11,8.001850399384428e-08]","[8.850199589010915,632.5560894859489,5.001804174285332]","[0.1129918020417106,0.0015808874754175569,0.19992785905855265]","[3.2251939398584685e-06,4.778028612248268e-10,1.3756545451718723e-07]",2712945.5296462025,87.55639206184082,2712945.5220313454,87.5563923299442,ris_only_stage2_then_vp,jnpp_then_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,23,2043173887,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,"[""poor_clock_consistency""]",True,0.0009366319373925056,0.0006230569693857981,1.5032845845795222,False,1.626728183365647e-05,1.0357436647024325,0.0009366319373925056,1.626728183365647e-05,1.0357436647024325,0.0009366517758519063,1.626715532937494e-05,1.0357436647024483,True,rollback,existing_selector_rollback,"[39.18980680870899,6.572011034121434,7.221493316555211]","[0.025516839234292536,0.15216042620767006,0.1384755141572017]","[1.699692426139547e-07,5.205396552402977e-09,1.8800043448211332e-08]","[39.189807041779865,6.572011027247591,7.221493300428958]","[0.02551683908253797,0.15216042636681876,0.13847551446643014]","[1.6761762303193422e-07,7.163609036655805e-09,1.7847033475352632e-08]",2651762.3045523716,64.07560349465766,2651762.237702311,64.07560733267529,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]"
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,26,890721611,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0009773382635344524,0.0006547161925826777,1.4927662926421876,False,8.361376816890677e-06,1.5072659799372825,0.0009773382635344524,8.361376816890677e-06,1.5072659799372825,0.0009773351353624003,8.361540474626534e-06,1.5072659799373123,True,rollback,existing_selector_rollback,"[6.1747258293128295,31.270468924279008,8.125713056661324]","[0.16195051045774334,0.031979053540585375,0.12306612269209911]","[9.211811045966597e-08,6.98074107543345e-09,5.016071799339985e-07]","[6.174725831642186,31.270468884525368,8.125713056275252]","[0.16195051039664904,0.03197905358123983,0.12306612269794627]","[9.300356746156829e-08,7.168352119698969e-09,4.954536937085744e-07]",2432390.0607841653,86.6089497350643,2432390.0032553575,86.60894865509141,direct_vp,direct_vp,False,[]
fig1_fig2,adaptive_jones_vp_proposed_force_lower_raw,-5.0,25,3407116044,full_6d,3,3,3,direct_vp_rollback,jnpp_then_vp,[],True,0.0005706419256227278,0.0007662781632850238,0.7446929234892898,False,2.231929369154759e-05,0.6468084395023204,0.0005706419256227278,2.231929369154759e-05,0.6468084395023204,0.0005704707082132589,2.231859740276349e-05,0.6468084395023654,True,rollback,existing_selector_rollback,"[6.711895035630134,7.925377646213396,24.184752771111196]","[0.14898921909308507,0.1261769526490459,0.04134836561861902]","[8.166822644197453e-08,3.040939725921399e-08,2.2778878568070907e-08]","[6.711895044706838,7.925377666319302,24.184752736252186]","[0.14898921889160233,0.12617695232894735,0.04134836567821703]","[8.129946092157e-08,3.084895668216086e-08,2.269850815407404e-08]",1745792.7567479867,83.05317246837309,1745794.3306369768,83.05309664810514,direct_vp,direct_vp,False,[]
