figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,global_vp_mode,selected_vp_family_branch,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,rss_mb_before,rss_mb_after,rss_mb_delta,warning
fig3,scalar_receiver,0,3147786918,0.0,snr_db,0.0,3,3,3,3,scalar,3147786918,fixed_full6d_reference_sigma2,full_6d,0.3964529139661309,f4e3c9fc9e302c66,False,,147.2170537230004,0.7809039272889793,0.9702881564182421,0.6041015800586157,1.0608079125297394e-09,0.07340946810334746,True,direct_vp,global_exact_spherical_vp,adaptive_jones,adaptive_jones,6,4,3096725.458075429,3087780.4544844897,"[967.6427370263895,34.821156693184825,1.2207394445315043]","[0.001033439265100468,0.028718172942281902,0.8191756270991633]","[2.825537858364406e-09,4.1158836169562264e-11,0.8664492834780523]",direct_vp,"[""low_assignment_margin"",""poor_clock_consistency""]",573379.5593214156,3096560,True,809.0984335746862,582.339805200437,0.0057100694674797215,48.351937863956444,"[4.581146923253383,111.06155123515995,12.909912322192824]",40.03479446599977,105.16512675600006,145.72652899999957,nan,nan,nan,nan,nan,nan,nan,
fig3,dual_pol_receiver,0,3147786918,0.0,snr_db,0.0,3,3,3,3,dual_pol,3147786918,fixed_full6d_reference_sigma2,full_6d,0.3964529139661309,f4e3c9fc9e302c66,False,,114.67389963200003,0.0009231289602055492,2.2695994716685945e-05,6.649872948633474e-05,1.6609812025362401e-12,0.13230680189547642,False,direct_vp,global_exact_spherical_vp,adaptive_jones,fixed_pol_anchor,3,4,3096725.458075429,3647520.7190000312,"[1.865766477041104,0.6272648337856389,1.0192035974016675]","[0.5359727555958782,1.5942229599644862,0.9811582323182101]","[1.5507102496697605e-09,6.409772395096298e-09,5.927496296131209e-09]",direct_vp,"[""poor_clock_consistency""]",1033409.146341367,3096560,True,422177.0039777581,74.07494055584573,1.1160848935415182,0.14587167046757235,"[4.830698615710008,4.9535486721297035,5.182699532167243]",34.83854252200035,78.02073076299985,113.38588106299994,nan,nan,nan,nan,nan,nan,nan,
fig3,full_6d_evs,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,fixed_full6d_reference_sigma2,full_6d,0.3964529139661309,f4e3c9fc9e302c66,False,,104.50470494099955,0.00037238381202209746,2.5944912754832633e-06,5.72172349593492e-05,3.143389201928596e-13,0.39631128991806286,False,direct_vp,global_exact_spherical_vp,adaptive_jones,fixed_pol_anchor,3,4,3096725.458075429,3104035.9227132,"[7.275069259953265,1.8719907502860995,3.0232219715282014]","[0.13745573605702674,0.5341906736693525,0.3307729334513566]","[5.997604870891803e-08,7.616721461787518e-08,4.3953837988766906e-07]",direct_vp,[],3095469.816610192,3096560,True,8234769.120344114,69.74847880099937,17.590422289122607,0.024728192784879918,"[5.003057421038621,4.942549780190982,4.970396344476029]",49.10775643699981,53.868552908999845,103.5029171239994,nan,nan,nan,nan,nan,nan,nan,
fig3,full_6d_evs_peb,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,fixed_full6d_reference_sigma2,full_6d,0.3964529139661309,f4e3c9fc9e302c66,False,,1.4983936889993856,nan,nan,nan,nan,nan,False,,,,,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0003571212682911131,nan,nan,0.0003571212682911131,nan,nan,nan,
