init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,K,N,trial,seed,pipeline,failed,error,Y_NMSE,Z_NMSE,raw_noisy_residual,Z_noisy_residual,position_error,range_RMSE,delay_RMSE,polarization_angle_RMSE,delay_geometry_consistency_RMSE,compressed_ris_manifold_residual,evs_maxwell_consistency_residual,common_delay_pole_consistency,vp_converged,vp_nfev,vp_final_noisy_objective,vp_initial_noisy_objective,vp_initial_Y_NMSE,vp_worsened_noisy_objective,vp_worsened_true_nmse,optimizer_converged,optimizer_status,optimizer_message,nfev,initial_noisy_objective,final_noisy_objective,relative_noisy_objective_decrease,final_position_error,final_Y_NMSE,fail_convergence,fail_position_50cm,fail_position_1m,fail_nmse_1e2,fail_noisy_objective_increase,stage2_worsened_noisy_z_residual,stage2_worsened_true_z_nmse,stage2_initial_Z_noisy_residual,stage2_final_Z_noisy_residual,stage2_initial_Z_NMSE,stage2_final_Z_NMSE,success_pos_10cm,success_pos_20cm,success_pos_50cm,success_nmse_1e3,success_nmse_1e2
weak,weak,,10.0,64,16x16,2,24,12,2031552812,Stage-I + Stage-II + VP,False,,2.8190470908246435e-05,2.6444522708336355e-05,0.09161626170567021,0.0916435781616771,0.0017751427065822098,0.0007611404069482675,1.8614130712451804e-12,0.00915389952721518,1.9509015729070716e-24,2.731906050423971e-24,1.0000021440774744e-20,1.3401577416544657e-16,True,8,0.09161626170567021,0.6755830852128888,0.6441372666705819,False,False,True,2,`ftol` termination condition is satisfied.,8,0.6755830852128888,0.09161626170567021,0.8643893494213222,0.0017751427065822098,2.8190470908246435e-05,False,False,False,False,False,False,True,0.0916365464000305,0.0916298019367902,3.8494181223986746e-05,4.99129337133297e-05,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,13,2031552813,Stage-I only,False,,0.0001112475223424038,8.768062708274847e-05,0.09071232212623849,0.09078351667430262,0.4463167485030585,0.705090491417908,6.207826644127237e-12,0.005466744626203203,2.0104843642706184e-09,1.8445268782059673e-24,1.0000021016355239e-20,1.7963785889362148e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
weak,weak,,10.0,64,16x16,2,24,13,2031552813,Stage-I + VP,False,,5.6320717253066886e-05,4.324676459523331e-05,0.09071806792005967,0.09079174924893263,0.009778728472251108,0.0006443811635830964,6.334853447874448e-12,0.004467780111841104,2.0679515313825692e-24,1.8481806816668244e-24,1.0000006183766929e-20,5.551115123125783e-17,True,10,0.09071806792005967,0.9167035985410393,0.9100326082443286,False,False,True,2,`ftol` termination condition is satisfied.,10,0.9167035985410393,0.09071806792005967,0.9010388220746159,0.009778728472251108,5.6320717253066886e-05,False,False,False,False,False,,,,,,,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,13,2031552813,Stage-I + Stage-II,False,,0.0001083258238750189,8.442733853975243e-05,0.09071805752371946,0.09077874399589643,0.3958415459552579,0.6030857586101981,6.207826644127237e-12,0.010475633955058216,1.6337994453749829e-09,1.847516614836786e-24,1.0000023396165976e-20,1.1757450506243965e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.09078351667430262,0.09077874399589643,8.768062708274847e-05,8.442733853975243e-05,False,False,True,True,True
weak,weak,,10.0,64,16x16,2,24,13,2031552813,Stage-I + Stage-II + VP,False,,5.6320144113231964e-05,4.3246116361326335e-05,0.090718067920151,0.09079174908802085,0.009777878049470622,0.0006445379165067609,6.3349511463512046e-12,0.004467519328506507,1.6543612251060553e-24,1.848052863382233e-24,9.999983563619409e-21,6.206335383118183e-17,True,9,0.090718067920151,0.8692951229883003,0.8589930226753154,False,False,True,2,`ftol` termination condition is satisfied.,9,0.8692951229883003,0.090718067920151,0.8956418073435206,0.009777878049470622,5.6320144113231964e-05,False,False,False,False,False,False,False,0.09078351667430262,0.09077874399589643,8.768062708274847e-05,8.442733853975243e-05,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,14,2031552814,Stage-I only,False,,8.622595891540736e-05,5.9007037582211194e-05,0.09091029408474044,0.08818806542331677,0.10580130424102811,0.17148854347268813,8.511172297451745e-12,0.00330624026154508,4.963930233462127e-10,2.6195621308611602e-24,9.99998962424211e-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,14,2031552814,Stage-I + VP,False,,2.686363139383118e-05,2.664647802909133e-05,0.09087025936276658,0.08817840868153613,0.002697063614329986,0.001639221482544967,2.056964976556225e-13,0.0032276074405733096,0.0,2.620668888016348e-24,1.0000034452314797e-20,8.326672684688674e-17,True,6,0.09087025936276658,0.23331322960142933,0.15890678150454426,False,False,True,2,`ftol` termination condition is satisfied.,6,0.23331322960142933,0.09087025936276658,0.6105224743663233,0.002697063614329986,2.686363139383118e-05,False,False,False,False,False,,,,,,,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,14,2031552814,Stage-I + Stage-II,False,,9.705539839814546e-05,6.939319307596151e-05,0.09091676427025769,0.08818189695817977,0.09377691888572783,0.17672361958515753,8.511172297451745e-12,9.676122233008092e-05,5.810102144929739e-10,2.619274994298986e-24,9.999959249304223e-21,1.3401577416544657e-16,,,,,,,,,,,,,,,,,,,,,,False,True,0.08818806542331677,0.08818189695817977,5.9007037582211194e-05,6.939319307596151e-05,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,14,2031552814,Stage-I + Stage-II + VP,False,,2.686331452599833e-05,2.664616545324078e-05,0.09087025936277626,0.0881784086015768,0.0026970365726101944,0.0016391743417097984,2.0562971061197137e-13,0.003227528501035717,2.339620081609152e-24,2.6212293087944917e-24,1.000000238803813e-20,1.0626019854981767e-16,True,5,0.09087025936277626,0.1913370589062571,0.11187029367154999,False,False,True,2,`ftol` termination condition is satisfied.,5,0.1913370589062571,0.09087025936277626,0.5250775783728501,0.0026970365726101944,2.686331452599833e-05,False,False,False,False,False,False,True,0.08818806542331677,0.08818189695817977,5.9007037582211194e-05,6.939319307596151e-05,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,15,2031552815,Stage-I only,False,,4.6425422011622056e-05,4.0546422559807865e-05,0.09032799264693915,0.08719378207917342,0.04362319569801384,0.05223928081176897,3.702323652959387e-12,0.004647692247326403,3.9763039577951537e-11,3.1710626455517116e-24,9.999992177208609e-21,7.850462293418876e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,15,2031552815,Stage-I + VP,False,,4.51263166972452e-05,4.1621840388318065e-05,0.09032411922245057,0.08719741175625075,0.0027518473870244567,0.00032616581214724334,2.4849269498695743e-12,0.003823086352111939,2.6883369907973396e-24,3.1690856266881455e-24,9.99997434432449e-21,5.551115123125783e-17,True,5,0.09032411922245057,0.0988612192940793,0.00950963720874082,False,False,True,2,`ftol` termination condition is satisfied.,5,0.0988612192940793,0.09032411922245057,0.08635438782353774,0.0027518473870244567,4.51263166972452e-05,False,False,False,False,False,,,,,,,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,15,2031552815,Stage-I + Stage-II,False,,4.685832800388789e-05,4.069459595302653e-05,0.09033162675194813,0.08719089388444407,0.06447902351570814,0.0771488578970464,3.702323652959387e-12,0.0036668310137610584,4.926912824183777e-11,3.1710068763404693e-24,1.0000018496966551e-20,1.0626019854981767e-16,,,,,,,,,,,,,,,,,,,,,,False,True,0.08719378207917342,0.08719089388444407,4.0546422559807865e-05,4.069459595302653e-05,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,15,2031552815,Stage-I + Stage-II + VP,False,,4.512629621361103e-05,4.162180799166165e-05,0.09032411922244996,0.08719741175159029,0.0027517848536221397,0.0003261645748008503,2.484932463390579e-12,0.0038230884227638956,1.849632079338486e-24,3.1694919123567653e-24,9.999988595723707e-21,1.3401577416544657e-16,True,5,0.09032411922244996,0.10915553071765687,0.02089115069779006,False,False,True,2,`ftol` termination condition is satisfied.,5,0.10915553071765687,0.09032411922244996,0.17251907779108772,0.0027517848536221397,4.512629621361103e-05,False,False,False,False,False,False,True,0.08719378207917342,0.08719089388444407,4.0546422559807865e-05,4.069459595302653e-05,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,16,2031552816,Stage-I only,False,,5.7035690651534795e-05,4.644311576283044e-05,0.09148633222982491,0.0916212499592012,0.37668827476893846,0.5146301848316918,7.487589091952078e-12,0.007858915357652511,1.1005696538538365e-09,2.5963059656122475e-24,1.0000004531040231e-20,8.326672684688674e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,True
weak,weak,,10.0,64,16x16,2,24,16,2031552816,Stage-I + VP,False,,2.3363812580413282e-05,2.366647777719352e-05,0.09148409536939986,0.0916132063876423,0.0007057226964242476,0.0005423713073161659,4.3395375166936874e-13,0.009516736277959056,1.8611563782443123e-24,2.605893873639894e-24,9.999997415515507e-21,1.1102230246251565e-16,True,8,0.09148409536939986,0.6616642911329043,0.6251006341529373,False,False,True,2,`ftol` termination condition is satisfied.,8,0.6616642911329043,0.09148409536939986,0.8617363871748913,0.0007057226964242476,2.3363812580413282e-05,False,False,False,False,False,,,,,,,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,16,2031552816,Stage-I + Stage-II,False,,5.358065255458793e-05,4.27621842929885e-05,0.09148764310203278,0.09161891672966407,0.17139967934973838,0.2416752999711413,7.487589091952078e-12,0.009475008571623644,5.596461545736952e-10,2.597958965636413e-24,9.999991137409013e-21,1.3401577416544657e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.0916212499592012,0.09161891672966407,4.644311576283044e-05,4.27621842929885e-05,False,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,16,2031552816,Stage-I + Stage-II + VP,False,,2.3363776251390572e-05,2.366643424058345e-05,0.09148409536939468,0.09161320638498102,0.0007056419669503197,0.000542404264214487,4.339656476282228e-13,0.009516741972748924,1.6543612251060553e-24,2.6060633339155115e-24,9.99999119204912e-21,1.1102230246251565e-16,True,6,0.09148409536939468,0.2954469691579624,0.22250437452802443,False,False,True,2,`ftol` termination condition is satisfied.,6,0.2954469691579624,0.09148409536939468,0.6903535831485136,0.0007056419669503197,2.3363776251390572e-05,False,False,False,False,False,False,False,0.0916212499592012,0.09161891672966407,4.644311576283044e-05,4.27621842929885e-05,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,17,2031552817,Stage-I only,False,,4.100038295308638e-05,2.8678624217407332e-05,0.09121761106262773,0.09167685884200098,0.07184463018649968,0.09143711517672048,6.866741978507188e-12,0.00193450596868718,1.475990751443396e-10,2.8353561529442932e-24,9.999997992273651e-21,6.206335383118183e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,17,2031552817,Stage-I + VP,False,,1.0465152543360216e-05,1.0544255074666675e-05,0.09119231284191939,0.09167038749377955,0.000538275931482525,0.00019637604996297837,6.394209102311884e-13,0.0037039651794342123,1.8611563782443123e-24,2.8365887238406643e-24,9.999979715829089e-21,1.1102230246251565e-16,True,5,0.09119231284191939,0.1115455395302219,0.022192161856738182,False,False,True,2,`ftol` termination condition is satisfied.,5,0.1115455395302219,0.09119231284191939,0.1824656259140514,0.000538275931482525,1.0465152543360216e-05,False,False,False,False,False,,,,,,,True,True,True,True,True
weak,weak,,10.0,64,16x16,2,24,17,2031552817,Stage-I + Stage-II,False,,3.613552098732163e-05,2.7780150593585428e-05,0.09121701207156624,0.09166716085303336,0.10210761197048561,0.12077373941978986,5.7103737505928815e-12,0.0012491907590057212,1.5908739972706319e-12,2.836790290364527e-24,9.999987958603369e-21,1.6995032119431376e-16,,,,,,,,,,,,,,,,,,,,,,False,False,0.09167685884200098,0.09166716085303336,2.8678624217407332e-05,2.7780150593585428e-05,False,True,True,True,True
