suite,x_name,x_value,trial_id,seed,snr_db,variant,variant_label,failed,error,resolved_config_hash,y_noisy_hash,base_y_noisy_hash,nested_receiver_noise_convention,reference_sigma2,stage1_output_hash,candidate_hash,reference_type,peb_position_m,position_error_m,clock_error_ns,channel_nmse,noisy_fit_nmse,outlier,raw_objective_final,total_objective_final,stage1_position_error_m,stage1_delay_rmse_ns,stage1_delay_max_abs_error_ns,stage1_min_delay_separation_ns,stage1_panel_pairing_correct,stage1_runtime_s,mksc_projection_runtime_s,common_geometry_runtime_s,anchor_refresh_runtime_s,stage3_runtime_s,deployment_runtime_s,rss_mb_before,rss_mb_peak,rss_mb_after,memory_measurement,optimizer_evaluations,clock_interval_evaluations,clock_certified,clock_certificate_gap,clock_branch_ambiguous,outer_safeguard_used,selected_candidate,stage1_evs_union_rank,stage1_evs_retained_energy_fraction,stage1_assignment_margin,stage1_max_rank1_ratio,common_geometry_hessian_min_eig,common_geometry_hessian_condition,stage1_basin_acquired,receiver_mode,N,T,K,M_A,M_R,p_true_x,p_true_y,p_true_z,scenario,mismatch_type,mismatch_value,subspace_leakage,colored_noise_rho,noise_handling,position_index
positions,position_index,41,20,371142597,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,8bfa120cf2f16b204989dad02bac118249849c9d1b8e1e341f647e0a6f6a28b7,df9a8d4884673783b6164e351924dbb14d5a7a37cc25c04c8622230d42dc4836,df9a8d4884673783b6164e351924dbb14d5a7a37cc25c04c8622230d42dc4836,,3.7311544686868907,4eb52dd843215ba84d1cd17b4f281b8c6b9c409f2ce0d3f71118388e29c2284e,541a7450bd1acaf793bf7017c5b8320307c1210f4d3f5604f6da88354f3e71e8,matched_data_only_free_jones_geometry_diagnostic,0.0005164421070145626,0.0002881584741740219,0.00028487055343791133,3.509742513472752e-05,0.9089587352244629,False,3.7318040764299085,3.731804076464539,0.0006922738022700797,0.034283858758702296,0.05045386436344576,2.5685918819609728,True,23.683469465002418,1.1573556838557124,2.4329765383154154,0.23778625298291445,1.1450445083901286,24.828513973392546,nan,nan,nan,,16,3970,True,1.3832176791380988e-10,False,False,ccop_lbfgsb,6,0.1474156758609852,1.6372327012166998,0.6853354916336206,48.03243597303272,37.132478867098435,True,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,20,371142597,-10.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,False,,8bfa120cf2f16b204989dad02bac118249849c9d1b8e1e341f647e0a6f6a28b7,df9a8d4884673783b6164e351924dbb14d5a7a37cc25c04c8622230d42dc4836,df9a8d4884673783b6164e351924dbb14d5a7a37cc25c04c8622230d42dc4836,,3.7311544686868907,ac317b6927c4476c75fffd726d029607a47e5cff0b7b6b90ce535a5aad74332b,220ddf77acdc97ad8a802670b984e798583d7cbecb0c449929a9fb2db2430cb5,matched_data_only_free_jones_geometry_diagnostic,0.0005164421070145626,0.3437891111181604,0.4616112322871576,0.8875123822062333,0.9897358539157959,True,4.063441112450201,4.064080152696948,0.4568097032956452,15.696727392202058,27.067847336091685,10.335194469191384,False,19.68050540983677,0.0,0.0,0.0,1.4077204326167703,21.08822584245354,nan,nan,nan,,22,0,,nan,False,False,,96,1.0,0.2296008700867492,0.9882097276124631,nan,nan,False,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,21,325932313,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,3a55412845c353913592640459fc004233415d066a3a07c0aaa24cfdc1feaba8,4d80dbb627503a759843b0db919013dac20e273d2bb98056009f7128ad86386a,4d80dbb627503a759843b0db919013dac20e273d2bb98056009f7128ad86386a,,3.8876888044830142,d5677b6d9c04f4cff73d9752ec3fbc357489f50084600ba44445f8795fe12c87,4c4001b14941801e6d7539a6896ab7f152aa60ee4d927839ec325e2c399ef781,matched_data_only_free_jones_geometry_diagnostic,0.0005065492993798906,0.00024675649288652033,1.5277298061917005e-05,5.729502087820459e-05,0.9093259570188015,False,3.8837301355598437,3.8837301356072893,0.0012110401679660233,0.10095256643395022,0.16978736700869793,2.7397672064700695,True,12.04241743683815,0.4367127167060971,0.9628272308036685,0.128916353918612,0.4626023815944791,12.505019818432629,nan,nan,nan,,10,2490,True,1.1399699526500337e-10,False,False,ccop_lbfgsb,6,0.14735739960461572,3.5428674979017596,0.5568693208010699,43.815694445089484,38.068633848949545,True,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,21,325932313,-10.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,False,,3a55412845c353913592640459fc004233415d066a3a07c0aaa24cfdc1feaba8,4d80dbb627503a759843b0db919013dac20e273d2bb98056009f7128ad86386a,4d80dbb627503a759843b0db919013dac20e273d2bb98056009f7128ad86386a,,3.8876888044830142,e3fbb15a4176a7bc50032338f244e55dae68d69efc265aa6cb3240c4051430b4,1a85044ed7571b1012a26b60e9fa058d53374ea26d79745e832a69c1c2e59b1a,matched_data_only_free_jones_geometry_diagnostic,0.0005065492993798906,0.00024695722499349005,1.2674531017034937e-05,6.549039990241194e-05,0.9093263967463175,False,3.8837320136355036,3.8837338863955586,0.011635163804731103,0.41876898535048535,0.7226989828341156,1.8513284663301377,True,11.600271034054458,0.0,0.0,0.0,0.5379418209195137,12.138212854973972,nan,nan,nan,,22,0,,nan,False,False,,96,1.0,4.022399843746379,0.5405464880541999,nan,nan,True,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,22,1812673765,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,9b42d7d0b40c5ce9297e9cd456288970a59b15c5c87431d7878f7cd9c08c292d,1a36dec0b697c094b3f2531387f601e3426f3bf05d35905ceb186aa4c7bd9f77,1a36dec0b697c094b3f2531387f601e3426f3bf05d35905ceb186aa4c7bd9f77,,5.8735378720336895,1cfc62df367aab20f8f41edaba4dc19dbe41e2a7cd5d488dae2a928bb0c3ed51,d6cf7fe80b20dbc7895ed4c6d6fb670a544f1395a98aef2605eaa558d6417c19,matched_data_only_free_jones_geometry_diagnostic,0.0016019776870530703,0.00022797042145703786,0.0006120967088649692,4.70681500275054e-05,0.9087186605130078,False,5.875977815830688,5.875977815894769,0.002844462314412222,0.030118408727210867,0.04936242009064116,2.6037524862123584,True,24.165309328585863,1.1192602952942252,1.9727337006479502,0.17680401913821697,0.6568414457142353,24.8221507743001,nan,nan,nan,,14,3494,True,5.625103675036505e-10,False,False,ccop_lbfgsb,6,0.14785059276741366,4.1181136389483655,0.4075509324550781,24.798846902122342,54.99660864383865,True,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,22,1812673765,-10.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,False,,9b42d7d0b40c5ce9297e9cd456288970a59b15c5c87431d7878f7cd9c08c292d,1a36dec0b697c094b3f2531387f601e3426f3bf05d35905ceb186aa4c7bd9f77,1a36dec0b697c094b3f2531387f601e3426f3bf05d35905ceb186aa4c7bd9f77,,5.8735378720336895,751318391ba492b477305898352482efdf914adbca21b04bf653ebce18be0541,32ac952c8e9575e3fa61514749ed58831de96f08863937daca8f5e5dc2daabe6,matched_data_only_free_jones_geometry_diagnostic,0.0016019776870530703,0.00023108921841226532,0.0006096197549663797,4.638709036503932e-05,0.9087190421964841,False,5.875980283881282,5.875982746465018,0.1994993389454794,0.1303717209788429,0.22537934634626516,2.3075164179510446,True,18.7660083854571,0.0,0.0,0.0,1.6312023121863604,20.39721069764346,nan,nan,nan,,25,0,,nan,False,False,,96,1.0,4.330326882859325,0.4034307499242701,nan,nan,False,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,23,1190666301,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,ec3043a138e6a9d8ad060167e37875128ec04605c64b84d9d19e79cca9a9c96f,13f0978a72228b030d3c4207965652bab18c7fc64fe899c3d357e62898020159,13f0978a72228b030d3c4207965652bab18c7fc64fe899c3d357e62898020159,,9.122923998520827,b68d7a4ce5aab4bcd3fbad7e9eec02c111e6969e364b01c4c0542814ca0b5b37,60a642bd8f98fdbc36e2101bb76d3b51ca13eb325dfa60acfe1e2c5d279e648c,matched_data_only_free_jones_geometry_diagnostic,0.0007580261071478503,0.0004604618127021004,0.006550399231207034,4.6147926759672155e-05,0.9089698976587118,False,9.129736716836916,9.12973671687835,0.001024805103649616,0.03417335722399638,0.045665350948697656,2.4644098844229396,True,25.61340074893087,0.8260659575462341,2.8059592889621854,0.16038843244314194,0.7973046340048313,26.410705382935703,nan,nan,nan,,13,3293,True,1.725817325615223e-10,False,False,ccop_lbfgsb,6,0.14785347727487994,4.7785680045882115,0.17343129061889148,34.89506259097673,54.38930111137725,True,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,23,1190666301,-10.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,False,,ec3043a138e6a9d8ad060167e37875128ec04605c64b84d9d19e79cca9a9c96f,13f0978a72228b030d3c4207965652bab18c7fc64fe899c3d357e62898020159,13f0978a72228b030d3c4207965652bab18c7fc64fe899c3d357e62898020159,,9.122923998520827,a298356f473a39e68e29039403589b71ac4ccf1344402c31cda3fc4394000f9e,b68a3d7d8dc14caa8b3e154b5fcce966b1491f8d4e5907b7a74fe6e13f38269e,matched_data_only_free_jones_geometry_diagnostic,0.0007580261071478503,0.00045826113949554083,0.006547828652420826,4.687605028333833e-05,0.9089701622695787,False,9.129739374600891,9.12974203128369,0.09961226732099392,0.051537114398703864,0.08784454029131145,2.438749349102292,True,13.14066150598228,0.0,0.0,0.0,0.9642471401020885,14.104908646084368,nan,nan,nan,,22,0,,nan,False,False,,96,1.0,4.769664954888727,0.17253198473785242,nan,nan,True,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,24,4089514943,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,aa6f62f8bdf38231d6e0a8017ea5215af95eadfc675e8085623b719b9872c410,414474bf643637ec0ad78710353b20935d7e4a3623ee269637cf29e5df865b38,414474bf643637ec0ad78710353b20935d7e4a3623ee269637cf29e5df865b38,,2.8832383817786114,144679e1c29eaadff2f669413cf4d68912b4f1d9805828d99bb332569420c570,9bf6dbf427b415edf7e07b7858f43e0124d40b526748a3f30b2f63c933cb02f6,matched_data_only_free_jones_geometry_diagnostic,0.0005770244924524856,0.00044991322991400756,0.0013143401404939043,5.8980797898536136e-05,0.9092074241029177,False,2.8860895008121266,2.8860895008167673,0.000641500597622181,0.0392747817498411,0.052308526596616306,2.487560785688923,True,18.99181760288775,0.6611000448465347,2.206777175888419,0.2043670518323779,0.5910866828635335,19.582904285751283,nan,nan,nan,,13,3265,True,7.111175610738448e-11,False,False,ccop_lbfgsb,6,0.14803158332766342,5.249561841873483,0.2307144779628464,37.563918727006495,44.36259885522507,True,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
positions,position_index,41,24,4089514943,-10.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,False,,aa6f62f8bdf38231d6e0a8017ea5215af95eadfc675e8085623b719b9872c410,414474bf643637ec0ad78710353b20935d7e4a3623ee269637cf29e5df865b38,414474bf643637ec0ad78710353b20935d7e4a3623ee269637cf29e5df865b38,,2.8832383817786114,3b549c53efa3167d4c4a380a4b1e5ed6fae5cf02bec349213c47396ec5a9d16c,5d339f04722e0ecc182f7b97a30e604b509ded85bbae4ad56b94c659b7094c9e,matched_data_only_free_jones_geometry_diagnostic,0.0005770244924524856,0.0004498291796926442,0.0013119950933735576,6.024372958591029e-05,0.9092075098102677,False,2.8860897728722223,2.886090045037699,0.29283036587122596,0.06860857269952671,0.10804734787927212,2.480826072139998,True,17.458570117130876,0.0,0.0,0.0,1.4007586259394884,18.859328743070364,nan,nan,nan,,27,0,,nan,False,False,,96,1.0,5.234374224237359,0.2307968803276576,nan,nan,False,full_6d,63,256,3,16,4096,2.6,-1.2999999999999998,1.3499999999999999,positions,,,0.0,,matched_white,41
