figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,global_vp_mode,selected_vp_family_branch,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,rss_mb_before,rss_mb_after,rss_mb_delta,warning
fig1_fig2,stage1_only,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,0.13556125999991764,0.2000519753751517,0.0002446619708887267,0.017890330241315883,3.3395196400069465e-11,0.3964068455305714,True,stage1_only,stage1_only,none,,0,0,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,47.25721065000005,0.0,47.91235349200008,nan,nan,nan,nan,nan,nan,nan,
fig1_fig2,fixed_pol_vp,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,26.367219936000083,0.00037238381202209746,2.5944912754832633e-06,5.72172349593492e-05,3.143389201928596e-13,0.39631128991806286,False,direct_vp,global_exact_spherical_vp,fixed_pol,,3,10,nan,nan,,,,direct_vp,[],3095469.816610192,3096560,True,8234769.120344114,69.74847880099937,17.590422289122607,0.024728192784879918,"[5.003057421038621,4.942549780190982,4.970396344476029]",47.25721065000005,21.68872446900002,69.6010779610001,nan,nan,nan,nan,nan,nan,nan,
fig1_fig2,free_jones_vp,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,47.21031338599994,0.00898841659339279,0.00235379166599074,0.0077827340583646685,5.1053850479665605e-12,0.39724257915295164,False,direct_vp,global_exact_spherical_vp,jones_free,,6,4,nan,nan,"[0.0,0.0,0.0]",,"[4.107240953116366e-06,6.29269288031017e-07,7.114048085024656e-06]",jnpp_then_vp,[],3102743.840314458,3096560,False,8210161.402642662,69.67815771135355,17.590422289122607,0.024728192784879918,"[5.003057421038621,4.942549780190982,4.970396344476029]",47.25721065000005,44.812284229000056,92.72463772100014,nan,nan,nan,nan,nan,nan,nan,
fig1_fig2,regularized_jones_vp,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,58.37339813799997,0.008985514877040477,0.0023531940109062046,0.007780271177252222,5.103533431157016e-12,0.3972422282872148,False,direct_vp,global_exact_spherical_vp,jones_regularized,,6,4,nan,nan,"[0.9999999999839999,0.9999999999839999,0.9999999999839999]",,"[1.0267852669921928e-06,1.5717396740939756e-07,1.7786616055693103e-06]",jnpp_then_vp,[],3102741.0998063628,3096560,False,8210192.797236516,69.67817876724456,17.590422289122607,0.024728192784879918,"[5.003057421038621,4.942549780190982,4.970396344476029]",47.25721065000005,55.84609786500005,103.75845135700013,nan,nan,nan,nan,nan,nan,nan,
fig1_fig2,adaptive_jones_vp_proposed,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,67.10059043500007,0.00037238381202209746,2.5944912754832633e-06,5.72172349593492e-05,3.143389201928596e-13,0.39631128991806286,False,direct_vp,global_exact_spherical_vp,adaptive_jones,fixed_pol_anchor,3,4,3096725.458075429,3104035.9227132,"[7.275069259953265,1.8719907502860995,3.0232219715282014]","[0.13745573605702674,0.5341906736693525,0.3307729334513566]","[5.997604870891803e-08,7.616721461787518e-08,4.3953837988766906e-07]",direct_vp,[],3095469.816610192,3096560,True,8234769.120344114,69.74847880099937,17.590422289122607,0.024728192784879918,"[5.003057421038621,4.942549780190982,4.970396344476029]",47.25721065000005,64.95643786900007,112.86879136100015,nan,nan,nan,nan,nan,nan,nan,
fig1_fig2,PEB,0,3147786918,0.0,snr_db,0.0,3,3,3,3,full_6d,3147786918,,,nan,,False,,1.7718967979999434,nan,nan,nan,nan,nan,False,,,,,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0003571212682911131,nan,nan,0.0003571212682911131,nan,nan,nan,
