trial_id,seed,snr_db,K,failed,error,runtime_s,p_true_x,p_true_y,p_true_z,p_hat_x,p_hat_y,p_hat_z,err_x_m,err_y_m,err_z_m,position_error_m,delta_t_true_s,delta_t_hat_s,delta_t_error_s,clock_error_ns,clock_range_error_m,y_nmse,raw_objective_final,residual_norm,noise_variance,stage1_position_error_m,stage2_position_error_m,final_position_error_m,selected_branch,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_num_objective_calls,global_vp_cpu_gpu_objective_rel_diff,global_vp_cpu_gpu_gradient_rel_diff,global_vp_cpu_gpu_xhat_rel_diff,jones_mode,adaptive_enabled,boundary_hit,boundary_hit_axis,distance_to_position_box_boundary_m,z_rescue_triggered,z_rescue_num_starts,z_rescue_best_z,z_rescue_selected_reason,direct_boundary_hit,rescue_boundary_hit,branch_score_margin,boundary_selection_rule_used,warning
0,821394406,-10.0,3,False,,250.71586717599894,1.25,0.55,0.75,1.2501986129381308,0.5499398999032228,0.7509257170010046,0.0001986129381308377,-6.010009677726025e-05,0.0009257170010046334,0.0009486891412757987,5e-09,4.995221390846238e-09,-4.778609153762252e-12,0.004778609153762252,0.0014325909840276854,5.947875937214236e-05,2.6161657513247802,2012.604789517093,2.6132341353004565,0.45676745576548256,0.4612345963610446,0.0009486891412757987,ris_only_stage2_then_vp,adaptive_jones,cpu,False,0,nan,nan,nan,fixed_pol_anchor,True,False,[],0.40092571700100466,False,0,0.7509257170010046,not_triggered,False,False,-0.021601528005254167,False,
