n_runs,n_success,n_failed,success_rate,trial_id_mean,trial_id_median,trial_id_std,trial_id_min,trial_id_max,trial_id_p10,trial_id_p90,seed_mean,seed_median,seed_std,seed_min,seed_max,seed_p10,seed_p90,snr_db_mean,snr_db_median,snr_db_std,snr_db_min,snr_db_max,snr_db_p10,snr_db_p90,K_mean,K_median,K_std,K_min,K_max,K_p10,K_p90,runtime_s_mean,runtime_s_median,runtime_s_std,runtime_s_min,runtime_s_max,runtime_s_p10,runtime_s_p90,p_true_x_mean,p_true_x_median,p_true_x_std,p_true_x_min,p_true_x_max,p_true_x_p10,p_true_x_p90,p_true_y_mean,p_true_y_median,p_true_y_std,p_true_y_min,p_true_y_max,p_true_y_p10,p_true_y_p90,p_true_z_mean,p_true_z_median,p_true_z_std,p_true_z_min,p_true_z_max,p_true_z_p10,p_true_z_p90,p_hat_x_mean,p_hat_x_median,p_hat_x_std,p_hat_x_min,p_hat_x_max,p_hat_x_p10,p_hat_x_p90,p_hat_y_mean,p_hat_y_median,p_hat_y_std,p_hat_y_min,p_hat_y_max,p_hat_y_p10,p_hat_y_p90,p_hat_z_mean,p_hat_z_median,p_hat_z_std,p_hat_z_min,p_hat_z_max,p_hat_z_p10,p_hat_z_p90,err_x_m_mean,err_x_m_median,err_x_m_std,err_x_m_min,err_x_m_max,err_x_m_p10,err_x_m_p90,err_y_m_mean,err_y_m_median,err_y_m_std,err_y_m_min,err_y_m_max,err_y_m_p10,err_y_m_p90,err_z_m_mean,err_z_m_median,err_z_m_std,err_z_m_min,err_z_m_max,err_z_m_p10,err_z_m_p90,position_error_m_mean,position_error_m_median,position_error_m_std,position_error_m_min,position_error_m_max,position_error_m_p10,position_error_m_p90,delta_t_true_s_mean,delta_t_true_s_median,delta_t_true_s_std,delta_t_true_s_min,delta_t_true_s_max,delta_t_true_s_p10,delta_t_true_s_p90,delta_t_hat_s_mean,delta_t_hat_s_median,delta_t_hat_s_std,delta_t_hat_s_min,delta_t_hat_s_max,delta_t_hat_s_p10,delta_t_hat_s_p90,delta_t_error_s_mean,delta_t_error_s_median,delta_t_error_s_std,delta_t_error_s_min,delta_t_error_s_max,delta_t_error_s_p10,delta_t_error_s_p90,clock_error_ns_mean,clock_error_ns_median,clock_error_ns_std,clock_error_ns_min,clock_error_ns_max,clock_error_ns_p10,clock_error_ns_p90,clock_range_error_m_mean,clock_range_error_m_median,clock_range_error_m_std,clock_range_error_m_min,clock_range_error_m_max,clock_range_error_m_p10,clock_range_error_m_p90,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_min,y_nmse_max,y_nmse_p10,y_nmse_p90,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_min,raw_objective_final_max,raw_objective_final_p10,raw_objective_final_p90,residual_norm_mean,residual_norm_median,residual_norm_std,residual_norm_min,residual_norm_max,residual_norm_p10,residual_norm_p90,noise_variance_mean,noise_variance_median,noise_variance_std,noise_variance_min,noise_variance_max,noise_variance_p10,noise_variance_p90,stage1_position_error_m_mean,stage1_position_error_m_median,stage1_position_error_m_std,stage1_position_error_m_min,stage1_position_error_m_max,stage1_position_error_m_p10,stage1_position_error_m_p90,stage2_position_error_m_mean,stage2_position_error_m_median,stage2_position_error_m_std,stage2_position_error_m_min,stage2_position_error_m_max,stage2_position_error_m_p10,stage2_position_error_m_p90,final_position_error_m_mean,final_position_error_m_median,final_position_error_m_std,final_position_error_m_min,final_position_error_m_max,final_position_error_m_p10,final_position_error_m_p90,global_vp_gpu_used_mean,global_vp_gpu_used_median,global_vp_gpu_used_std,global_vp_gpu_used_min,global_vp_gpu_used_max,global_vp_gpu_used_p10,global_vp_gpu_used_p90,global_vp_gpu_num_objective_calls_mean,global_vp_gpu_num_objective_calls_median,global_vp_gpu_num_objective_calls_std,global_vp_gpu_num_objective_calls_min,global_vp_gpu_num_objective_calls_max,global_vp_gpu_num_objective_calls_p10,global_vp_gpu_num_objective_calls_p90,global_vp_cpu_gpu_objective_rel_diff_mean,global_vp_cpu_gpu_objective_rel_diff_median,global_vp_cpu_gpu_objective_rel_diff_std,global_vp_cpu_gpu_objective_rel_diff_min,global_vp_cpu_gpu_objective_rel_diff_max,global_vp_cpu_gpu_objective_rel_diff_p10,global_vp_cpu_gpu_objective_rel_diff_p90,global_vp_cpu_gpu_gradient_rel_diff_mean,global_vp_cpu_gpu_gradient_rel_diff_median,global_vp_cpu_gpu_gradient_rel_diff_std,global_vp_cpu_gpu_gradient_rel_diff_min,global_vp_cpu_gpu_gradient_rel_diff_max,global_vp_cpu_gpu_gradient_rel_diff_p10,global_vp_cpu_gpu_gradient_rel_diff_p90,global_vp_cpu_gpu_xhat_rel_diff_mean,global_vp_cpu_gpu_xhat_rel_diff_median,global_vp_cpu_gpu_xhat_rel_diff_std,global_vp_cpu_gpu_xhat_rel_diff_min,global_vp_cpu_gpu_xhat_rel_diff_max,global_vp_cpu_gpu_xhat_rel_diff_p10,global_vp_cpu_gpu_xhat_rel_diff_p90,boundary_hit_mean,boundary_hit_median,boundary_hit_std,boundary_hit_min,boundary_hit_max,boundary_hit_p10,boundary_hit_p90,distance_to_position_box_boundary_m_mean,distance_to_position_box_boundary_m_median,distance_to_position_box_boundary_m_std,distance_to_position_box_boundary_m_min,distance_to_position_box_boundary_m_max,distance_to_position_box_boundary_m_p10,distance_to_position_box_boundary_m_p90,z_rescue_triggered_mean,z_rescue_triggered_median,z_rescue_triggered_std,z_rescue_triggered_min,z_rescue_triggered_max,z_rescue_triggered_p10,z_rescue_triggered_p90,z_rescue_num_starts_mean,z_rescue_num_starts_median,z_rescue_num_starts_std,z_rescue_num_starts_min,z_rescue_num_starts_max,z_rescue_num_starts_p10,z_rescue_num_starts_p90,z_rescue_best_z_mean,z_rescue_best_z_median,z_rescue_best_z_std,z_rescue_best_z_min,z_rescue_best_z_max,z_rescue_best_z_p10,z_rescue_best_z_p90,direct_boundary_hit_mean,direct_boundary_hit_median,direct_boundary_hit_std,direct_boundary_hit_min,direct_boundary_hit_max,direct_boundary_hit_p10,direct_boundary_hit_p90,rescue_boundary_hit_mean,rescue_boundary_hit_median,rescue_boundary_hit_std,rescue_boundary_hit_min,rescue_boundary_hit_max,rescue_boundary_hit_p10,rescue_boundary_hit_p90,branch_score_margin_mean,branch_score_margin_median,branch_score_margin_std,branch_score_margin_min,branch_score_margin_max,branch_score_margin_p10,branch_score_margin_p90,boundary_selection_rule_used_mean,boundary_selection_rule_used_median,boundary_selection_rule_used_std,boundary_selection_rule_used_min,boundary_selection_rule_used_max,boundary_selection_rule_used_p10,boundary_selection_rule_used_p90,position_rmse_m,err_x_rmse_m,err_y_rmse_m,err_z_rmse_m,clock_error_ns_rmse,clock_range_error_m_rmse,outlier_threshold_m,outlier_rate,success_only_position_rmse_m
2,2,0,1.0,0.5,0.5,0.5,0.0,1.0,0.1,0.9,1630049286.0,1630049286.0,1517737632.0,112311654.0,3147786918.0,415859180.40000004,2844239391.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,72.12805685600324,72.12805685600324,5.1860806770127965,66.94197617899044,77.31413753301604,67.979192314393,76.27692139761348,1.25,1.25,0.0,1.25,1.25,1.25,1.25,0.55,0.55,0.0,0.55,0.55,0.55,0.55,0.75,0.75,0.0,0.75,0.75,0.75,0.75,1.2499426674389675,1.2499426674389675,3.822618069437844e-05,1.2499044412582732,1.249980893619662,1.249912086494412,1.249973248383523,0.550031689913486,0.550031689913486,2.345139928072726e-05,0.5500082385142053,0.5500551413127668,0.5500129287940615,0.5500504510329106,0.7497820724185671,0.7497820724185671,0.0001538622975825743,0.7496282101209845,0.7499359347161496,0.749658982580501,0.7499051622566331,-5.733256103246376e-05,-5.733256103246376e-05,3.822618069437844e-05,-9.55587417268422e-05,-1.9106380338085316e-05,-8.791350558796651e-05,-2.6751616476961e-05,3.168991348601047e-05,3.168991348601047e-05,2.345139928072726e-05,8.23851420528321e-06,5.514131276673773e-05,1.2928794061428662e-05,5.0451032910592276e-05,-0.00021792758143296398,-0.00021792758143296398,0.0001538622975825743,-0.0003717898790155383,-6.406528385038968e-05,-0.0003410174194990234,-9.483774336690453e-05,0.00024997531566816754,0.00024997531566816754,0.00012239632802173915,0.0001275789876464284,0.0003723716436899067,0.00015205825325077623,0.0003478923780855589,5e-09,5e-09,0.0,5e-09,5e-09,5e-09,5e-09,4.999293656995921e-09,4.999293656995921e-09,2.065482769576364e-13,4.999087108718964e-09,4.999500205272879e-09,4.999128418374355e-09,4.999458895617488e-09,-7.063430040787813e-13,-7.063430040787813e-13,2.065482769576364e-13,-9.128912810364177e-13,-4.997947271211449e-13,-8.715816256448904e-13,-5.411043825126721e-13,0.0007063430040787813,0.0007063430040787813,0.00020654827695763638,0.0004997947271211449,0.0009128912810364176,0.0005411043825126722,0.0008715816256448903,0.00021175630538388188,0.00021175630538388188,6.192161564479459e-05,0.00014983468973908727,0.00027367792102867645,0.0001622190128680462,0.00026129359789971754,5.730565996850049e-06,5.730565996850049e-06,3.136100835435846e-06,2.5944651614142025e-06,8.866666832285895e-06,3.2216853285013717e-06,8.239446665198726e-06,0.350064200591884,0.350064200591884,0.04624708932617888,0.3038171112657051,0.39631128991806286,0.31306652913094085,0.3870618720528271,734.5916489952476,734.5916489952476,48.73715453789083,685.8544944573567,783.3288035331384,695.6019253649349,773.5813726255602,0.35014217184248664,0.35014217184248664,0.046310742123644305,0.3038314297188423,0.3964529139661309,0.3130935781435712,0.3871907655414021,0.19958518434036376,0.19958518434036376,0.0004667910347879306,0.19911839330557585,0.2000519753751517,0.19921175151253342,0.19995861716819413,0.19958518434036376,0.19958518434036376,0.0004667910347879306,0.19911839330557585,0.2000519753751517,0.19921175151253342,0.19995861716819413,0.00024997531566816754,0.00024997531566816754,0.00012239632802173915,0.0001275789876464284,0.0003723716436899067,0.00015205825325077623,0.0003478923780855589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39978207241856706,0.39978207241856706,0.0001538622975825743,0.3996282101209845,0.39993593471614963,0.399658982580501,0.39990516225663314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497820724185671,0.7497820724185671,0.0001538622975825743,0.7496282101209845,0.7499359347161496,0.749658982580501,0.7499051622566331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027833167185321395,6.890764431483965e-05,3.942358107750897e-05,0.00026676963351665383,0.0007359229783919006,0.00022062415859078874,0.1,0.0,0.00027833167185321395
