figure,variant,x_value,metric,plot_metric_name,plot_y_mean,plot_y_median,plot_y_std,plot_y_p10,plot_y_p90,mean,median,std,p10,p90,success_rate,outlier_rate,rescue_run_rate,rescue_trigger_rate,n,K,paper_k,effective_K,position_rmse_m_mean,position_rmse_m_median,position_rmse_m_std,position_rmse_m_p10,position_rmse_m_p90,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_p10,y_nmse_p90,range_rmse_m_mean,range_rmse_m_median,range_rmse_m_std,range_rmse_m_p10,range_rmse_m_p90,tau_rmse_s_mean,tau_rmse_s_median,tau_rmse_s_std,tau_rmse_s_p10,tau_rmse_s_p90,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_p10,raw_objective_final_p90,outlier_flag_mean,outlier_flag_median,outlier_flag_std,outlier_flag_p10,outlier_flag_p90,peb_position_m_mean,peb_position_m_median,peb_position_m_std,peb_position_m_p10,peb_position_m_p90,peb_scalar_m_mean,peb_scalar_m_median,peb_scalar_m_std,peb_scalar_m_p10,peb_scalar_m_p90,peb_dual_m_mean,peb_dual_m_median,peb_dual_m_std,peb_dual_m_p10,peb_dual_m_p90,peb_evs_m_mean,peb_evs_m_median,peb_evs_m_std,peb_evs_m_p10,peb_evs_m_p90,peb_free_jones_m_mean,peb_free_jones_m_median,peb_free_jones_m_std,peb_free_jones_m_p10,peb_free_jones_m_p90,peb_constrained_jones_m_mean,peb_constrained_jones_m_median,peb_constrained_jones_m_std,peb_constrained_jones_m_p10,peb_constrained_jones_m_p90,peb_anchored_jones_m_mean,peb_anchored_jones_m_median,peb_anchored_jones_m_std,peb_anchored_jones_m_p10,peb_anchored_jones_m_p90
fig5,adaptive_jones_vp_proposed,0.0,outlier_flag,outlier_flag_mean,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0.6001173655654167,0.6001173655654167,0.0,0.6001173655654167,0.6001173655654167,3.1374815263514345e-06,3.1374815263514345e-06,0.0,3.1374815263514345e-06,3.1374815263514345e-06,0.004707596349581067,0.004707596349581067,0.0,0.004707596349581067,0.004707596349581067,2.3998258362988912e-12,2.3998258362988912e-12,0.0,2.3998258362988912e-12,2.3998258362988912e-12,0.2714191302349041,0.2714191302349041,0.0,0.2714191302349041,0.2714191302349041,1.0,1.0,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig5,direct_vp,0.0,outlier_flag,outlier_flag_mean,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,nan,0.0,1,1,1,1,0.6001173655654167,0.6001173655654167,0.0,0.6001173655654167,0.6001173655654167,3.1374815263514345e-06,3.1374815263514345e-06,0.0,3.1374815263514345e-06,3.1374815263514345e-06,0.004707596349581067,0.004707596349581067,0.0,0.004707596349581067,0.004707596349581067,2.3998258362988912e-12,2.3998258362988912e-12,0.0,2.3998258362988912e-12,2.3998258362988912e-12,0.2714191302349041,0.2714191302349041,0.0,0.2714191302349041,0.2714191302349041,1.0,1.0,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig5,force_rescue,0.0,outlier_flag,outlier_flag_mean,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,nan,1.0,1,1,1,1,0.6001173655654167,0.6001173655654167,0.0,0.6001173655654167,0.6001173655654167,3.1374815263514345e-06,3.1374815263514345e-06,0.0,3.1374815263514345e-06,3.1374815263514345e-06,0.004707596349581067,0.004707596349581067,0.0,0.004707596349581067,0.004707596349581067,2.3998258362988912e-12,2.3998258362988912e-12,0.0,2.3998258362988912e-12,2.3998258362988912e-12,0.2714191302349041,0.2714191302349041,0.0,0.2714191302349041,0.2714191302349041,1.0,1.0,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig5,old_gated,0.0,outlier_flag,outlier_flag_mean,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,nan,0.0,1,1,1,1,0.6001173655654167,0.6001173655654167,0.0,0.6001173655654167,0.6001173655654167,3.1374815263514345e-06,3.1374815263514345e-06,0.0,3.1374815263514345e-06,3.1374815263514345e-06,0.004707596349581067,0.004707596349581067,0.0,0.004707596349581067,0.004707596349581067,2.3998258362988912e-12,2.3998258362988912e-12,0.0,2.3998258362988912e-12,2.3998258362988912e-12,0.2714191302349041,0.2714191302349041,0.0,0.2714191302349041,0.2714191302349041,1.0,1.0,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig5,oracle_init_vp,0.0,outlier_flag,outlier_flag_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,0.0,1,1,1,1,0.004714781527130579,0.004714781527130579,0.0,0.004714781527130579,0.004714781527130579,3.13747644191332e-06,3.13747644191332e-06,0.0,3.13747644191332e-06,3.13747644191332e-06,0.004707637690591682,0.004707637690591682,0.0,0.004707637690591682,0.004707637690591682,2.3998254865735457e-12,2.3998254865735457e-12,0.0,2.3998254865735457e-12,2.3998254865735457e-12,0.2714191302349041,0.2714191302349041,0.0,0.2714191302349041,0.2714191302349041,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
