snr_db,seed,weight_mode,selected_branch,ue_position_rmse_m,y_nmse,raw_objective,total_runtime_s,error_message,assignment_margin,sigma_delta_t_ns,rank1_ratio_max,initial_z_residual,direct_vp_good,direct_vp_raw_objective,direct_vp_nfev,stage2_rescue_mode,jnpp_weight_mode,jnpp_weights,jnpp_rank1_ratios,jnpp_use_leave_one_out,jnpp_leave_one_out_effective,jnpp_num_candidates,jnpp_num_subsets,jnpp_best_objective,jnpp_best_clock_std_ns,jnpp_runtime_s,direct_vp_selected,jnpp_selected,rollback_selected
-20.0,2066,exponential,direct_vp,0.00494913868028299,0.00033779900423863305,8.082188106416513,39.45235185898491,,8.196668513686195,0.004921611960661611,0.4386026306137858,0.9903189127338847,True,8.082188106416513,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2066,inverse_rank,direct_vp,0.00494913868028299,0.00033779900423863305,8.082188106416513,40.66211589699378,,8.196668513686195,0.004921611960661611,0.4386026306137858,0.9903189127338847,True,8.082188106416513,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2067,equal,direct_vp,0.0035706692012736053,0.0006054877705331142,16.06972443881017,37.56589126001927,,5.512509670126918,0.00021549712196654574,0.5330670547528107,0.9903386627108948,True,16.06972443881017,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2067,exponential,direct_vp,0.0035706692012736053,0.0006054877705331142,16.06972443881017,50.494899565004744,,5.512509670126918,0.00021549712196654574,0.5330670547528107,0.9903386627108948,True,16.06972443881017,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2067,inverse_rank,direct_vp,0.0035706692012736053,0.0006054877705331142,16.06972443881017,38.121737507986836,,5.512509670126918,0.00021549712196654574,0.5330670547528107,0.9903386627108948,True,16.06972443881017,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2068,equal,direct_vp,0.003042104926157834,0.00021221148748310956,37.92718671722188,46.789079595997464,,3.347862639438106,0.11141132042472769,0.41027977983186226,0.9899596809885799,True,37.92718671722188,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2068,exponential,direct_vp,0.003042104926157834,0.00021221148748310956,37.92718671722188,40.044249602011405,,3.347862639438106,0.11141132042472769,0.41027977983186226,0.9899596809885799,True,37.92718671722188,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2068,inverse_rank,direct_vp,0.003042104926157834,0.00021221148748310956,37.92718671722188,41.63218960398808,,3.347862639438106,0.11141132042472769,0.41027977983186226,0.9899596809885799,True,37.92718671722188,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2069,equal,direct_vp,0.0026609605083231405,0.00029853124514003484,39.011803624778025,39.45210247798241,,10.502469405763343,0.24803650993281295,0.4713755908530002,0.9901696995509435,True,39.011803624778025,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2069,exponential,direct_vp,0.0026609605083231405,0.00029853124514003484,39.011803624778025,52.43766643098206,,10.502469405763343,0.24803650993281295,0.4713755908530002,0.9901696995509435,True,39.011803624778025,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
-20.0,2069,inverse_rank,direct_vp,0.0026609605083231405,0.00029853124514003484,39.011803624778025,51.7870302980009,,10.502469405763343,0.24803650993281295,0.4713755908530002,0.9901696995509435,True,39.011803624778025,5,,,,,nan,nan,nan,nan,nan,nan,nan,True,False,False
