figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig1,PEB,21,4000820147,10.0,snr_db,10.0,3,3,3,3,full_6d,4000820147,,,nan,,False,,5.249143935739994,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,56e94f93c90dfced,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00014759415970070318,nan,nan,0.00014759415970070318,False,f7a047bb7013efbe33f31c7f789c22a5d5f4d1899bcaccc54b42258dbd7f4038,0.034790788065601694,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1,adaptive_jones_vp_proposed,22,3206710796,10.0,snr_db,10.0,3,3,3,3,full_6d,3206710796,,,nan,,False,,62.94209532439709,6.374274865380265e-05,6.374274865380265e-05,5.069740394748937e-07,2.06116442728482e-05,3.3924398897602904e-13,0.010713587615881297,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,c1a61d2df956195b,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.2208059903339279,0.7015434226622353,0.38937046790182855,0.0,True,3,4,3096725.458075429,3096803.267967052,"[0.24576199070932236,0.2208059903339279,0.7015434226622353]","[4.068977457065421,4.528862638588136,1.4254285161771914]","[6.600614615285316e-07,1.6633918749064683e-07,1.568652478683791e-06]",direct_vp,[],3093207.330773943,3096560,True,56829746.523094445,85.49747228355963,45.7321280514657,0.02102404071249377,"[4.98057699669728,4.969453722458063,5.018561322342457]",145.99158216267824,56.44229684770107,203.6521566659212,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,6.374274865380265e-05,5.069740394748937e-07,0.010713587615881297,nan,nan,nan,False,not_run,not_requested
fig1,PEB,22,3206710796,10.0,snr_db,10.0,3,3,3,3,full_6d,3206710796,,,nan,,False,,5.080003872513771,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,f774e6e4e5836e78,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.000134338304623352,nan,nan,0.000134338304623352,False,c84ba72aa3a760a0760b6b67e247dbffd03ad56315a9283ecceeafa1a6824f29,0.010725255289283989,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1,adaptive_jones_vp_proposed,25,3407116044,10.0,snr_db,10.0,3,3,3,3,full_6d,3407116044,,,nan,,False,,62.81046403199434,0.00010129387130614535,0.00010129387130614535,7.070476939636342e-07,1.908979884131378e-05,2.2244352951698702e-13,0.020453878658679443,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,7afa4249c79cabfd,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.2123936239173096,0.7654734816708197,0.4090833778131526,0.0,True,3,4,3096725.458075429,3096807.4241620707,"[0.2123936239173096,0.24938302785132857,0.7654734816708197]","[4.708239266114287,4.009895976545395,1.3063809837233125]","[1.689975813862368e-07,5.4851679507271535e-08,3.673319608738569e-08]",direct_vp,[],3097031.4496678784,3096560,True,55415143.107190706,82.8572482750725,53.2067221728472,0.015361726119978648,"[5.032181646846057,4.997802370143206,5.0017454681057165]",137.26692894101143,56.261608742177486,194.5513528957963,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00010129387130614535,7.070476939636342e-07,0.020453878658679443,nan,nan,nan,False,not_run,not_requested
fig1,PEB,25,3407116044,10.0,snr_db,10.0,3,3,3,3,full_6d,3407116044,,,nan,,False,,4.923132382333279,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,38ce433315762d23,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00013626566801322015,nan,nan,0.00013626566801322015,False,b8c0aecbc648c84bc393cf0ea8f798ce1d40daafad542474a8d407dec27d44d6,0.02045087070981185,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1,adaptive_jones_vp_proposed,24,2465240206,10.0,snr_db,10.0,3,3,3,3,full_6d,2465240206,,,nan,,False,,62.14356607943773,4.051539494163586e-05,4.051539494163586e-05,3.3990336971935407e-07,2.1192949858690376e-05,1.9228262445084413e-13,0.052513637389532464,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,a5362bddb21e56ea,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.12440676373733525,5.6360272935651885,2.1073564729836165,0.0,True,3,4,3096725.458075429,3584918.9768071747,"[0.561635361648325,0.12440676373733525,5.6360272935651885]","[1.7805146689207239,8.038148167821596,0.1774299427428416]","[3.864653750518743e-07,7.886007411917932e-08,4.3393930527069426e-07]",direct_vp,[],3096137.150663976,3096560,True,51644313.999721505,105.7799725092786,22.401201512526203,0.056402853616490355,"[5.015704471540692,5.003696014100159,5.128895948467898]",143.60873201489449,55.67716732621193,200.53620685636997,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,4.051539494163586e-05,3.3990336971935407e-07,0.052513637389532464,nan,nan,nan,False,not_run,not_requested
fig1,PEB,24,2465240206,10.0,snr_db,10.0,3,3,3,3,full_6d,2465240206,,,nan,,False,,5.026046343147755,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,6a780ecb85ae4daf,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00014217162358910092,nan,nan,0.00014217162358910092,False,d0abc1777196bcc1a36b4bbbb5b3c3e641533288ceccc09b778d2fb6777f61b5,0.05252108072094162,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1,adaptive_jones_vp_proposed,23,2043173887,10.0,snr_db,10.0,3,3,3,3,full_6d,2043173887,,,nan,,False,,63.83528632670641,0.00016674790878839468,0.00016674790878839468,5.147182636720552e-07,1.250944392536931e-05,4.666309005694742e-14,0.03275309047563421,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,73f11abdb3e8d6b1,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.2083475686653461,1.2387414928155707,0.5584378897805022,0.0,True,3,4,3096725.458075429,3100303.2951367926,"[1.2387414928155707,0.2083475686653461,0.22822460786058987]","[0.8072709324734355,4.799672040358775,4.381648453135334]","[1.9927682476487115e-06,7.606005439225133e-09,2.8378784869679144e-08]",direct_vp,[],3096246.5421497948,3096560,True,83952477.29693866,63.97621622259129,47.0661789037122,0.019481287114383183,"[5.025530214955304,4.978772424802873,4.993897577734183]",152.46833818405867,57.368919156491756,211.18809611350298,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00016674790878839468,5.147182636720552e-07,0.03275309047563421,nan,nan,nan,False,not_run,not_requested
fig1,PEB,23,2043173887,10.0,snr_db,10.0,3,3,3,3,full_6d,2043173887,,,nan,,False,,4.761354349553585,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,ea8b66ec56f239dc,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00011079693799400164,nan,nan,0.00011079693799400164,False,7093cfec76f40175c6c7c58aa1b5153ce86056a79427b6463226f28ede4d41bd,0.032756575586599626,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1,adaptive_jones_vp_proposed,26,890721611,10.0,snr_db,10.0,3,3,3,3,full_6d,890721611,,,nan,,False,,63.853743985295296,0.00017361031525043718,0.00017361031525043718,2.641364248308972e-07,1.1952946977392842e-05,1.007476162777617e-13,0.04766393542746764,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,d408bb91efd84853,adaptive_jones,cupy,True,0,cupy,cupy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,0.19499368749461374,0.9897919332039525,0.48091511605918974,0.0,True,3,4,3096725.458075429,3096904.7241764497,"[0.19499368749461374,0.9897919332039525,0.2579597274790028]","[5.128371142924449,1.010313346121153,3.876574106247415]","[1.1015736737404735e-07,6.80610766448443e-08,7.925793244565245e-07]",direct_vp,[],3096424.1316707986,3096560,True,76987970.92285624,86.46029912020761,60.82492138187557,0.014653522723783313,"[5.014723199057199,5.01645139856799,4.984538534395759]",142.90684013068676,57.62623585015535,201.80378083139658,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00017361031525043718,2.641364248308972e-07,0.04766393542746764,nan,nan,nan,False,not_run,not_requested
