figure,variant,x_value,metric,plot_metric_name,plot_y_mean,plot_y_median,plot_y_std,plot_y_p10,plot_y_p90,mean,median,std,p10,p90,success_rate,outlier_rate,n,K,paper_k,effective_K,position_rmse_m_mean,position_rmse_m_median,position_rmse_m_std,position_rmse_m_p10,position_rmse_m_p90,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_p10,y_nmse_p90,range_rmse_m_mean,range_rmse_m_median,range_rmse_m_std,range_rmse_m_p10,range_rmse_m_p90,tau_rmse_s_mean,tau_rmse_s_median,tau_rmse_s_std,tau_rmse_s_p10,tau_rmse_s_p90,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_p10,raw_objective_final_p90,outlier_flag_mean,outlier_flag_median,outlier_flag_std,outlier_flag_p10,outlier_flag_p90,peb_position_m_mean,peb_position_m_median,peb_position_m_std,peb_position_m_p10,peb_position_m_p90,peb_scalar_m_mean,peb_scalar_m_median,peb_scalar_m_std,peb_scalar_m_p10,peb_scalar_m_p90,peb_dual_m_mean,peb_dual_m_median,peb_dual_m_std,peb_dual_m_p10,peb_dual_m_p90,peb_evs_m_mean,peb_evs_m_median,peb_evs_m_std,peb_evs_m_p10,peb_evs_m_p90
fig2,adaptive_jones_vp_proposed,-10.0,y_nmse,y_nmse,0.02014412940236648,5.091149056917128e-05,0.12770241135929888,2.7532021230361737e-05,8.067687369306203e-05,0.02014412940236648,5.091149056917128e-05,0.12770241135929888,2.7532021230361737e-05,8.067687369306203e-05,0.875,0.020833333333333332,96,3,3,3,0.026336075676313058,0.0008480816479902224,0.15762722339581228,0.00034987756993915795,0.0022362504018321253,0.02014412940236648,5.091149056917128e-05,0.12770241135929888,2.7532021230361737e-05,8.067687369306203e-05,0.016629032546444503,0.0002269812452446209,0.1008183752270509,7.737562749029767e-05,0.0007376562987474256,2.6322600400754884e-11,1.2864322061935119e-12,1.5009388270951024e-10,5.013057012991006e-13,6.246615624531334e-12,3.677765239103109,3.2937012492200743,1.9282979798377247,1.5324482839230353,6.767849460166663,0.023809523809523808,0.0,0.15245533898649638,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,adaptive_jones_vp_proposed,-5.0,y_nmse,y_nmse,7.724043307771616e-05,1.6193620646836475e-05,0.0005767342054764826,9.284522288067637e-06,2.5226367395102045e-05,7.724043307771616e-05,1.6193620646836475e-05,0.0005767342054764826,9.284522288067637e-06,2.5226367395102045e-05,0.9583333333333334,0.0,96,3,3,3,0.001023721602028186,0.00047068319450100656,0.004309648452977569,0.0001959321146307526,0.0010822054499537246,7.724043307771616e-05,1.6193620646836475e-05,0.0005767342054764826,9.284522288067637e-06,2.5226367395102045e-05,0.0005524527857715814,0.00013899661995835647,0.0034884258621505717,4.5421684405163616e-05,0.0004123401444547115,1.8142168826499694e-12,7.869183179874757e-13,4.769440324217339e-12,2.592106432854887e-13,3.493659468802561e-12,1.1589657078416515,1.044326315283642,0.5996594490707515,0.5266376906631952,2.1439101154184996,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,adaptive_jones_vp_proposed,0.0,y_nmse,y_nmse,5.292820989331141e-06,5.1214689445295845e-06,1.95776050756457e-06,2.798183837739856e-06,7.750170118165088e-06,5.292820989331141e-06,5.1214689445295845e-06,1.95776050756457e-06,2.798183837739856e-06,7.750170118165088e-06,1.0,0.0,96,3,3,3,0.00032581136821716993,0.0002648395880963585,0.00020869541637630497,0.00011004401610576308,0.0006031753122919393,5.292820989331141e-06,5.1214689445295845e-06,1.95776050756457e-06,2.798183837739856e-06,7.750170118165088e-06,0.00010804707122640343,8.390701272847329e-05,9.841942398307371e-05,2.6009490009089383e-05,0.00022024629959011913,7.277550682907627e-13,3.912449500660631e-13,6.945716314280821e-13,1.4771812380857828e-13,1.836211615692336e-12,0.3642231692032694,0.3283581268570072,0.18893751847436938,0.16514590480428526,0.675605986969007,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,adaptive_jones_vp_proposed,5.0,y_nmse,y_nmse,1.6745691794439058e-06,1.6196579852290621e-06,6.187480944458807e-07,8.845275563955385e-07,2.4503982833528838e-06,1.6745691794439058e-06,1.6196579852290621e-06,6.187480944458807e-07,8.845275563955385e-07,2.4503982833528838e-06,1.0,0.0,96,3,3,3,0.00018324557208567057,0.00014898219749383474,0.00011734840511544365,6.180046140338593e-05,0.0003390992834292969,1.6745691794439058e-06,1.6196579852290621e-06,6.187480944458807e-07,8.845275563955385e-07,2.4503982833528838e-06,6.07619397775366e-05,4.718933491972104e-05,5.5359047568667595e-05,1.4612098917522683e-05,0.00012375670679729684,4.0924606488326794e-13,2.200637308561603e-13,3.9048721770001573e-13,8.298159311255947e-14,1.0327870295879375e-12,0.11517748015783642,0.10383595698591559,0.0597472912533906,0.05222372052975505,0.21364537204133163,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,adaptive_jones_vp_proposed,10.0,y_nmse,y_nmse,5.294225491072547e-07,5.122018063169683e-07,1.9573515308153804e-07,2.796537270395595e-07,7.748070970828009e-07,5.294225491072547e-07,5.122018063169683e-07,1.9573515308153804e-07,2.796537270395595e-07,7.748070970828009e-07,1.0,0.0,96,3,3,3,0.00010305622771415592,8.379606455629336e-05,6.598767163214208e-05,3.4727973515812216e-05,0.0001906999932634794,5.294225491072547e-07,5.122018063169683e-07,1.9573515308153804e-07,2.796537270395595e-07,7.748070970828009e-07,3.417201981628735e-05,2.6536522529175973e-05,3.113661874802338e-05,8.212529938603537e-06,6.956293806791378e-05,2.3014116131990123e-13,1.2378435368245927e-13,2.1955444438368548e-13,4.663732435987561e-14,5.808447430429093e-13,0.036422316461337846,0.032835812723403926,0.018893751007867037,0.01651459047381245,0.06756059873432743,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
