figure,baseline,x_name,x_value,n,success_rate,plot_metric,rmse_m,median_m,p90_m,p95_m,runtime_s_mean
fig10a,constrained_jones_peb,T,64.0,1,1.0,peb_position_m,0.0007006652334349547,0.0007006652334349547,0.0007006652334349547,0.0007006652334349547,1.0795330979744904
fig10a,nf_mmpsr,T,64.0,1,1.0,position_rmse_m,1.4017845768876185,1.4017845768876185,1.4017845768876185,1.4017845768876185,14.592577923031058
fig10a,peb,T,64.0,1,1.0,peb_position_m,0.0007006666630188535,0.0007006666630188535,0.0007006666630188535,0.0007006666630188535,1.4080205400241539
fig10a,ris_momp,T,64.0,1,1.0,position_rmse_m,3.91163072794383,3.91163072794383,3.91163072794383,3.91163072794383,140.27386346500134
