suite,x_name,x_value,variant,variant_label,n,n_failed,n_success,success_rate,failure_rate,position_rmse_m,position_mean_error_m,position_conditional_rmse_m,position_median_m,position_p90_m,position_p95_m,peb_position_m_mean,peb_position_m_rms,clock_rmse_ns,clock_median_ns,clock_p90_ns,clock_p95_ns,channel_nmse_mean,channel_nmse_median,channel_nmse_p90,channel_nmse_p95,conditional_outlier_rate,outlier_rate,catastrophic_rate,outlier_ci_low,outlier_ci_high,outlier_ci_method,runtime_mean_s,runtime_median_s,runtime_p95_s,peak_rss_median_mb,peak_rss_max_mb,stage1_runtime_median_s,mksc_projection_runtime_median_s,common_geometry_runtime_median_s,anchor_refresh_runtime_median_s,stage3_runtime_median_s,clock_certificate_rate,clock_certificate_gap_p95,stage1_basin_acquisition_rate,stage1_delay_rmse_ns_median,stage1_delay_rmse_ns_p95,common_geometry_hessian_min_eig_median
scaling,M_A,4,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.23774982869328903,0.06709637061923276,0.0025875680771340645,0.0015760832579316195,0.027460556792920057,0.4704328440553105,nan,nan,0.52520539599266,0.005203918489068203,0.014476172386899223,0.8216265181506883,0.05830603466127944,0.00021340772298213633,0.0015778564642816338,0.4963512126093069,0.1,0.1,0.1,0.03327509358902247,0.21813536643420225,Clopper-Pearson exact,13.406071737408638,13.336924649775028,18.18968415809795,nan,nan,12.753396729007363,0.1348410421051085,1.405276529956609,0.05688308086246252,0.4829050712287426,1.0,5.095115299686838e-10,0.9,0.19750723166799172,62.406171543844444,6.977038808178108
scaling,M_A,4,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.439920431074658,0.18990837858138668,0.0024800303410630275,0.0020301923082928796,0.7682635690869062,0.8763164417543436,nan,nan,1.0711524309225284,0.005880538886875365,1.4842827915923433,2.5042352484074444,0.16280564435821693,0.0005910448761527668,0.8923960347294493,0.9795622680610269,0.22,0.22,0.22,0.11526582603784859,0.3596118885657894,Clopper-Pearson exact,12.298023780491203,11.88036908628419,17.75000584963709,nan,nan,11.018604214768857,0.0,0.0,0.0,0.6084829811006784,nan,nan,0.44,0.33287886579992143,60.86650306957361,nan
scaling,M_A,8,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.15671773012272144,0.032353133163230484,0.0019824582147600998,0.00147437915324074,0.0034201947591128703,0.004385394422877034,nan,nan,0.3000150402282498,0.004584610528794707,0.00906142308973069,0.012337943228404554,0.036907659963867176,0.0001054616166417161,0.00018696099690819205,0.00021714464160194394,0.04,0.04,0.04,0.004881433426164382,0.1371376256039674,Clopper-Pearson exact,15.155627960972488,15.619104776065797,20.890079678269103,nan,nan,15.012603787239641,0.38107402715831995,1.5279891421087086,0.10428813146427274,0.5517497453838587,1.0,4.676859393586912e-10,0.96,0.14607575400588907,4.37551618249778,8.11749784733432
scaling,M_A,8,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.3586620947515513,0.13307447214378557,0.0018502267446538804,0.0014364839270742404,0.7000000131008545,0.7000002250776776,nan,nan,0.3250853024318167,0.005234561368878487,0.021480873761552305,0.031617272854012175,0.03168565104859695,0.00016767313647015204,0.04621855275259772,0.05939651720979047,0.16,0.16,0.16,0.07170076718328619,0.2911263065951108,Clopper-Pearson exact,13.926169116031378,14.487003247253597,18.948578328359872,nan,nan,13.649364019744098,0.0,0.0,0.0,0.8472848846577108,nan,nan,0.62,0.1888700232389452,42.6503457950678,nan
scaling,M_R,1024,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.22991088983595123,0.03489909572222004,0.0028924734623667525,0.002300829165973858,0.005074061610400979,0.00569535228614875,nan,nan,0.703816629779419,0.003099063338056828,0.008378833059789936,0.009515796774137976,0.01662167783301415,5.106312397852044e-05,8.595185536629055e-05,9.88249838623178e-05,0.02,0.02,0.02,0.000506227983040829,0.1064695457114999,Clopper-Pearson exact,8.935693342927843,9.019193256739527,13.002589627215638,nan,nan,8.717476839665323,0.6890428680926561,0.362025304697454,0.09418879076838493,0.2711318205110729,1.0,4.091641132904273e-10,0.98,0.073246354902875,1.0009618598706786,2.3743288089743526
scaling,M_R,1024,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.3293514640570868,0.10888110097352674,0.0027542791365181524,0.0023690898375030873,0.4889526756599692,0.7992313375379289,nan,nan,0.9163226020176798,0.0033971157827550986,1.2456295156530843,2.5178922999621407,0.0836716377354939,7.114324896244522e-05,0.1184223231944352,0.8708375275268926,0.12,0.12,0.12,0.04533532077366385,0.24310131670556254,Clopper-Pearson exact,7.9042937081679705,7.987942290492356,11.530152088496834,nan,nan,7.610122046433389,0.0,0.0,0.0,0.3469387488439679,nan,nan,0.34,0.15515844944428203,18.91621434440732,nan
scaling,M_R,2304,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.001545096440604575,0.0013011173546691242,0.001545096440604575,0.0011563798353227447,0.0026337656045447577,0.0029448720852652687,nan,nan,0.003092629441794518,0.0023698361521274033,0.004849627036302447,0.005293716885113342,5.242664663203569e-05,5.320903456566111e-05,7.16403713510104e-05,7.879583975659919e-05,0.0,0.0,0.0,0.0,0.07112173646419764,Clopper-Pearson exact,12.309616350978613,12.822019134648144,17.4180557900574,nan,nan,12.361012099776417,0.6374634467065334,0.9803202198818326,0.11653790948912501,0.38644073717296124,1.0,5.874786926183307e-10,1.0,0.07318516534518359,0.29468130144724897,5.160199780224994
scaling,M_R,2304,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.16292266476385997,0.041007683336775146,0.0015653000123569474,0.0011675568275971654,0.003071435917241371,0.3256549579236435,nan,nan,0.11144161346892083,0.002416042752909829,0.005579385243185337,0.011390646812002905,0.011949846634598806,6.30658232118522e-05,0.0023769775318296417,0.041073645040531535,0.06,0.06,0.06,0.01254858783533406,0.16548194660377288,Clopper-Pearson exact,10.867537726778536,11.478870103135705,14.250954215973614,nan,nan,10.736408945638686,0.0,0.0,0.0,0.5237296354025602,nan,nan,0.6,0.15473953171982865,32.99868712486867,nan
scaling,M_R,256,proposed,MKSC-GI-balanced + CCOP-JVP,50,0,50,1.0,0.0,0.3812668957305501,0.11064385519646133,0.005336020519940741,0.004118819726212868,0.011513098233329406,1.128466788749609,nan,nan,0.8954518597134502,0.004215635546820468,0.014289087832078646,2.3513969417160103,0.0661035463938737,5.0257555835631364e-05,8.665130860492477e-05,0.7082990008018188,0.08,0.08,0.08,0.02222796365492976,0.19234278359596277,Clopper-Pearson exact,7.373986537978053,7.500564969610423,10.57343796705827,nan,nan,7.233632155228406,0.6955715576186776,0.21346920728683472,0.10473018512129784,0.26681481022387743,1.0,3.280001399234029e-10,0.92,0.09004661532270024,1.1922407676301428,0.5586579651459875
scaling,M_R,256,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,50,0,50,1.0,0.0,0.48507189415723406,0.22395001642465487,0.005744071167019929,0.005070678604091463,1.1055683280895328,1.1538154802532732,nan,nan,1.4301032883280618,0.006577770653284484,3.130800351153475,3.2353082561996795,0.12528893856852927,9.800475817283268e-05,0.5076750769391397,0.8133348756188146,0.22,0.22,0.22,0.11526582603784859,0.3596118885657894,Clopper-Pearson exact,6.697844943013042,6.951066236011684,9.324770822282881,nan,nan,6.530691071879119,0.0,0.0,0.0,0.3716576360166073,nan,nan,0.02,0.15362508590024906,11.704764958741471,nan
