trial_id,seed,snr_db,panel_index,assigned_panel_index,panel_match_correct,local_fix_valid,local_fix_reject_reason,local_fix_x_m,local_fix_y_m,local_fix_z_m,true_x_m,true_y_m,true_z_m,local_error_x_m,local_error_y_m,local_error_z_m,local_error_norm_m,range_hat_m,theta_hat_rad,phi_hat_rad,projection_residual_before,projection_residual_after,assignment_margin,local_weight_source,local_weight_scalar
0,3147786918,0.0,0,0,False,True,,1.240535270842967,0.5591473232991291,1.352452570734072,1.25,0.55,0.75,-0.009464729157032892,0.00914732329912904,0.602452570734072,0.6025963446666821,4.057437983794319,0.07461195390918116,2.3912091987076183,,0.08104281820088548,17.590422289122607,uniform_fallback,1.0
0,3147786918,0.0,1,1,False,True,,1.229946534308744,0.5420147044071215,0.7485810131827184,1.25,0.55,0.75,-0.0200534656912561,-0.007985295592878527,-0.0014189868172815867,0.02163145754505807,4.191153685033506,-0.09592472420153617,-2.758868750557031,,0.022816975964531402,17.590422289122607,uniform_fallback,1.0
0,3147786918,0.0,2,2,True,True,,1.2326605809843012,0.5527681699018039,0.7472774165112791,1.25,0.55,0.75,-0.017339419015698798,0.002768169901803841,-0.0027225834887208977,0.017768811925964138,3.6447487123352444,-0.13837179598148955,2.987862737042169,,0.04670771303509648,17.590422289122607,uniform_fallback,1.0
