figure,trial_id,seed,snr_db,true_K,assumed_K,calibration_std_deg,delta_tau_min_ns,target_delta_tau_min_ns,achieved_delta_tau_min_ns,resolvability_target_abs_error_ns,resolvability_geometry_valid,resolvability_bracket_valid,T,ris_side,M_R,r_ue_m,baseline,position_rmse_m,outlier_flag,y_nmse,raw_objective_final,runtime_s,failed,error,y_noisy_hash,data_hash,warning,peb_position_m,peb_free_jones_m,peb_constrained_jones_m,peb_anchored_jones_m,peb_variant,jones_bound_type,constrained_jones_peb_m,anchored_jones_peb_m,free_jones_peb_m,peb_fim_rank_chi_free,peb_fim_rank_chi_constrained,peb_fim_rank_chi_anchored,peb_fim_cond_chi_free,peb_fim_cond_chi_constrained,peb_fim_cond_chi_anchored,peb_clock_schur_used,peb_rank_deficient,anchored_prior_scaling,anchored_prior_lambda,anchored_prior_precision_norm,peb_free_projection_schur_relerr,peb_con_minus_free_min_eig,peb_hyb_minus_free_min_eig,peb_ordering_ok,peb_is_data_only,peb_uses_regularization,nuisance_model,clock_eliminated,efim_condition_number,efim_parameter_order,peb_reference_type,peb_reference_data_hash,batch_size,max_batch_memory_mb,num_batches,baseline_backend,gpu_used,gpu_device,gpu_num_batches,gpu_batch_size,cache_enabled,cache_hits,cache_misses,cache_estimated_bytes,scoring_time_s,backend_warning,factorized_scoring,score_mode,coarse_backend,coarse_gpu_used,local_refinement_backend,local_refinement_gpu_used,wls_backend,mixed_backend,k_mismatch_scene_mode,true_scene_hash,estimator_scene_hash,first_trueK_preserved,rss_mb_before,rss_mb_after,selected_branch,proposed_stage2_policy,ngc_policy_active,ngc_rescue_requested,rescue_requested,ngc_selected_by,ngc_final_unreliable,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,vp_dictionary_mode,vp_dictionary_mode_requested,vp_jacobian_mode,vp_matrix_free_enabled,vp_matrix_free_fallback_reason,vp_precontract_static_modes,vp_factor_cache_hits,vp_factor_cache_misses,vp_matrix_free_num_objective_calls,vp_matrix_free_debug_num_compares,vp_matrix_free_debug_rel_G_diff,vp_matrix_free_debug_rel_b_diff,vp_matrix_free_debug_rel_x_hat_diff,vp_matrix_free_debug_rel_regularized_objective_diff,vp_matrix_free_debug_rel_gradient_diff
fig10a,19,4246388395,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_mmpsr,0.5728560574001117,1,0.4959106481939499,0.5645895908039974,5.590584824793041,False,,3205f149a7534b1f,53c65b298618db38,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,108669485,5.57565853279084,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,19,4246388395,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.4742294174010537,1,0.9922724548162881,0.7506958457083174,0.6200821734964848,False,,3205f149a7534b1f,53c65b298618db38,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,111115761,0.13090872205793858,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,19,4246388395,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,0.9240860799327493,False,,3205f149a7534b1f,53c65b298618db38,,0.000916820359935532,0.0009168627727053903,0.000916820359935532,nan,constrained_jones_peb,constrained,0.000916820359935532,nan,0.0009168627727053903,4,4,0,98.28370331728374,98.29544567489522,inf,True,False,disabled,nan,nan,1.9419483848318383e-15,21.723472614243725,nan,True,True,False,jones_linear,True,96.85733811507701,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,d7f2fe7709af5666,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,18,2684808446,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,proposed,0.0009194960192052293,0,2.5299518033554922e-05,0.42790807072463594,19.08371730428189,False,,b9e9fbe35f21b342,01b26fa494942287,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10a,18,2684808446,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,ris_momp,9.064420671072048,1,0.9356642794936331,0.8278954760552151,10.731102796271443,False,,b9e9fbe35f21b342,01b26fa494942287,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,256.0,11175,cupy,True,0,11175,43,True,0,2,108649389,5.127748506143689,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,18,2684808446,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_mmpsr,0.7035312715153463,1,0.23405876844956858,0.5274931257438191,5.0922474805265665,False,,b9e9fbe35f21b342,01b26fa494942287,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,108669485,5.079254888929427,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,18,2684808446,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.767345489469216,1,0.9754827304197179,0.8451045718689095,0.66384297888726,False,,b9e9fbe35f21b342,01b26fa494942287,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,111115761,0.1445629233494401,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,18,2684808446,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,0.7960681589320302,False,,b9e9fbe35f21b342,01b26fa494942287,,0.0007369552114544826,0.0007369664159119525,0.0007369552114544826,nan,constrained_jones_peb,constrained,0.0007369552114544826,nan,0.0007369664159119525,4,4,0,64.03985249428483,64.02431325184763,inf,True,False,disabled,nan,nan,2.4523439838224567e-15,37.32167817761898,nan,True,True,False,jones_linear,True,60.37566803383696,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,c75178586d97390f,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,proposed,0.00017050211753953082,0,1.1026203767194726e-05,0.32820037272012426,19.33430316578597,False,,89f16abf3450ad09,2251378069c36722,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,ris_momp,3.2354500644810207,1,0.8969287937312106,0.6233949009968363,10.495262758806348,False,,89f16abf3450ad09,2251378069c36722,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,256.0,11175,cupy,True,0,11175,43,True,0,2,108649389,4.727358840405941,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_mmpsr,0.9774072846055527,1,0.40133716094780564,0.45997927550188744,5.05468437448144,False,,89f16abf3450ad09,2251378069c36722,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,108669485,5.041429870761931,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,2.0377871958205676,1,0.9872466453699372,0.6524849424152791,0.7500119926407933,False,,89f16abf3450ad09,2251378069c36722,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,111115761,0.11262028757482767,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,0.8915311638265848,False,,89f16abf3450ad09,2251378069c36722,,0.0007539204373483248,0.0007539493174407346,0.0007539204373483248,nan,constrained_jones_peb,constrained,0.0007539204373483248,nan,0.0007539493174407346,4,4,0,77.0808304592359,77.07742335313169,inf,True,False,disabled,nan,nan,1.8384337263935913e-15,64.55673232709341,nan,True,True,False,jones_linear,True,74.01805509549885,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,7975a63a8ecc24db,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,22,3192636390,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,proposed,0.6931235074340419,1,0.06412195386804945,0.39340506180934964,19.175904693081975,False,,b1631d42175ed5fe,a2da3fc4b64bbfa2,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,matrix_free,matrix_free,analytic_reduced_vp_matrix_free_gradient,True,,evs_bs_to_y_evs,35,1,35,0,,,,,
fig10a,22,3192636390,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,ris_momp,4.014440942491709,1,0.9092158163161875,0.7068185550415347,10.686241085641086,False,,b1631d42175ed5fe,a2da3fc4b64bbfa2,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,256.0,11175,cupy,True,0,11175,43,True,0,2,108649389,5.03145338781178,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,22,3192636390,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_mmpsr,0.09633924433998887,0,0.2458427306149065,0.4602462506637113,5.320753277279437,False,,b1631d42175ed5fe,a2da3fc4b64bbfa2,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,108669485,5.30690794531256,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,22,3192636390,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.7962499449842793,1,0.9854347887051299,0.7352875040704151,0.6542406557127833,False,,b1631d42175ed5fe,a2da3fc4b64bbfa2,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,111115761,0.1343734422698617,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,22,3192636390,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,0.8481870470568538,False,,b1631d42175ed5fe,a2da3fc4b64bbfa2,,0.0007967312920129571,0.0007967627662429716,0.0007967312920129571,nan,constrained_jones_peb,constrained,0.0007967312920129571,nan,0.0007967627662429716,4,4,0,64.95204342649234,64.95058367091474,inf,True,False,disabled,nan,nan,3.365859100793477e-15,52.52630753176038,nan,True,True,False,jones_linear,True,62.789526314515435,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,a7d04cc810525b85,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,20,2761513386,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,proposed,0.0003323888793962808,0,3.172977991341906e-05,0.08745395733561125,20.384042845107615,False,,4a7be7db411a252c,1e9028e820ccdaa9,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10a,20,2761513386,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,ris_momp,1.3205620496852644,1,0.4524274227221464,0.12722788537476587,10.871590871363878,False,,4a7be7db411a252c,1e9028e820ccdaa9,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,256.0,11175,cupy,True,0,11175,43,True,0,2,108649389,5.177018360234797,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,20,2761513386,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_mmpsr,0.20653389552322912,1,0.3882905429065893,0.12155581142712764,4.356228943914175,False,,4a7be7db411a252c,1e9028e820ccdaa9,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,108669485,4.341851371340454,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,20,2761513386,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.5869554135476784,1,0.9845223639537669,0.17374021466282086,0.5816635545343161,False,,4a7be7db411a252c,1e9028e820ccdaa9,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,111115761,0.11947834957391024,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,20,2761513386,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,0.8648671992123127,False,,4a7be7db411a252c,1e9028e820ccdaa9,,0.0009106322817648375,0.0009107014996481204,0.0009106322817648375,nan,constrained_jones_peb,constrained,0.0009106322817648375,nan,0.0009107014996481204,4,4,0,96.0495073140422,96.05999624766645,inf,True,False,disabled,nan,nan,2.3188325003929397e-15,12.36488933450477,nan,True,True,False,jones_linear,True,93.98523273516354,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,2b2b396d6511eb58,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,7,377462474,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,proposed,0.0006148759890855945,0,2.6671257353398113e-05,1.0295154224270409,21.17746747098863,False,,7ebd686d9bcfa6de,84132077732bd9a2,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10a,7,377462474,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,ris_momp,5.1687075024730245,1,0.922771481979894,1.981594467879454,10.479147823527455,False,,7ebd686d9bcfa6de,84132077732bd9a2,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,256.0,11175,cupy,True,0,11175,43,True,0,2,108649389,4.786595730111003,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,7,377462474,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_mmpsr,0.9710118755710456,1,0.5274069023554798,1.5758008006711042,4.007801063358784,False,,7ebd686d9bcfa6de,84132077732bd9a2,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,108669485,3.9934053802862763,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,7,377462474,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.5251784443960146,1,0.990691084658156,2.0517801828672364,0.5337237473577261,False,,7ebd686d9bcfa6de,84132077732bd9a2,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,111115761,0.1302331918850541,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,7,377462474,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,64,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,0.8499691262841225,False,,7ebd686d9bcfa6de,84132077732bd9a2,,0.0008657017331580562,0.0008657388519889733,0.0008657017331580562,nan,constrained_jones_peb,constrained,0.0008657017331580562,nan,0.0008657388519889733,4,4,0,71.21254111754047,71.21068705088598,inf,True,False,disabled,nan,nan,4.6379683995665196e-15,24.624493162861295,nan,True,True,False,jones_linear,True,70.09603888454176,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,1a3e12018474384b,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,0,2734548545,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,proposed,0.0004352551651309132,0,6.340763197411708e-06,0.19082516008965653,21.370831333100796,False,,cef8b7db196e6e64,2544a3b122bc7f0e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10a,0,2734548545,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,ris_momp,5.571575836648769,1,0.9591018271301432,0.3740081747662132,16.908437689766288,False,,cef8b7db196e6e64,2544a3b122bc7f0e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,256.0,22878,cupy,True,0,22878,21,True,0,2,223764894,7.13812818005681,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,0,2734548545,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,nf_mmpsr,0.07150174823037571,0,0.2002474270218035,0.2289519469368769,4.682142470031977,False,,cef8b7db196e6e64,2544a3b122bc7f0e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,223784990,4.656936516985297,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,0,2734548545,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.6837237763323192,1,0.9910798268596637,0.3801945133518041,1.4850365556776524,False,,cef8b7db196e6e64,2544a3b122bc7f0e,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,226403298,0.26899388059973717,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,0,2734548545,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,2.931858042255044,False,,cef8b7db196e6e64,2544a3b122bc7f0e,,0.0005190022677460692,0.0005190090497950099,0.0005190022677460692,nan,constrained_jones_peb,constrained,0.0005190022677460692,nan,0.0005190090497950099,4,4,0,74.40743368354957,74.40527902398122,inf,True,False,disabled,nan,nan,3.012320626069412e-15,15.318267875656455,nan,True,True,False,jones_linear,True,71.38068568089926,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,e097d8c6380d2829,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,proposed,0.0006639475323540989,0,1.0357016221879333e-05,0.29096330436564555,24.580840333364904,False,,38cd881d2c075b36,62829be8968d0fa6,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,ris_momp,4.23060334495388,1,0.9654067148528331,0.5713597437465,16.395988666452467,False,,38cd881d2c075b36,62829be8968d0fa6,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,256.0,22878,cupy,True,0,22878,21,True,0,2,223764894,5.1935776844620705,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,nf_mmpsr,0.7016498414451472,1,0.5149613324211334,0.44053771327679303,5.339112823829055,False,,38cd881d2c075b36,62829be8968d0fa6,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,223784990,5.287017128430307,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.5986122164617185,1,0.998996779400061,0.5810801051992968,0.8781546568498015,False,,38cd881d2c075b36,62829be8968d0fa6,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,226403298,0.20569867361336946,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,6,3072827040,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,constrained_jones_peb,nan,,nan,nan,2.136973200365901,False,,38cd881d2c075b36,62829be8968d0fa6,,0.000601146385465611,0.0006011514293996326,0.000601146385465611,nan,constrained_jones_peb,constrained,0.000601146385465611,nan,0.0006011514293996326,4,4,0,84.56249385860092,84.55779718625396,inf,True,False,disabled,nan,nan,4.236864042503685e-15,41.94995269328817,nan,True,True,False,jones_linear,True,82.46121170490096,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,c7dffca50fecc1b6,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,1,1663619774,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,proposed,0.00011072336078208268,0,7.2262089985288494e-06,0.2675567193711249,23.286300908774137,False,,0af8b66d545598fc,5d0d54f1b48ba29e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,direct_vp,ngc_certified_ris_only,True,False,False,ngc_green_skip_rescue,False,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10a,1,1663619774,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,ris_momp,2.9911849633903786,1,0.39519188632903496,0.37311964544694975,19.334757514297962,False,,0af8b66d545598fc,5d0d54f1b48ba29e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,256.0,22878,cupy,True,0,22878,21,True,0,2,223764894,6.804216744378209,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,1,1663619774,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,nf_mmpsr,0.20653389552322912,1,0.22051244066502612,0.32637360530774373,5.150865077972412,False,,0af8b66d545598fc,5d0d54f1b48ba29e,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,223784990,5.119744125753641,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10a,1,1663619774,0.0,3,3,0.0,0.0,0.0,1.1748620977250184,0.0,1,1,128,64,4096,3.521757768185907,nf_ris_groupomp_localgrid_wls,1.8254082973809478,1,0.9964765614558827,0.5333225898064028,1.3261116053909063,False,,0af8b66d545598fc,5d0d54f1b48ba29e,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,226403298,0.28979347832500935,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
