figure,trial_id,seed,snr_db,true_K,assumed_K,calibration_std_deg,delta_tau_min_ns,target_delta_tau_min_ns,achieved_delta_tau_min_ns,resolvability_target_abs_error_ns,resolvability_geometry_valid,resolvability_bracket_valid,T,ris_side,M_R,r_ue_m,baseline,position_rmse_m,outlier_flag,y_nmse,raw_objective_final,runtime_s,failed,error,y_noisy_hash,data_hash,warning,peb_position_m,peb_free_jones_m,peb_constrained_jones_m,peb_anchored_jones_m,peb_variant,jones_bound_type,constrained_jones_peb_m,anchored_jones_peb_m,free_jones_peb_m,peb_fim_rank_chi_free,peb_fim_rank_chi_constrained,peb_fim_rank_chi_anchored,peb_fim_cond_chi_free,peb_fim_cond_chi_constrained,peb_fim_cond_chi_anchored,peb_clock_schur_used,peb_rank_deficient,anchored_prior_scaling,anchored_prior_lambda,anchored_prior_precision_norm,peb_free_projection_schur_relerr,peb_con_minus_free_min_eig,peb_hyb_minus_free_min_eig,peb_ordering_ok,peb_is_data_only,peb_uses_regularization,nuisance_model,clock_eliminated,efim_condition_number,efim_parameter_order,peb_reference_type,peb_reference_data_hash,batch_size,max_batch_memory_mb,num_batches,baseline_backend,gpu_used,gpu_device,gpu_num_batches,gpu_batch_size,cache_enabled,cache_hits,cache_misses,cache_estimated_bytes,scoring_time_s,backend_warning,factorized_scoring,score_mode,coarse_backend,coarse_gpu_used,local_refinement_backend,local_refinement_gpu_used,wls_backend,mixed_backend,k_mismatch_scene_mode,true_scene_hash,estimator_scene_hash,first_trueK_preserved,rss_mb_before,rss_mb_after,selected_branch,proposed_stage2_policy,ngc_policy_active,ngc_rescue_requested,rescue_requested,ngc_selected_by,ngc_final_unreliable,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,vp_dictionary_mode,vp_dictionary_mode_requested,vp_jacobian_mode,vp_matrix_free_enabled,vp_matrix_free_fallback_reason,vp_precontract_static_modes,vp_factor_cache_hits,vp_factor_cache_misses,vp_matrix_free_num_objective_calls,vp_matrix_free_debug_num_compares,vp_matrix_free_debug_rel_G_diff,vp_matrix_free_debug_rel_b_diff,vp_matrix_free_debug_rel_x_hat_diff,vp_matrix_free_debug_rel_regularized_objective_diff,vp_matrix_free_debug_rel_gradient_diff
fig10c,16,1158099110,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,proposed,0.7912193806688697,1,0.5480188471945441,1.3326697766205748,269.4230440650135,False,,0c42a4efe0cefe73,16da7b6bb53bd7a1,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,ris_only_stage2_then_vp,ngc_certified_ris_only,True,True,True,both_uncertified_lower_raw,True,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10c,16,1158099110,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,ris_momp,5.496506778963219,1,0.9735935320250425,1.6988061984472775,30.23746786545962,False,,0c42a4efe0cefe73,16da7b6bb53bd7a1,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,2,0,370893267,4.140149408951402,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,16,1158099110,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,nf_mmpsr,1.339661091574201,1,0.5485099727037227,1.3329385260609912,8.73154566437006,False,,0c42a4efe0cefe73,16da7b6bb53bd7a1,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,1,0,370893267,8.656277139671147,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,16,1158099110,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,nf_ris_groupomp_localgrid_wls,1.894693383184937,1,0.983119477103094,1.7068369074768583,2.4934410098940134,False,,0c42a4efe0cefe73,16da7b6bb53bd7a1,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,2,0,370893267,0.2688079485669732,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,16,1158099110,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,constrained_jones_peb,nan,,nan,nan,6.1508328234776855,False,,0c42a4efe0cefe73,16da7b6bb53bd7a1,,0.0005335905753442098,0.000533594698347695,0.0005335905753442098,nan,constrained_jones_peb,constrained,0.0005335905753442098,nan,0.000533594698347695,4,4,0,76.63597126783787,76.63574780233517,inf,True,False,disabled,nan,nan,2.3450406486981218e-15,13.927540047613727,nan,True,True,False,jones_linear,True,73.21037369792266,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,a20c9fd505cf8682,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,20,1489537625,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,proposed,0.9282930035642358,1,0.49243748406359394,0.6152541242888372,273.69887620583177,False,,146bd9400e7ba377,39681ecb6044afb7,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cpu,False,,0,,False,0,0,0,,,False,,,,,,,False,,,,,nan,nan,ris_only_stage2_then_vp,ngc_certified_ris_only,True,True,True,both_uncertified_lower_raw,True,,,,,,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,
fig10c,20,1489537625,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,ris_momp,4.0665568337625935,1,0.9227958119229572,0.7923237634228386,41.43296874128282,False,,146bd9400e7ba377,39681ecb6044afb7,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,256.0,48045,cupy,True,0,48045,10,True,0,2,615172977,11.957659035921097,,True,factorized_group_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,20,1489537625,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,nf_mmpsr,0.9262394098959759,1,0.4933346321875955,0.6156251873368656,8.634338744916022,False,,146bd9400e7ba377,39681ecb6044afb7,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,256.0,104,cupy,True,0,104,64,True,0,1,615193073,8.559702419675887,,True,factorized_2K_gram_projection,,,,,,False,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,20,1489537625,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,nf_ris_groupomp_localgrid_wls,1.9862926152106117,1,0.9959245985438276,0.8224476619210447,2.566761614754796,False,,146bd9400e7ba377,39681ecb6044afb7,subris_fallback_to_physical_panel_centers,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,90,mixed,True,0,90,128,True,0,2,618155445,0.6139634279534221,mixed_backend_cpu_wls_and_final_fit,True,factorized_group_projection,cupy,True,cupy,True,cpu,True,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fig10c,20,1489537625,0.0,3,3,0.0,0.0,0.0,0.4917888012934455,0.0,1,1,256,64,4096,5.28263665227886,constrained_jones_peb,nan,,nan,nan,6.887909301556647,False,,146bd9400e7ba377,39681ecb6044afb7,,0.0005620612962415369,0.000562067195984603,0.0005620612962415369,nan,constrained_jones_peb,constrained,0.0005620612962415369,nan,0.000562067195984603,4,4,0,89.64081776006019,89.64306832479633,inf,True,False,disabled,nan,nan,9.078224164130537e-15,9.372910257033222,nan,True,True,False,jones_linear,True,88.08530082662197,"[""p_x_m"",""p_y_m"",""p_z_m"",""c_delta_t_m""]",matched_model,d4345f9c09a4f37a,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
