n_runs,n_success,n_failed,success_rate,trial_id_mean,trial_id_median,trial_id_std,trial_id_min,trial_id_max,trial_id_p10,trial_id_p90,seed_mean,seed_median,seed_std,seed_min,seed_max,seed_p10,seed_p90,snr_db_mean,snr_db_median,snr_db_std,snr_db_min,snr_db_max,snr_db_p10,snr_db_p90,K_mean,K_median,K_std,K_min,K_max,K_p10,K_p90,runtime_s_mean,runtime_s_median,runtime_s_std,runtime_s_min,runtime_s_max,runtime_s_p10,runtime_s_p90,p_true_x_mean,p_true_x_median,p_true_x_std,p_true_x_min,p_true_x_max,p_true_x_p10,p_true_x_p90,p_true_y_mean,p_true_y_median,p_true_y_std,p_true_y_min,p_true_y_max,p_true_y_p10,p_true_y_p90,p_true_z_mean,p_true_z_median,p_true_z_std,p_true_z_min,p_true_z_max,p_true_z_p10,p_true_z_p90,p_hat_x_mean,p_hat_x_median,p_hat_x_std,p_hat_x_min,p_hat_x_max,p_hat_x_p10,p_hat_x_p90,p_hat_y_mean,p_hat_y_median,p_hat_y_std,p_hat_y_min,p_hat_y_max,p_hat_y_p10,p_hat_y_p90,p_hat_z_mean,p_hat_z_median,p_hat_z_std,p_hat_z_min,p_hat_z_max,p_hat_z_p10,p_hat_z_p90,err_x_m_mean,err_x_m_median,err_x_m_std,err_x_m_min,err_x_m_max,err_x_m_p10,err_x_m_p90,err_y_m_mean,err_y_m_median,err_y_m_std,err_y_m_min,err_y_m_max,err_y_m_p10,err_y_m_p90,err_z_m_mean,err_z_m_median,err_z_m_std,err_z_m_min,err_z_m_max,err_z_m_p10,err_z_m_p90,position_error_m_mean,position_error_m_median,position_error_m_std,position_error_m_min,position_error_m_max,position_error_m_p10,position_error_m_p90,delta_t_true_s_mean,delta_t_true_s_median,delta_t_true_s_std,delta_t_true_s_min,delta_t_true_s_max,delta_t_true_s_p10,delta_t_true_s_p90,delta_t_hat_s_mean,delta_t_hat_s_median,delta_t_hat_s_std,delta_t_hat_s_min,delta_t_hat_s_max,delta_t_hat_s_p10,delta_t_hat_s_p90,delta_t_error_s_mean,delta_t_error_s_median,delta_t_error_s_std,delta_t_error_s_min,delta_t_error_s_max,delta_t_error_s_p10,delta_t_error_s_p90,clock_error_ns_mean,clock_error_ns_median,clock_error_ns_std,clock_error_ns_min,clock_error_ns_max,clock_error_ns_p10,clock_error_ns_p90,clock_range_error_m_mean,clock_range_error_m_median,clock_range_error_m_std,clock_range_error_m_min,clock_range_error_m_max,clock_range_error_m_p10,clock_range_error_m_p90,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_min,y_nmse_max,y_nmse_p10,y_nmse_p90,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_min,raw_objective_final_max,raw_objective_final_p10,raw_objective_final_p90,residual_norm_mean,residual_norm_median,residual_norm_std,residual_norm_min,residual_norm_max,residual_norm_p10,residual_norm_p90,noise_variance_mean,noise_variance_median,noise_variance_std,noise_variance_min,noise_variance_max,noise_variance_p10,noise_variance_p90,stage1_position_error_m_mean,stage1_position_error_m_median,stage1_position_error_m_std,stage1_position_error_m_min,stage1_position_error_m_max,stage1_position_error_m_p10,stage1_position_error_m_p90,stage2_position_error_m_mean,stage2_position_error_m_median,stage2_position_error_m_std,stage2_position_error_m_min,stage2_position_error_m_max,stage2_position_error_m_p10,stage2_position_error_m_p90,final_position_error_m_mean,final_position_error_m_median,final_position_error_m_std,final_position_error_m_min,final_position_error_m_max,final_position_error_m_p10,final_position_error_m_p90,boundary_hit_mean,boundary_hit_median,boundary_hit_std,boundary_hit_min,boundary_hit_max,boundary_hit_p10,boundary_hit_p90,distance_to_position_box_boundary_m_mean,distance_to_position_box_boundary_m_median,distance_to_position_box_boundary_m_std,distance_to_position_box_boundary_m_min,distance_to_position_box_boundary_m_max,distance_to_position_box_boundary_m_p10,distance_to_position_box_boundary_m_p90,z_rescue_triggered_mean,z_rescue_triggered_median,z_rescue_triggered_std,z_rescue_triggered_min,z_rescue_triggered_max,z_rescue_triggered_p10,z_rescue_triggered_p90,z_rescue_num_starts_mean,z_rescue_num_starts_median,z_rescue_num_starts_std,z_rescue_num_starts_min,z_rescue_num_starts_max,z_rescue_num_starts_p10,z_rescue_num_starts_p90,z_rescue_best_z_mean,z_rescue_best_z_median,z_rescue_best_z_std,z_rescue_best_z_min,z_rescue_best_z_max,z_rescue_best_z_p10,z_rescue_best_z_p90,direct_boundary_hit_mean,direct_boundary_hit_median,direct_boundary_hit_std,direct_boundary_hit_min,direct_boundary_hit_max,direct_boundary_hit_p10,direct_boundary_hit_p90,rescue_boundary_hit_mean,rescue_boundary_hit_median,rescue_boundary_hit_std,rescue_boundary_hit_min,rescue_boundary_hit_max,rescue_boundary_hit_p10,rescue_boundary_hit_p90,branch_score_margin_mean,branch_score_margin_median,branch_score_margin_std,branch_score_margin_min,branch_score_margin_max,branch_score_margin_p10,branch_score_margin_p90,boundary_selection_rule_used_mean,boundary_selection_rule_used_median,boundary_selection_rule_used_std,boundary_selection_rule_used_min,boundary_selection_rule_used_max,boundary_selection_rule_used_p10,boundary_selection_rule_used_p90,position_rmse_m,err_x_rmse_m,err_y_rmse_m,err_z_rmse_m,clock_error_ns_rmse,clock_range_error_m_rmse,outlier_threshold_m,outlier_rate,success_only_position_rmse_m
20,20,0,1.0,9.5,9.5,5.766281297335398,0.0,19.0,1.9000000000000001,17.1,2138021017.0,2169247292.0,1250528923.4553983,112311654.0,3933360494.0,600122399.2,3701452067.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,177.91263142304996,79.10992962849991,204.05552294377713,55.725839393000115,634.0146007900003,64.53049837510004,567.2955240636,1.25,1.25,0.0,1.25,1.25,1.25,1.25,0.5500000000000002,0.55,1.1102230246251565e-16,0.55,0.55,0.55,0.55,0.75,0.75,0.0,0.75,0.75,0.75,0.75,1.2499596215745494,1.2499715435816614,0.00015107972617363924,1.2497190519286785,1.2503187492745087,1.2497674964445362,1.2501272699253796,0.550008016614593,0.5500013339528377,4.810492548494752e-05,0.5499329140370421,0.5501295671823927,0.5499526382975776,0.5500665546210565,0.7498225732782788,0.7497990161896286,0.00025808153872282585,0.7493536087723198,0.75033284915648,0.7495001323859201,0.7500917072181998,-4.037842545044912e-05,-2.8456418338485e-05,0.00015107972617363924,-0.00028094807132150734,0.0003187492745087006,-0.00023250355546384772,0.00012726992537954743,8.016614592853966e-06,1.3339528376343779e-06,4.810492548494751e-05,-6.708596295790237e-05,0.00012956718239265363,-4.736170242247706e-05,6.655462105644717e-05,-0.00017742672172119112,-0.00020098381037131352,0.00025808153872282585,-0.0006463912276801764,0.00033284915648001956,-0.0004998676140799962,9.170721819981021e-05,0.0003045154508126749,0.0003204188457960807,0.000179417148830946,3.1383303785021194e-05,0.0007210392331756594,9.89766204550037e-05,0.0005176667634359707,5.000000000000001e-09,5e-09,8.271806125530277e-25,5e-09,5e-09,5e-09,5e-09,5.000055219830218e-09,5.000015957976479e-09,6.214574215534681e-13,4.999087108718964e-09,5.001085489023853e-09,4.9993525457784594e-09,5.0009536184091085e-09,5.521983021768872e-14,1.595797647919352e-14,6.214574215534682e-13,-9.128912810364177e-13,1.085489023852858e-12,-6.474542215407476e-13,9.536184091081758e-13,0.0005498154754576115,0.0005207537072375403,0.00029489235222446167,0.000148061187496234,0.0010854890238528579,0.00022149460811123843,0.0009536184091081758,0.000164830532833876,0.00015611803390535456,8.840650311877314e-05,4.438762733389486e-05,0.0003254214225928689,6.64024129994149e-05,0.00028588760686058963,4.961456503629728e-06,4.534825326930402e-06,2.3295081878056825e-06,1.8700987637044758e-06,1.14220336431987e-05,2.5567834760403806e-06,8.183930401737439e-06,0.3205982038300568,0.2822287743039955,0.15222023233873347,0.11545139049077138,0.7354901884361645,0.11906324484742073,0.4822669258327325,684.819924159174,661.0208376269532,165.52952391115699,422.7907313082624,1067.1225950533767,429.3531061067159,864.1037570876596,0.32064528310447604,0.2824028887391775,0.15224864779475178,0.11534740679242614,0.7361137239348519,0.11906806636627329,0.4816577958873892,0.25190414765129954,0.20236364960957529,0.11787448919631383,0.19911839330557585,0.5332244976139925,0.2009676029329537,0.5317736361473595,0.25190414765129954,0.20236364960957529,0.11787448919631383,0.19911839330557585,0.5332244976139925,0.2009676029329537,0.5317736361473595,0.0003045154508126749,0.0003204188457960807,0.000179417148830946,3.1383303785021194e-05,0.0007210392331756594,9.89766204550037e-05,0.0005176667634359707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39982257327827886,0.3997990161896287,0.00025808153872282585,0.39935360877231985,0.40033284915648004,0.39950013238592,0.4000917072181998,0.2,0.0,0.4000000000000001,0.0,1.0,0.0,1.0,1.4,0.0,2.8,0.0,7.0,0.0,7.0,0.7498225732782788,0.7497990161896286,0.00025808153872282585,0.7493536087723198,0.75033284915648,0.7495001323859201,0.7500917072181998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996003610813204e-16,4.996003610813204e-16,0.0,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,4.996003610813204e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003534404802484747,0.0001563825466686078,4.876832953303518e-05,0.0003131873595952915,0.0006239058874967884,0.0001870422795733337,0.1,0.0,0.0003534404802484747
