figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig2,adaptive_jones_vp_proposed,7,1914929603,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,238.66450463235378,0.0013217136597437618,0.0013217136597437618,5.38317513114108e-05,0.0007368916405664979,6.35718769964286e-13,7.354901825245583,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,250b7d1a159face6,adaptive_jones,cpu,False,,numpy,numpy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,13.703583213852415,146.96179074553734,69.80068405944975,0.0,True,3,4,3096725.458075429,3098466.39793638,"[146.96179074553734,48.73667821895946,13.703583213852415]","[0.006804489757371878,0.020518427527181058,0.07297361459267351]","[1.7391447721976252e-10,8.996755877048141e-09,1.5936947852717639e-06]",direct_vp,"[""poor_clock_consistency""]",3093952.9768130393,3096560,True,811837.3107728121,85.06207352018464,3.5188751554806053,0.6663283852292919,"[3.53783289203655,5.006869749763629,4.888321173498212]",139.90413811057806,231.70215752720833,373.0877845659852,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0013217136597437618,5.38317513114108e-05,7.354901825245583,nan,nan,nan,False,not_run,not_requested
fig2,PEB,7,1914929603,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,4.775698892772198,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,1e8086bd78e63e41,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0010722217098529105,nan,nan,0.0010722217098529105,False,84f1975fc112e22552cd5389ecb9ea5e68088b810ed0a30ff85dfd5971674377,7.361137239348518,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,adaptive_jones_vp_proposed,13,634888206,-10.0,snr_db,-10.0,3,3,3,3,full_6d,634888206,,,nan,,False,,235.06254923343658,0.001585644866875988,0.001585644866875988,4.152812554945881e-05,0.0004159196289447205,2.2175506221598482e-12,2.044646807993855,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,5e207c515f1f238e,adaptive_jones,cpu,False,,numpy,numpy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,17.021815093784255,255.36684854820933,99.83758541110676,0.0,True,3,4,3096725.458075429,3220970.603099809,"[17.021815093784255,255.36684854820933,27.124092591326626]","[0.0587481413981604,0.003915935077046026,0.036867592772214706]","[2.0685264567592466e-07,1.694592789275611e-11,5.847293939235442e-06]",direct_vp,"[""poor_clock_consistency""]",3095179.6020236453,3096560,True,754056.0612063741,80.41011790478002,3.777900228586787,0.254023012811823,"[4.984992596649547,5.606578213284745,5.32024149960959]",143.9212045967579,228.93274984508753,374.32457312196493,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.001585644866875988,4.152812554945881e-05,2.044646807993855,nan,nan,nan,False,not_run,not_requested
fig2,PEB,13,634888206,-10.0,snr_db,-10.0,3,3,3,3,full_6d,634888206,,,nan,,False,,4.891176879405975,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,44f0f5d9b6493b73,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0011789249478039749,nan,nan,0.0011789249478039749,False,11da97468c8b90c59dcc518746f48f2217739b6c2c3deec78f2d1177de9045c5,2.0455692554871043,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,adaptive_jones_vp_proposed,2,3251202663,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3251202663,,,nan,,False,,240.86581125855446,0.00047215011796076226,0.00047215011796076226,8.112450985233215e-05,0.0003619740196200444,6.643604013330669e-13,2.2850568427675846,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,c0dd9a20fcd8c931,adaptive_jones,cpu,False,,numpy,numpy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,21.58204684582606,60.34948672671642,36.18503304603136,0.0,True,3,4,3096725.458075429,3096784.8321014745,"[60.34948672671642,21.58204684582606,26.62356556555159]","[0.016570149212171436,0.04633480814503082,0.037560709045946994]","[6.991644446667323e-10,2.849849533954883e-08,2.0367643810914504e-07]",direct_vp,"[""poor_clock_consistency""]",3093867.613746271,3096560,True,845274.8740580764,73.8959645852695,6.871469445509129,0.12318759252972643,"[4.774327958837444,5.03317439125752,5.038053880185031]",146.51314413547516,232.6981563270092,380.60006895661354,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00047215011796076226,8.112450985233215e-05,2.2850568427675846,nan,nan,nan,False,not_run,not_requested
fig2,PEB,2,3251202663,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3251202663,,,nan,,False,,0.07018521428108215,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,9be9aa5c4a794bf3,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0011044035239813745,nan,nan,0.0011044035239813745,False,ba669d51e548d5d57a5c08da45514e8eda76ee1a2847f0b8bc91639b42fa1215,2.287057192270079,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,adaptive_jones_vp_proposed,20,3607282624,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3607282624,,,nan,,False,,246.7751949802041,0.00042725634295734773,0.00042725634295734773,6.764497527645972e-05,0.0003757691715787347,7.319965467738827e-13,5.7181199546044335,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,82d8cbab995fc798,adaptive_jones,cpu,False,,numpy,numpy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,15.830716740072587,79.33591914359307,46.00453888282842,0.0,True,3,4,3096725.458075429,3096751.8641540976,"[42.84698076481959,79.33591914359307,15.830716740072587]","[0.023338867339241415,0.01260463117734511,0.06316833384131311]","[8.272054594313156e-08,3.4462097067413087e-09,6.171190047458712e-08]",direct_vp,"[""poor_clock_consistency""]",3095256.847858486,3096560,True,856213.1432055569,65.48366769759068,4.777199863227197,0.14338315326445292,"[4.7420183311920985,5.077236011462667,5.0003801823285245]",141.01253578066826,238.90333580225706,381.28490820527077,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00042725634295734773,6.764497527645972e-05,5.7181199546044335,nan,nan,nan,False,not_run,not_requested
fig2,PEB,20,3607282624,-10.0,snr_db,-10.0,3,3,3,3,full_6d,3607282624,,,nan,,False,,5.4474256336688995,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,81ff883aa7b15a62,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00106757230283559,nan,nan,0.00106757230283559,False,614c1d5045ebcd05d85977496f662de337f9fdc3d750d62d2ed64ea91c25b070,5.720556931745366,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,adaptive_jones_vp_proposed,21,4000820147,-10.0,snr_db,-10.0,3,3,3,3,full_6d,4000820147,,,nan,,False,,250.2553374916315,0.0007149525444851274,0.0007149525444851274,3.0923162128665096e-05,0.00040661383496146217,3.932781754895203e-12,3.478441292620828,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,483c15ea8a933d46,adaptive_jones,cpu,False,,numpy,numpy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,11.458518279832434,462.55187346650064,189.28924037542035,0.0,True,3,4,3096725.458075429,3133596.091423287,"[11.458518279832434,462.55187346650064,93.8573293799279]","[0.08727131864410353,0.002161919682744234,0.010654468931863729]","[3.180011525668673e-08,5.673162000356598e-08,4.445389513532841e-08]",direct_vp,"[""poor_clock_consistency""]",3096008.57670378,3096560,True,509999.4308941791,136.26239111677302,2.6224585582702016,0.3498883670278756,"[5.037410615917062,5.491546907391021,4.635019800488852]",142.55084244161844,244.40621065348387,388.4265377447009,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0007149525444851274,3.0923162128665096e-05,3.478441292620828,nan,nan,nan,False,not_run,not_requested
fig2,PEB,21,4000820147,-10.0,snr_db,-10.0,3,3,3,3,full_6d,4000820147,,,nan,,False,,4.743783622980118,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,db2bf89f2f5c43f7,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0014759415970070314,nan,nan,0.0014759415970070314,False,f7a047bb7013efbe33f31c7f789c22a5d5f4d1899bcaccc54b42258dbd7f4038,3.4790788065601688,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig2,adaptive_jones_vp_proposed,23,2043173887,-10.0,snr_db,-10.0,3,3,3,3,full_6d,2043173887,,,nan,,False,,273.77386732399464,0.0016639732759041273,0.0016639732759041273,5.141619117803837e-05,0.00012502959992252336,4.5232943469984507e-13,3.2753090571116195,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,cda8095e6d2d6b2f,adaptive_jones,cpu,False,,numpy,numpy.linalg.solve,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,20.733152017436407,123.96996080715867,55.850728828326396,0.0,True,3,4,3096725.458075429,3097196.8923599585,"[123.96996080715867,20.733152017436407,22.849073660384093]","[0.008066470242993614,0.048231933048012925,0.04376545040033544]","[5.47571074846393e-08,1.004457807036723e-09,1.5930803335552288e-09]",direct_vp,"[""poor_clock_consistency""]",3096246.5511759897,3096560,True,837638.0385656568,64.17189407695491,4.517606433520417,0.224589978584142,"[5.330852974150052,4.788835143184284,4.978324328857224]",145.9812869206071,266.0015878453851,413.45870926231146,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0016639732759041273,5.141619117803837e-05,3.2753090571116195,nan,nan,nan,False,not_run,not_requested
fig2,PEB,23,2043173887,-10.0,snr_db,-10.0,3,3,3,3,full_6d,2043173887,,,nan,,False,,5.200554393231869,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,a735ae1356ff940b,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0011079693799400164,nan,nan,0.0011079693799400164,False,7093cfec76f40175c6c7c58aa1b5153ce86056a79427b6463226f28ede4d41bd,3.275657558659962,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
