n_runs,n_success,n_failed,success_rate,trial_id_mean,trial_id_median,trial_id_std,trial_id_min,trial_id_max,trial_id_p10,trial_id_p90,seed_mean,seed_median,seed_std,seed_min,seed_max,seed_p10,seed_p90,snr_db_mean,snr_db_median,snr_db_std,snr_db_min,snr_db_max,snr_db_p10,snr_db_p90,K_mean,K_median,K_std,K_min,K_max,K_p10,K_p90,runtime_s_mean,runtime_s_median,runtime_s_std,runtime_s_min,runtime_s_max,runtime_s_p10,runtime_s_p90,p_true_x_mean,p_true_x_median,p_true_x_std,p_true_x_min,p_true_x_max,p_true_x_p10,p_true_x_p90,p_true_y_mean,p_true_y_median,p_true_y_std,p_true_y_min,p_true_y_max,p_true_y_p10,p_true_y_p90,p_true_z_mean,p_true_z_median,p_true_z_std,p_true_z_min,p_true_z_max,p_true_z_p10,p_true_z_p90,p_hat_x_mean,p_hat_x_median,p_hat_x_std,p_hat_x_min,p_hat_x_max,p_hat_x_p10,p_hat_x_p90,p_hat_y_mean,p_hat_y_median,p_hat_y_std,p_hat_y_min,p_hat_y_max,p_hat_y_p10,p_hat_y_p90,p_hat_z_mean,p_hat_z_median,p_hat_z_std,p_hat_z_min,p_hat_z_max,p_hat_z_p10,p_hat_z_p90,err_x_m_mean,err_x_m_median,err_x_m_std,err_x_m_min,err_x_m_max,err_x_m_p10,err_x_m_p90,err_y_m_mean,err_y_m_median,err_y_m_std,err_y_m_min,err_y_m_max,err_y_m_p10,err_y_m_p90,err_z_m_mean,err_z_m_median,err_z_m_std,err_z_m_min,err_z_m_max,err_z_m_p10,err_z_m_p90,position_error_m_mean,position_error_m_median,position_error_m_std,position_error_m_min,position_error_m_max,position_error_m_p10,position_error_m_p90,delta_t_true_s_mean,delta_t_true_s_median,delta_t_true_s_std,delta_t_true_s_min,delta_t_true_s_max,delta_t_true_s_p10,delta_t_true_s_p90,delta_t_hat_s_mean,delta_t_hat_s_median,delta_t_hat_s_std,delta_t_hat_s_min,delta_t_hat_s_max,delta_t_hat_s_p10,delta_t_hat_s_p90,delta_t_error_s_mean,delta_t_error_s_median,delta_t_error_s_std,delta_t_error_s_min,delta_t_error_s_max,delta_t_error_s_p10,delta_t_error_s_p90,clock_error_ns_mean,clock_error_ns_median,clock_error_ns_std,clock_error_ns_min,clock_error_ns_max,clock_error_ns_p10,clock_error_ns_p90,clock_range_error_m_mean,clock_range_error_m_median,clock_range_error_m_std,clock_range_error_m_min,clock_range_error_m_max,clock_range_error_m_p10,clock_range_error_m_p90,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_min,y_nmse_max,y_nmse_p10,y_nmse_p90,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_min,raw_objective_final_max,raw_objective_final_p10,raw_objective_final_p90,residual_norm_mean,residual_norm_median,residual_norm_std,residual_norm_min,residual_norm_max,residual_norm_p10,residual_norm_p90,noise_variance_mean,noise_variance_median,noise_variance_std,noise_variance_min,noise_variance_max,noise_variance_p10,noise_variance_p90,stage1_position_error_m_mean,stage1_position_error_m_median,stage1_position_error_m_std,stage1_position_error_m_min,stage1_position_error_m_max,stage1_position_error_m_p10,stage1_position_error_m_p90,stage2_position_error_m_mean,stage2_position_error_m_median,stage2_position_error_m_std,stage2_position_error_m_min,stage2_position_error_m_max,stage2_position_error_m_p10,stage2_position_error_m_p90,final_position_error_m_mean,final_position_error_m_median,final_position_error_m_std,final_position_error_m_min,final_position_error_m_max,final_position_error_m_p10,final_position_error_m_p90,position_rmse_m,err_x_rmse_m,err_y_rmse_m,err_z_rmse_m,clock_error_ns_rmse,clock_range_error_m_rmse
20,20,0,1.0,9.5,9.5,5.766281297335398,0.0,19.0,1.9000000000000001,17.1,2138021017.0,2169247292.0,1250528923.4553983,112311654.0,3933360494.0,600122399.2,3701452067.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,85.19880645895027,76.02401596250093,30.829410191365664,50.84774189900054,196.14988676499888,64.39404589920032,115.17074297219915,1.25,1.25,0.0,1.25,1.25,1.25,1.25,0.5500000000000002,0.55,1.1102230246251565e-16,0.55,0.55,0.55,0.55,0.75,0.75,0.0,0.75,0.75,0.75,0.75,1.2499379849037158,1.249969841031287,0.00026757946108842606,1.2491863345046839,1.2505130587724342,1.2497084822988946,1.2502283442003854,0.5499556646952459,0.5499944917405094,0.0002122254329484728,0.5490452332854863,0.5500747746991539,0.549940993853883,0.5500561913093946,0.8548289660418387,0.7498792514794735,0.250021965043192,0.7493536087723198,1.4499999999999997,0.7495001323859201,1.4499999999999933,-6.201509628420699e-05,-3.015896871316759e-05,0.00026757946108842606,-0.0008136654953161404,0.0005130587724342384,-0.0002915177011053371,0.00022834420038546647,-4.433530475399517e-05,-5.508259490638601e-06,0.00021222543294847278,-0.0009547667145137773,7.47746991538456e-05,-5.900614611711319e-05,5.619130939462648e-05,0.10482896604183863,-0.00012074852052645912,0.25002196504319196,-0.0006463912276801764,0.6999999999999997,-0.0004998676140799962,0.6999999999999933,0.1052804813098416,0.0003850621432261098,0.24983241949459234,8.479807679096574e-05,0.7000007579091165,0.00012586810467682223,0.7000002167895152,5.000000000000001e-09,5e-09,8.271806125530277e-25,5e-09,5e-09,5e-09,5e-09,5.004653297988706e-09,5.000242474736265e-09,1.1904492762016244e-11,4.999087108718964e-09,5.041509776502327e-09,4.9993525461841436e-09,5.015525393222258e-09,4.653297988705788e-12,2.424747362649949e-13,1.1904492762016242e-11,-9.128912810364177e-13,4.150977650232721e-11,-6.474538158567163e-13,1.5525393222258645e-11,0.0050789158407766625,0.0006454047432606081,0.011729226060354467,0.00017997714045462105,0.04150977650232721,0.00025556839721852296,0.015525393222258646,0.0015226206638815722,0.00019348747438695664,0.0035163335110713215,5.395578932070208e-05,0.012444317928663318,7.661747798926137e-05,0.00465439579551746,0.009773082994401067,4.6539442012600325e-06,0.024804715050820304,1.8701001444312634e-06,0.0867857941109701,2.5647291048728068e-06,0.03841534294698101,0.3224744574847043,0.2871973394178471,0.15095057331683043,0.11545139049077138,0.7354901884361645,0.12700884747775687,0.4822669258327326,687.4031961513853,666.748617207792,163.58538672796567,422.7907313082624,1067.1225950533767,443.4198549851153,864.1037570876601,0.32064528310447604,0.2824028887391775,0.15224864779475178,0.11534740679242614,0.7361137239348519,0.11906806636627329,0.4816577958873892,0.25190414765129954,0.20236364960957529,0.11787448919631383,0.19911839330557585,0.5332244976139925,0.2009676029329537,0.5317736361473595,0.25190414765129954,0.20236364960957529,0.11787448919631383,0.19911839330557585,0.5332244976139925,0.2009676029329537,0.5317736361473595,0.1052804813098416,0.0003850621432261098,0.24983241949459234,8.479807679096574e-05,0.7000007579091165,0.00012586810467682223,0.7000002167895152,0.2711092355036137,0.0002746718772708848,0.00021680695016026665,0.2711090096722351,0.012781632528460145,0.0038318370329598213
