suite,x_name,x_value,variant,variant_label,n,n_failed,n_success,success_rate,failure_rate,position_rmse_m,position_mean_error_m,position_conditional_rmse_m,position_median_m,position_p90_m,position_p95_m,peb_position_m_mean,peb_position_m_rms,clock_rmse_ns,clock_median_ns,clock_p90_ns,clock_p95_ns,channel_nmse_mean,channel_nmse_median,channel_nmse_p90,channel_nmse_p95,conditional_outlier_rate,outlier_rate,catastrophic_rate,outlier_ci_low,outlier_ci_high,outlier_ci_method,runtime_mean_s,runtime_median_s,runtime_p95_s,peak_rss_median_mb,peak_rss_max_mb,stage1_runtime_median_s,mksc_projection_runtime_median_s,common_geometry_runtime_median_s,anchor_refresh_runtime_median_s,stage3_runtime_median_s,clock_certificate_rate,clock_certificate_gap_p95,stage1_basin_acquisition_rate,stage1_delay_rmse_ns_median,stage1_delay_rmse_ns_p95,common_geometry_hessian_min_eig_median
snr,snr_db,-20.0,mksc_gi_4_no_refresh_ccop,"MKSC-GI (4 starts, no refresh) + CCOP-JVP",200,0,200,1.0,0.0,0.3775297624606787,0.13749752477182325,0.004001489572535043,0.0034127916213590936,0.5702795658076434,1.0142222679980877,nan,nan,0.7982772835707357,0.009964185315808217,1.1136404215868871,1.800662378243762,0.14232273941233597,0.001338060504440441,0.8597694801988982,0.9884364091276648,0.165,0.165,0.165,0.11638311995805391,0.22384346771182062,Clopper-Pearson exact,21.83425019085873,22.902231195010245,28.333081758534536,nan,nan,22.05217971885577,0.9098636489361525,2.128592025488615,0.0,0.77094487240538,1.0,4.154192022005185e-09,0.81,0.6706387076898236,54.01345399723244,3.8266730063392993
snr,snr_db,-20.0,old_stage1_ccop,Frozen Stage-I + CCOP-JVP,200,0,200,1.0,0.0,0.7747961641540335,0.5562607956622695,0.004139398960549108,0.6265536345893746,1.2671956736744343,1.5443685936481817,nan,nan,1.8972342241889997,0.2150575454991977,3.2237331980826975,4.104072131727269,0.44441952332422646,0.24442802769840288,0.9922108506145358,0.9939981360516119,0.605,0.605,0.605,0.5336035719734817,0.6732350081949365,Clopper-Pearson exact,18.97721253850963,19.059163007885218,24.947596769127994,nan,nan,17.925742939580232,0.0,0.0,0.0,1.2420998211018741,1.0,4.2317158360636e-09,0.095,27.97193094937056,86.06547975000876,nan
snr,snr_db,-20.0,proposed,MKSC-GI-balanced + CCOP-JVP,200,0,200,1.0,0.0,0.40621330938303346,0.14972533297249335,0.00399697689424716,0.0034584985257533093,0.6643772501460857,1.037233401904321,nan,nan,0.9130540639995766,0.010159277852487748,1.1853835061765567,1.8010002194591705,0.13669359599567266,0.0005389307013582696,0.7843846513754567,0.987841746548171,0.175,0.175,0.175,0.12502441077371187,0.23488397063020916,Clopper-Pearson exact,21.993416715483182,23.265232850797474,28.21720162690617,nan,nan,22.46463787322864,0.9098636489361525,2.20708021055907,0.17431663488969207,0.7904546018689871,1.0,4.095470277078263e-09,0.81,0.6706387076898236,54.01345399723244,3.8266730063392993
snr,snr_db,-20.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,200,0,200,1.0,0.0,0.8146773261006856,0.5894254170949114,0.007931641644699224,0.642367247157206,1.3211961124981173,1.5250360760764883,nan,nan,2.2113583394430667,0.9032860514973372,4.053280045158492,4.851421440756306,0.4990271608556942,0.5402486707627705,0.9936771942269101,0.9963356183384193,0.62,0.62,0.62,0.5488512420834482,0.6875345648223296,Clopper-Pearson exact,18.991032475554384,19.36100267805159,24.990904220193624,nan,nan,17.925742939580232,0.0,0.0,0.0,1.2371083875186741,nan,nan,0.095,27.97193094937056,86.06547975000876,nan
snr,snr_db,-25.0,free_jones_peb,Data-only free-Jones PEB,200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.006938743971016299,0.006998372332943285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,4.781205083508976,4.997602999676019,6.445665700687095,nan,nan,nan,nan,nan,nan,4.997602999676019,nan,nan,0.0,nan,nan,nan
snr,snr_db,-25.0,mksc_gi_4_no_refresh_ccop,"MKSC-GI (4 starts, no refresh) + CCOP-JVP",200,0,200,1.0,0.0,0.7287294774460582,0.46170462194893624,0.00958049786826901,0.26530357571457597,1.3624448056107257,1.6783173055394627,nan,nan,1.8441269108540412,0.039601415159848045,3.433699532851856,4.302862669499437,0.37430279953260714,0.15430768497701264,0.9913246380119017,0.9941484418785618,0.51,0.51,0.51,0.43852172256216637,0.5811774847945148,Clopper-Pearson exact,20.95700269456487,21.899872286710888,27.4191746965982,nan,nan,20.604870453011245,0.8550718245096505,2.072282320354134,0.0,0.8194146351888776,1.0,1.3682898547294043e-08,0.395,15.310362169320099,85.4056484296808,0.785823561898684
snr,snr_db,-25.0,old_stage1_ccop,Frozen Stage-I + CCOP-JVP,200,0,200,1.0,0.0,1.1449754506308985,0.9647027867626851,0.007384250397136675,0.947894825943596,1.7657701983685135,2.002086155512752,nan,nan,2.5347793404178525,1.9257981067994367,4.3884494943782615,4.875783480338243,0.7186184463443621,0.9700206862143916,0.9969822670191198,0.9988581362826521,0.84,0.84,0.84,0.7817009846486592,0.8879125023541982,Clopper-Pearson exact,18.05972138889134,18.70326005993411,23.98305273111909,nan,nan,17.624831028748304,0.0,0.0,0.0,1.1143425940535963,1.0,1.4770677583672811e-08,0.025,50.29380234878099,94.88441551609311,nan
snr,snr_db,-25.0,proposed,MKSC-GI-balanced + CCOP-JVP,200,0,200,1.0,0.0,0.729918267008673,0.46924838567344146,0.007072191436698288,0.2692454015268428,1.400960975221755,1.627342880682705,nan,nan,1.8876304614697155,0.03622362828697714,3.729262567482336,4.321672508928546,0.3608633969429762,0.0644403634469039,0.9912546065815608,0.9948426586939556,0.515,0.515,0.515,0.4434636357492162,0.5860851703849561,Clopper-Pearson exact,20.967293320600874,21.63441255642101,27.52553605958819,nan,nan,20.61490257875994,0.8550718245096505,2.0438245846889913,0.17039695987477899,0.8103363960981369,1.0,1.3858149258121482e-08,0.395,15.310362169320099,85.4056484296808,0.785823561898684
snr,snr_db,-25.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,200,0,200,1.0,0.0,1.167581276458226,1.0049207031749348,0.018954490830541106,1.0447550633438167,1.7012478104823898,1.9868749863158943,nan,nan,3.0984315888854557,2.439841261348734,4.998614604889374,5.0,0.7804293674764735,0.9872565162211253,1.0006627799132377,1.001494415763229,0.87,0.87,0.87,0.8153476694765874,0.9132916472314246,Clopper-Pearson exact,18.150288863158785,18.811313967686146,24.17930320771411,nan,nan,17.624831028748304,0.0,0.0,0.0,1.1896250275895,nan,nan,0.025,50.29380234878099,94.88441551609311,nan
snr,snr_db,-30.0,free_jones_peb,Data-only free-Jones PEB,200,0,200,1.0,0.0,nan,nan,nan,nan,nan,nan,0.012339025535189998,0.012445061423459105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,not_applicable,4.723750499677845,5.194093089085072,6.225286842836067,nan,nan,nan,nan,nan,nan,5.194093089085072,nan,nan,0.0,nan,nan,nan
