init_mode,init_mode_effective,init_warning,SNR_dB,T,ris_shape,pipeline,num_rows,num_failed,failure_rate,Y_NMSE_mean,Y_NMSE_std,Y_NMSE_median,position_error_mean,position_error_std,position_error_median,position_error_p90,position_error_p95,range_RMSE_mean,range_RMSE_std,range_RMSE_median,delay_RMSE_mean,delay_RMSE_std,delay_RMSE_median,delay_geometry_consistency_RMSE_mean,delay_geometry_consistency_RMSE_std,delay_geometry_consistency_RMSE_median,compressed_ris_manifold_residual_mean,compressed_ris_manifold_residual_std,compressed_ris_manifold_residual_median,evs_maxwell_consistency_residual_mean,evs_maxwell_consistency_residual_std,evs_maxwell_consistency_residual_median,common_delay_pole_consistency_mean,common_delay_pole_consistency_std,common_delay_pole_consistency_median,success_pos_10cm_rate,success_pos_20cm_rate,success_pos_50cm_rate,success_nmse_1e3_rate,success_nmse_1e2_rate,vp_convergence_rate,vp_worsened_noisy_rate,vp_worsened_true_nmse_rate,fail_convergence_rate,fail_position_50cm_rate,fail_position_1m_rate,fail_nmse_1e2_rate,fail_noisy_objective_increase_rate,stage2_worsened_noisy_z_rate,stage2_worsened_true_z_nmse_rate,improvement_rate_position,improvement_rate_Y_NMSE,VP_success_gain_20cm,VP_success_gain_50cm
perturbed,perturbed,,0.0,128,32x32,Stage-I + Stage-II,10,0,0.0,0.19000020381794952,0.40020283828628744,0.0002545002506117414,0.6354338751829502,0.5236239299383123,0.5267927292478878,0.9369299264106025,1.457613401516146,0.36514628605322813,0.5013513041579434,0.14763044095414452,2.219166079166617e-10,6.667298767112609e-10,5.3509792313441056e-12,8.05679164293614e-10,1.1003854966857445e-09,4.0354252218577854e-10,6.154906473020677e-25,9.743375942148628e-26,6.309547809511759e-25,1.0000001087889656e-20,8.246573139786746e-27,9.999999031525894e-21,1.0600821694555768e-16,5.465625716927939e-17,1.2579513961394311e-16,0.0,0.1,0.5,0.8,0.8,,,,,,,,,0.0,0.0,0.5,0.6,0.09999999999999998,0.0
perturbed,perturbed,,0.0,128,32x32,Stage-I + Stage-II + VP,10,0,0.0,0.10388484782396819,0.3116338275352466,0.003242681599525377,0.5843339135876612,0.4842549389626639,0.6639713889389505,0.9863702961395558,1.2743175255187875,0.13953201667287013,0.3001556650064276,0.0083201146358786,4.2506315102533597e-10,9.988206565116399e-10,2.7179275439307457e-11,1.9114899283382397e-24,7.7864138540461005e-25,1.9060289755756918e-24,5.962004880012828e-25,9.297798219211212e-26,5.741958769323823e-25,1.0000004292296527e-20,1.0313130398462221e-26,1.0000003499977468e-20,1.0929647076615906e-16,3.9121229776892314e-17,9.71445146547012e-17,0.3,0.3,0.3,0.3,0.8,1.0,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.5,0.6,0.09999999999999998,0.0
perturbed,perturbed,,0.0,128,32x32,Stage-I + VP,10,0,0.0,0.35474571225252355,0.3939202098615237,0.2205203993262626,0.6055744943483422,0.39930323422863034,0.6693867333931119,1.0482429605993207,1.1733017740995402,0.2579225629310314,0.2431201405274033,0.2830643409393247,6.023978007384193e-10,7.315768782832548e-10,4.865311274091525e-10,1.808246792106558e-24,8.586493950940042e-25,1.770291751305828e-24,5.899617402463401e-25,8.431357640893705e-26,5.8403748307979875e-25,9.999998908416821e-21,2.158026269811831e-26,1.0000001898474695e-20,9.133281452025565e-17,4.8887135789980486e-17,1.0554822676234185e-16,0.2,0.2,0.3,0.2,0.4,1.0,0.0,0.0,0.0,0.7,0.2,0.6,0.0,,,0.5,0.6,0.09999999999999998,0.0
perturbed,perturbed,,0.0,128,32x32,Stage-I only,10,0,0.0,0.8750682838417896,0.17783249994645622,0.9294240410832214,0.7832308370518299,0.27480223520650454,0.7015572607762671,0.9926230064957242,1.204342544049238,0.5064347408440908,0.25063844115858563,0.4659222780271341,4.1863298781653726e-10,2.6010603327539047e-10,4.363114022762488e-10,1.21804143477453e-09,7.843421547766683e-10,1.1876149290381722e-09,6.055239384353953e-25,6.120287923497753e-26,6.133282877909473e-25,9.999999598272209e-21,1.905826680998413e-26,9.999999933501025e-21,1.0528370370706624e-16,4.025130785799853e-17,1.1102230246251565e-16,0.0,0.0,0.1,0.0,0.0,,,,,,,,,,,0.5,0.6,0.09999999999999998,0.0
