figure,variant,x_value,metric,plot_metric_name,plot_y_mean,plot_y_median,plot_y_std,plot_y_p10,plot_y_p90,mean,median,std,p10,p90,success_rate,outlier_rate,n,K,paper_k,effective_K,position_rmse_m_mean,position_rmse_m_median,position_rmse_m_std,position_rmse_m_p10,position_rmse_m_p90,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_p10,y_nmse_p90,range_rmse_m_mean,range_rmse_m_median,range_rmse_m_std,range_rmse_m_p10,range_rmse_m_p90,tau_rmse_s_mean,tau_rmse_s_median,tau_rmse_s_std,tau_rmse_s_p10,tau_rmse_s_p90,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_p10,raw_objective_final_p90,outlier_flag_mean,outlier_flag_median,outlier_flag_std,outlier_flag_p10,outlier_flag_p90,peb_position_m_mean,peb_position_m_median,peb_position_m_std,peb_position_m_p10,peb_position_m_p90,peb_scalar_m_mean,peb_scalar_m_median,peb_scalar_m_std,peb_scalar_m_p10,peb_scalar_m_p90,peb_dual_m_mean,peb_dual_m_median,peb_dual_m_std,peb_dual_m_p10,peb_dual_m_p90,peb_evs_m_mean,peb_evs_m_median,peb_evs_m_std,peb_evs_m_p10,peb_evs_m_p90
fig1,PEB,-5.0,peb_position_m,peb_position_m,0.0006542143152515992,0.0006280565697548135,7.691372665646724e-05,0.0005895258899771805,0.0007450604860228035,0.0006542143152515992,0.0006280565697548135,7.691372665646724e-05,0.0005895258899771805,0.0007450604860228035,1.0,0.0,6,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0006542143152515992,0.0006280565697548135,7.691372665646724e-05,0.0005895258899771805,0.0007450604860228035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006542143152515992,0.0006280565697548135,7.691372665646724e-05,0.0005895258899771805,0.0007450604860228035
fig1,PEB,0.0,peb_position_m,peb_position_m,0.0003678917449970811,0.00035318216373042674,4.325176697332611e-05,0.00033151477020378756,0.0004189783010570289,0.0003678917449970811,0.00035318216373042674,4.325176697332611e-05,0.00033151477020378756,0.0004189783010570289,1.0,0.0,6,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0003678917449970811,0.00035318216373042674,4.325176697332611e-05,0.00033151477020378756,0.0004189783010570289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003678917449970811,0.00035318216373042674,4.325176697332611e-05,0.00033151477020378756,0.0004189783010570289
fig1,free_jones_vp,-5.0,position_rmse_m,position_rmse_m,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,1.0,0.0,6,3,3,3,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,0.001138946454010823,0.0007954071680463812,0.0011619264084292225,4.7001603998245156e-05,0.0025744305899878424,0.0034756920412402255,0.0014424911472413825,0.0033131251745169713,0.0008487924280098776,0.008135792548469415,3.188663124860124e-12,2.5308773132480563e-12,2.4421952554538186e-12,6.607807541939002e-13,6.374331307138414e-12,1.040682689911706,0.9204822098093479,0.2839258635998933,0.7927797852208158,1.408786074704954,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig1,free_jones_vp,0.0,position_rmse_m,position_rmse_m,0.011683036693357622,0.008643757956047745,0.01052519279164169,0.0007956072314483221,0.0256097448925768,0.011683036693357622,0.008643757956047745,0.01052519279164169,0.0007956072314483221,0.0256097448925768,1.0,0.0,6,3,3,3,0.011683036693357622,0.008643757956047745,0.01052519279164169,0.0007956072314483221,0.0256097448925768,0.0028430671424881544,0.0020246028680585117,0.003619758102009822,1.903762677429349e-05,0.006485560932631658,0.00539031081899896,0.004132758840341701,0.005285176592077607,0.0006492592404283915,0.01138891437622679,2.671150910018318e-12,2.1227829700200044e-12,2.1816450937687387e-12,3.647729073890242e-13,5.525896852645925e-12,0.3298430316206887,0.2927938150725762,0.08962642946629341,0.2509569716863548,0.4457783081031351,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig1,free_jones_vp_force_rescue,-5.0,position_rmse_m,position_rmse_m,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,1.0,0.0,6,3,3,3,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,0.001138946454010823,0.0007954071680463812,0.0011619264084292225,4.7001603998245156e-05,0.0025744305899878424,0.0034756920412402255,0.0014424911472413825,0.0033131251745169713,0.0008487924280098776,0.008135792548469415,3.188663124860124e-12,2.5308773132480563e-12,2.4421952554538186e-12,6.607807541939002e-13,6.374331307138414e-12,1.040682689911706,0.9204822098093479,0.2839258635998933,0.7927797852208158,1.408786074704954,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig1,free_jones_vp_force_rescue,0.0,position_rmse_m,position_rmse_m,0.0008485407884787176,0.0007956072314483221,0.0003975009616271846,0.0004206006612095885,0.001329414472778242,0.0008485407884787176,0.0007956072314483221,0.0003975009616271846,0.0004206006612095885,0.001329414472778242,1.0,0.0,6,3,3,3,0.0008485407884787176,0.0007956072314483221,0.0003975009616271846,0.0004206006612095885,0.001329414472778242,1.2499813655371522e-05,1.3684918269892174e-05,6.2008685824214116e-06,4.776895921928899e-06,1.903762677429349e-05,0.00027033871188870186,0.0001219036661622176,0.00027990639356316466,3.9853229075496574e-05,0.0006492592404283915,6.394976672261958e-13,6.086109726641018e-13,3.444059422559295e-13,2.738300846788238e-13,1.036051944335662e-12,0.3289798912758007,0.29098213621305746,0.08976283986901916,0.2506387900952396,0.44531874751910505,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig1,free_jones_vp_gated_rescue,-5.0,position_rmse_m,position_rmse_m,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,1.0,0.0,6,3,3,3,0.012895034933143307,0.012604863729537981,0.011725744114704171,0.0010437395094981,0.025036501560393838,0.001138946454010823,0.0007954071680463812,0.0011619264084292225,4.7001603998245156e-05,0.0025744305899878424,0.0034756920412402255,0.0014424911472413825,0.0033131251745169713,0.0008487924280098776,0.008135792548469415,3.188663124860124e-12,2.5308773132480563e-12,2.4421952554538186e-12,6.607807541939002e-13,6.374331307138414e-12,1.040682689911706,0.9204822098093479,0.2839258635998933,0.7927797852208158,1.408786074704954,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig1,free_jones_vp_gated_rescue,0.0,position_rmse_m,position_rmse_m,0.0008485407884787176,0.0007956072314483221,0.0003975009616271846,0.0004206006612095885,0.001329414472778242,0.0008485407884787176,0.0007956072314483221,0.0003975009616271846,0.0004206006612095885,0.001329414472778242,1.0,0.0,6,3,3,3,0.0008485407884787176,0.0007956072314483221,0.0003975009616271846,0.0004206006612095885,0.001329414472778242,1.2499813655371522e-05,1.3684918269892174e-05,6.2008685824214116e-06,4.776895921928899e-06,1.903762677429349e-05,0.00027033871188870186,0.0001219036661622176,0.00027990639356316466,3.9853229075496574e-05,0.0006492592404283915,6.394976672261958e-13,6.086109726641018e-13,3.444059422559295e-13,2.738300846788238e-13,1.036051944335662e-12,0.3289798912758007,0.29098213621305746,0.08976283986901916,0.2506387900952396,0.44531874751910505,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
