figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason
fig1,free_jones_vp,3,3422926171,0.0,snr_db,0.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,36.49080352099554,0.022367073362424446,0.022367073362424446,0.0017236412191798233,0.0008978481634124723,1.592761604234256e-12,0.27860783106184106,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,c93ce8a243102484,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[8.397972881268418e-06,4.943961019637005e-07,1.5481732756496186e-06]",jnpp_then_vp,[],3102647.28361237,3096560,False,8885002.620978279,76.52516496485386,17.19011602483921,0.06613570499856708,"[4.934506978058861,4.931816767475108,5.073437543201027]",19.085369379004987,34.662482014005946,54.10115913201298,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.022367073362424446,0.0017236412191798233,0.27860783106184106,nan,nan,nan,False,not_run,not_requested
fig1,free_jones_vp_gated_rescue,3,3422926171,0.0,snr_db,0.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,45.34735163000005,0.001492492725948815,0.001492492725948815,1.640837678595183e-05,0.00012230380209227182,1.2479735777968304e-12,0.27814611383098137,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,c93ce8a243102484,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[9.499955351400093e-06,4.857579477030019e-07,1.3232688454489868e-06]",jnpp_then_vp,[],3102647.28361237,3096560,False,8885002.620978279,76.52516496485386,17.19011602483921,0.06613570499856708,"[4.934506978058861,4.931816767475108,5.073437543201027]",19.085369379004987,3.5443575870012864,27.73513756300963,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.022367073362424446,0.0017236412191798233,0.27860783106184106,0.001492492725948815,1.640837678595183e-05,0.27814611383098137,True,accepted,accepted
fig1,free_jones_vp_force_rescue,3,3422926171,0.0,snr_db,0.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,46.21721183000045,0.001492492725948815,0.001492492725948815,1.640837678595183e-05,0.00012230380209227182,1.2479735777968304e-12,0.27814611383098137,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,9c9f5df23fedce54,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[9.499955351400093e-06,4.857579477030019e-07,1.3232688454489868e-06]",jnpp_then_vp,[],3102647.28361237,3096560,False,8885002.620978279,76.52516496485386,17.19011602483921,0.06613570499856708,"[4.934506978058861,4.931816767475108,5.073437543201027]",19.085369379004987,3.2561078390062903,28.53587988401705,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.022367073362424446,0.0017236412191798233,0.27860783106184106,0.001492492725948815,1.640837678595183e-05,0.27814611383098137,True,accepted,accepted
fig1,PEB,3,3422926171,0.0,snr_db,0.0,3,3,3,3,full_6d,3422926171,,,nan,,False,,1.842231388000073,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,a803e0bc7538fdb7,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00034567784068279927,nan,nan,0.00034567784068279927,False,46cd992e29b4ed53a81086c84bc1f4ac1f18d574a113993f628fc89e5c6f52c7,0.2780626491560737,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1,free_jones_vp,4,287230138,0.0,snr_db,0.0,3,3,3,3,full_6d,287230138,,,nan,,False,,4.1596476349950535,0.0008861707856045484,0.0008861707856045484,2.107243143831488e-05,0.0007767745628906232,4.71644596708317e-13,0.49432522842595034,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,da826c363cfbb466,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[6.927326447469198e-06,3.689831716204194e-07,1.0569681183433776e-05]",direct_vp,[],3096369.241716483,3096560,True,9220491.46511052,76.1100343175473,15.145540105223118,0.05593191768621907,"[4.896539962200082,4.98150854749791,5.032099289131156]",23.187950546998763,2.2862230190003174,25.89780077600153,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008861707856045484,2.107243143831488e-05,0.49432522842595034,nan,nan,nan,False,not_run,not_requested
fig1,free_jones_vp_gated_rescue,4,287230138,0.0,snr_db,0.0,3,3,3,3,full_6d,287230138,,,nan,,False,,4.1350226610011305,0.0008861707856045484,0.0008861707856045484,2.107243143831488e-05,0.0007767745628906232,4.71644596708317e-13,0.49432522842595034,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,da826c363cfbb466,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[6.927326447469198e-06,3.689831716204194e-07,1.0569681183433776e-05]",direct_vp,[],3096369.241716483,3096560,True,9220491.46511052,76.1100343175473,15.145540105223118,0.05593191768621907,"[4.896539962200082,4.98150854749791,5.032099289131156]",23.187950546998763,2.1077934480053955,25.71937120500661,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008861707856045484,2.107243143831488e-05,0.49432522842595034,nan,nan,nan,False,not_run,not_requested
fig1,free_jones_vp_force_rescue,4,287230138,0.0,snr_db,0.0,3,3,3,3,full_6d,287230138,,,nan,,False,,8.844526224995207,0.0008861707856045484,0.0008861707856045484,2.107243143831488e-05,0.0007767745628906232,4.71644596708317e-13,0.49432522842595034,False,direct_vp_rollback,global_exact_spherical_vp,proposed_post_stage1,False,5217898feb587782,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[6.927326447469198e-06,3.689831716204194e-07,1.0569681183433776e-05]",jnpp_then_vp,[],3096369.241716483,3096560,True,9220491.46511052,76.1100343175473,15.145540105223118,0.05593191768621907,"[4.896539962200082,4.98150854749791,5.032099289131156]",23.187950546998763,2.530663090001326,26.14224084700254,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.0008861707856045484,2.107243143831488e-05,0.49432522842595034,0.0008900785661367445,5.37778241769326e-06,0.49431106339231734,True,rollback,existing_selector_rollback
fig1,PEB,4,287230138,0.0,snr_db,0.0,3,3,3,3,full_6d,287230138,,,nan,,False,,1.4594763220011373,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,f7773d301047b7ec,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00031735169972477585,nan,nan,0.00031735169972477585,False,5e2bbcb0020ceb055cecd7713a3c0bd2d6345de855a642d5a5df4231b5553da9,0.4943582367100889,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
fig1,free_jones_vp,5,2290547997,0.0,snr_db,0.0,3,3,3,3,full_6d,2290547997,,,nan,,False,,45.22551541499706,0.00834477184171572,0.00834477184171572,0.0023255645169372005,0.00736766951727093,2.652804335805753e-12,0.2734069545280687,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,71010a43b8f52483,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.224471687037722e-05,1.6406890657651204e-08,7.567231077997764e-06]",jnpp_then_vp,[],3101189.618716969,3096560,False,7086156.8583496995,75.49527473855144,18.893688036056357,0.03377296643263325,"[5.003581182306688,5.024022318617511,5.083223502364588]",23.41283893900254,36.84510127000249,60.63937505501235,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00834477184171572,0.0023255645169372005,0.2734069545280687,nan,nan,nan,False,not_run,not_requested
fig1,free_jones_vp_gated_rescue,5,2290547997,0.0,snr_db,0.0,3,3,3,3,full_6d,2290547997,,,nan,,False,,53.70731179299764,0.0005690949548582973,0.0005690949548582973,4.71585841597705e-06,3.313293407120609e-05,8.241303108744936e-13,0.2727705913458384,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,71010a43b8f52483,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.166964062286489e-05,2.564088611319862e-08,8.174777942880377e-06]",jnpp_then_vp,[],3101189.618716969,3096560,False,7086156.8583496995,75.49527473855144,18.893688036056357,0.03377296643263325,"[5.003581182306688,5.024022318617511,5.083223502364588]",23.41283893900254,5.2512885550022474,32.573397120017034,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00834477184171572,0.0023255645169372005,0.2734069545280687,0.0005690949548582973,4.71585841597705e-06,0.2727705913458384,True,accepted,accepted
fig1,free_jones_vp_force_rescue,5,2290547997,0.0,snr_db,0.0,3,3,3,3,full_6d,2290547997,,,nan,,False,,53.52637899899855,0.0005690949548582973,0.0005690949548582973,4.71585841597705e-06,3.313293407120609e-05,8.241303108744936e-13,0.2727705913458384,False,ris_only_stage2_then_vp,global_exact_spherical_vp,proposed_post_stage1,False,dc1e367e8ead2370,jones_free,cupy,True,0,cupy,cupy.linalg.solve,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.166964062286489e-05,2.564088611319862e-08,8.174777942880377e-06]",jnpp_then_vp,[],3101189.618716969,3096560,False,7086156.8583496995,75.49527473855144,18.893688036056357,0.03377296643263325,"[5.003581182306688,5.024022318617511,5.083223502364588]",23.41283893900254,5.671747695996601,31.93097306200798,nan,nan,nan,nan,False,,nan,,,nan,nan,nan,,,,,,,,0.00834477184171572,0.0023255645169372005,0.2734069545280687,0.0005690949548582973,4.71585841597705e-06,0.2727705913458384,True,accepted,accepted
fig1,PEB,5,2290547997,0.0,snr_db,0.0,3,3,3,3,full_6d,2290547997,,,nan,,False,,1.6706748599972343,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,e70e03f1d895e19c,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.000383671861947529,nan,nan,0.000383671861947529,False,67bda20771f0d568ecce0f5655027c82d34411909a85bc35ee765accf01ed33e,0.27300020886016524,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,
