trial,statistic
1024,7.490991581927361
1025,5.212183033647647
1026,7.680256405321815
1027,3.978868428623493
1028,15.435606603124429
1029,16.922233173494774
1030,8.557570750918805
1031,7.829955474317602
1032,16.848646355829512
1033,18.072747806275796
1034,11.498430653098037
1035,11.794545307159726
1036,7.1667552640122105
1037,10.353398033384533
1038,11.886155481592786
1039,11.588167541691652
1040,9.100121842610598
1041,17.660905378933162
1042,6.475936649324287
1043,11.973658839315592
1044,11.64470045802986
1045,17.19192019550717
1046,8.00687872288476
1047,5.166961832252119
1048,15.650091685112379
1049,17.37044919339525
1050,8.576236516922235
1051,9.773288631388528
1052,14.721569824776417
1053,7.834587266748477
1054,21.866980573448593
1055,8.300398023851832
1056,9.400081364198423
1057,13.04904083217825
1058,12.749526112497978
1059,5.762263741799295
1060,13.258044285908115
1061,7.959136000051225
1062,6.910106388058368
1063,8.591890695755568
1064,9.048830764361764
1065,13.02563212221115
1066,9.834680322398471
1067,11.140830148416388
1068,5.249977654630905
1069,4.73645778292817
1070,13.651626105593037
1071,11.07301629182031
1072,11.221445784904246
1073,14.247214681807929
1074,9.553872578630026
1075,7.553279184704628
1076,5.450846941246309
1077,10.073888320919732
1078,6.504817758813533
1079,10.776895213387705
1080,11.09625629718054
1081,14.693261959423339
1082,14.260630080230365
1083,12.878460589376642
1084,15.25065453562262
1085,7.678100576698356
1086,9.64324242179638
1087,15.413644849648955
1088,8.345478356682344
1089,7.067436500629069
1090,17.525863508802157
1091,6.833481115130886
1092,15.147947233282782
1093,9.820363126214644
1094,11.29854100666288
1095,12.338551216918226
1096,8.481764359241811
1097,5.837745877545154
1098,13.84798581339646
1099,14.618770800344727
1100,16.536642492309575
1101,15.84278630250879
1102,8.660586546655376
1103,8.091991698185748
1104,5.481579507423004
1105,11.09601501069545
1106,8.411475669709546
1107,13.508194234238657
1108,8.506469508502333
1109,7.932448637898593
1110,9.158470302659468
1111,12.93581083908276
1112,5.51324258632142
1113,4.038928610053741
1114,9.39609286163338
1115,8.01545826647223
1116,6.2824273492469995
1117,17.907632688856708
1118,10.398798477292974
