trial_id,seed,snr_db,route,failed,error,shared_data_hash,diagnostic_mode,K,p_true_x,p_true_y,p_true_z,p_hat_x,p_hat_y,p_hat_z,err_x_m,err_y_m,err_z_m,position_error_m,delta_t_true_s,delta_t_hat_s,delta_t_error_s,clock_error_ns,range_rmse_m,tau_rmse_s,channel_y_nmse,channel_y_rmse_abs,raw_objective_final,regularized_objective_final,outlier_flag,boundary_hit,outer_success,outer_message,outer_n_iter,outer_n_eval,nonlinear_dim,linear_nuisance_dim,clock_certified,clock_certificate_gap_objective,clock_fft_peak_gap_objective,clock_bnb_splits,ccop_position_evaluations,ccop_clock_interval_evaluations,old_incumbent_used,incumbent_non_degradation,data_runtime_s,stage1_runtime_s,route_refinement_runtime_s,metric_reconstruction_runtime_s,route_runtime_s,end_to_end_incremental_runtime_s,incumbent_generation_runtime_s,deployment_runtime_s,paired_trial_wall_runtime_s,noise_variance,vp_backend
32,1372647326,-10.0,ccop_jvp_profiled_3d,False,,b8765aae333ef88a7b99,performance,3,1.25,0.55,0.75,1.250258778155105,0.5497653974112772,0.7518621619474729,0.0002587781551051105,-0.00023460258872287643,0.0018621619474729068,0.001894637597750865,5e-09,5.006472238365148e-09,6.472238365148171e-12,0.006472238365148171,0.0004626883062041294,4.968093897557781e-12,0.030327362812383733,0.10923351690446717,3.9388505517228665,3.950524466096903,False,False,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,15,34,3,6,True,1.319681624413798e-10,0.0034464785699865556,23,35,8409,True,True,0.2690481781028211,9.23166739102453,0.8315040958113968,0.07864167587831616,0.910145771689713,10.410861340817064,0.516949012177065,10.927810352994129,10.941373480018228,3.934387994476821,numpy_cpu
32,1372647326,-10.0,old_4d_jones_vp,False,,b8765aae333ef88a7b99,performance,3,1.25,0.55,0.75,1.8849251602434705,0.19841070548619502,0.7057467117687221,0.6349251602434705,-0.35158929451380505,-0.04425328823127794,0.7271198970226247,5e-09,1e-08,5e-09,5.0,0.5987293395469492,3.076864779258829e-09,0.9976486777607306,0.6265091364447518,4.318465726147962,4.3185073683417965,True,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,31,4,6,False,nan,nan,0,0,0,False,False,0.2690481781028211,9.23166739102453,0.516949012177065,0.0,0.516949012177065,10.017664581304416,0.0,10.017664581304416,10.941373480018228,3.934387994476821,cpu
33,680502834,-10.0,ccop_jvp_profiled_3d,False,,3bd198cd98760eb4ea49,performance,3,1.25,0.55,0.75,1.2506537233417727,0.548969275773009,1.45,0.0006537233417727162,-0.00103072422699102,0.7,0.7000010641039338,5e-09,5.031410109500173e-09,3.141010950017309e-11,0.03141010950017309,0.01845986031961083,5.110079767805243e-11,0.08234273651512015,0.11681105341431834,1.672713640688389,1.6727149191840844,True,True,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,8,11,3,6,True,1.7602534597475794e-10,0.0010130850576677063,22,12,2972,True,True,0.27587045286782086,11.221761381952092,0.35891492082737386,0.07716632611118257,0.43608124693855643,11.93371308175847,0.481627956032753,12.415341037791222,12.428953207097948,1.6570766016814786,numpy_cpu
33,680502834,-10.0,old_4d_jones_vp,False,,3bd198cd98760eb4ea49,performance,3,1.25,0.55,0.75,1.2578853351404988,0.547019090931705,1.45,0.007885335140498828,-0.002980909068295068,0.7,0.7000507583948119,5e-09,5.054388271188645e-09,5.438827118864469e-11,0.054388271188644685,0.02312931339195143,5.236324144645187e-11,0.08410497115092458,0.11805438567850476,1.673027570624908,1.6730289040367958,True,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,13,4,6,False,nan,nan,0,0,0,False,False,0.27587045286782086,11.221761381952092,0.481627956032753,0.0,0.481627956032753,11.979259790852666,0.0,11.979259790852666,12.428953207097948,1.6570766016814786,cpu
34,605831450,-10.0,ccop_jvp_profiled_3d,False,,8754e384ece52e6f7025,performance,3,1.25,0.55,0.75,1.2507678929893984,0.5497118364215079,1.45,0.0007678929893983888,-0.000288163578492151,0.7,0.7000004804983287,5e-09,5.0284885338183775e-09,2.8488533818377417e-11,0.028488533818377418,0.018578290281964588,5.1856768993207534e-11,0.025484723957390047,0.04631124167636308,0.8427957881219177,0.84279651680149,True,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,10,3,6,True,3.039551444166733e-11,0.0005806497936336612,26,11,2747,True,True,0.29154990590177476,9.54176374594681,0.2985651141498238,0.07962259207852185,0.37818770622834563,10.21150135807693,0.3710720301605761,10.582573388237506,10.625270288903266,0.8415751762477238,numpy_cpu
34,605831450,-10.0,old_4d_jones_vp,False,,8754e384ece52e6f7025,performance,3,1.25,0.55,0.75,1.243546507286555,0.54783962332188,1.45,-0.006453492713444975,-0.0021603766781200795,0.7,0.7000330812151622,5e-09,5.006068419959913e-09,6.068419959912505e-12,0.006068419959912505,0.014989732403695881,4.862603961326831e-11,0.026812351294766813,0.04750222022864745,0.842902598923655,0.8429033728247357,True,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,12,4,6,False,nan,nan,0,0,0,False,False,0.29154990590177476,9.54176374594681,0.3710720301605761,0.0,0.3710720301605761,10.20438568200916,0.0,10.20438568200916,10.625270288903266,0.8415751762477238,cpu
35,2353888381,-10.0,ccop_jvp_profiled_3d,False,,61190fecd1935aa10b08,performance,3,1.25,0.55,0.75,1.249926086675245,0.5502205071229805,0.7491083622489779,-7.391332475492618e-05,0.00022050712298049557,-0.0008916377510220785,0.0009214686375070899,5e-09,4.998801801735446e-09,-1.1981982645541896e-12,0.0011981982645541897,0.00020855022872180674,6.313779033968537e-13,4.190287857679089e-05,0.004897479081121166,5.737742676407885,5.737749887430097,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,20,3,6,True,5.42517950610586e-10,0.0030563670564526368,21,21,5213,True,True,0.2729513661470264,9.444159650010988,0.5197397989686579,0.08124053105711937,0.6009803300257772,10.318091346183792,0.5419263779185712,10.860017724102363,10.873577926075086,5.724022349935747,numpy_cpu
35,2353888381,-10.0,old_4d_jones_vp,False,,61190fecd1935aa10b08,performance,3,1.25,0.55,0.75,1.2539522988353418,0.5470427935693669,0.7637148344083177,0.003952298835341761,-0.0029572064306331303,0.013714834408317667,0.014576090655755266,5e-09,5.0192219001895085e-09,1.9221900189508368e-11,0.019221900189508367,0.005406211695964445,3.794171607250771e-12,0.0006230840449264261,0.018885303807583353,5.738111450553807,5.738118429928689,False,False,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,34,4,6,False,nan,nan,0,0,0,False,False,0.2729513661470264,9.444159650010988,0.5419263779185712,0.0,0.5419263779185712,10.259037394076586,0.0,10.259037394076586,10.873577926075086,5.724022349935747,cpu
36,983570348,-10.0,ccop_jvp_profiled_3d,False,,cb905bd22c4b6f7b3c76,performance,3,1.25,0.55,0.75,1.2506744678519892,0.5499740719234282,1.45,0.0006744678519892133,-2.5928076571868353e-05,0.7,0.7000003254136018,5e-09,5.009500646732037e-09,9.5006467320371e-12,0.0095006467320371,0.018544723706678253,5.7183162426283186e-11,0.040925993128119315,0.06448383986909541,1.0199109830080106,1.0199127309243523,True,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,11,3,6,True,2.176997676778464e-11,0.000856651363852952,24,12,2982,True,True,0.2715036428999156,9.30569975497201,0.31898824498057365,0.07860089605674148,0.39758914103731513,9.974792538909242,0.511342064011842,10.486134602921084,10.499711821088567,1.0160206964913316,numpy_cpu
36,983570348,-10.0,old_4d_jones_vp,False,,cb905bd22c4b6f7b3c76,performance,3,1.25,0.55,0.75,1.2497428577979781,0.5491676164900964,1.45,-0.0002571422020218872,-0.0008323835099036669,0.7,0.7000005421315183,5e-09,5.007008049188998e-09,7.008049188997963e-12,0.007008049188997964,0.01795874769362249,5.650690491032727e-11,0.04112808191598229,0.06464285144826845,1.0199281363465649,1.0199298700332324,True,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,30,4,6,False,nan,nan,0,0,0,False,False,0.2715036428999156,9.30569975497201,0.511342064011842,0.0,0.511342064011842,10.088545461883768,0.0,10.088545461883768,10.499711821088567,1.0160206964913316,cpu
