trial_id,seed,hash_expected,hash_actual,hash_match,assignment_margin,selected_clock_std_s,max_ris_residual,data_runtime_s,stage1_runtime_s,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11
47,2160397598,9271a06940ac2c66f572,35ab5b0fbb77b3a6a06a,False,4.600381486705897,2.0524040946741485e-10,0.1606522456307549,0.3270441230015422,13.030476455998723,3.428968235376951e-08,3.7333109794391715e-08,3.316252590994288e-08,3.9346048119236774,0.07514609332869954,2.3912960551233087,4.2213782248066,-0.09622795905010442,-2.758716486282956,3.596948470321988,-0.139635427140183,2.987954842805722,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
48,81257469,d15856227eb9ea034f8e,f3f1ca2864e4f62ed2ec,False,6.729891065279146,1.7834121239792206e-10,0.18084360167636843,0.3260197830022662,12.297102471999096,3.4287863647428675e-08,3.731031688941713e-08,3.311878837696461e-08,4.023261393758802,0.07449373449187917,2.3912283396748153,4.207900420896255,-0.09641349407475254,-2.7588399317196393,3.531905369086166,-0.1385182960382156,2.987809935479079,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
49,2856970602,297c9472ff774d127204,743c895b1d0bf36478de,False,3.288791467682024,2.8227247304268404e-10,0.3235402204625619,0.3537284419981006,12.999733665998065,3.4205480602433643e-08,3.726148918541715e-08,3.315458153792465e-08,4.063399676590995,0.07365553150958207,2.391328196477535,4.181372824162675,-0.09568424597071354,-2.7588382238311313,3.4937948285583973,0.13634128949492005,2.9872274364278177,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
50,1106178032,fe0fe7e6d5c593ed832d,5816f5c61c7573be66f4,False,8.086309996648135,1.0578050326956098e-10,0.1546298161930905,0.32453014299971983,12.300140286002716,3.4359356938977564e-08,3.729869629851528e-08,3.3118132667258815e-08,4.09310678775247,0.07469587376122235,2.3911660005805633,4.148187903980309,-0.09561336250440776,-2.758781541370179,3.6822870780690597,0.1389830937859446,2.987865195340393,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
51,2563947575,7dd14641d6392364481b,f8f70d3e01d12fad65c1,False,1.279964066468821,1.9381315640280575e-09,0.4944998484547728,0.35828657599995495,12.356651865000458,3.4245338664992704e-08,3.7391586139543816e-08,3.605176723864701e-08,4.0202058165891685,0.07518846707883994,2.3913266037506746,4.219532191310852,0.0954017944691638,-2.7590394318434526,3.28057349762992,-0.13732713814469416,2.9881291235495864,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
52,2538379628,256d6244bb41fc64abb5,5b5c8a60088be392264d,False,3.7497241505580394,4.859241005758948e-10,0.2876727498738952,0.3148656360026507,12.974024284001644,3.4725633496660305e-08,3.734269749896894e-08,3.312192793169243e-08,3.8403319776661626,0.06826184148929168,2.391013928162336,4.197731467679422,-0.0958629989078591,-2.758849416650546,3.5344849150185524,-0.1388191919974758,2.9877651152508182,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
53,2118589924,c1d554331b95cd66e01f,518510ea02fee71ec628,False,3.222332799794122,2.748856464925359e-10,0.3788514282031267,0.3259040310003911,12.53066964500249,3.421304621809042e-08,3.7285642581634495e-08,3.31041246326487e-08,3.878729489294626,0.0806035412800269,2.39191115216392,4.191158591400992,-0.09661695664168743,-2.7589048157593026,3.6629036285227694,-0.13715703265172055,2.988155325989819,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
54,4045394661,1b9934177e49bb06a889,2ef60c25fda27200b394,False,2.7100678262138875,4.3486583435325005e-10,0.35865847876481,0.30902458900163765,12.102587952998874,3.408632728949805e-08,3.7334277851240134e-08,3.313928955744519e-08,4.252382965966198,0.07648712439005256,2.3909783616535942,4.138360748577367,-0.0951884743784921,-2.7589082194876595,3.8072268349185867,-0.14026056517526603,2.9881788685668087,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
55,3516681027,37aaf8c6fd1346259683,78ae99750b8146d6b243,False,5.69769411925528,1.033146664333703e-10,0.24399178079815625,0.3329749330005143,12.301839519001078,3.431296107593486e-08,3.73183222147328e-08,3.2764354625890765e-08,3.995323469661619,0.07420116738668087,2.391271481053285,4.189244442776426,-0.09583588879314948,-2.7588520633152878,3.4729237239109825,-0.13792229596229716,2.9877683702545643,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
56,1197201596,1f391ec07803629ccbee,25a670565ff2dcd7acd6,False,4.253944306578045,2.9101214101742314e-10,0.34563621800716715,0.3090928329984308,12.427965820999816,3.403871311462355e-08,3.7322283574369894e-08,3.280961897266648e-08,4.111067529340322,0.07426193480976023,2.3912676603433116,4.132909997468645,-0.09585296215658058,-2.7588459579944073,3.67446744953826,-0.13718024581904806,2.9876713204692,3.430595078625543e-08,3.731236922979141e-08,3.3131088688530414e-08,4.044131550778238,-0.07424976784988944,2.39126782072557,4.169532347877877,-0.09608178504746925,-2.7588491437442175,3.6269822166644268,-0.13829606831555957,2.987885124531314
