figure,baseline,x_name,x_value,n,success_rate,plot_metric,rmse_m,median_m,p90_m,p95_m,runtime_s_mean
fig9,ff_omp,assumed_K,2.0,1,1.0,position_rmse_m,1.8694919095837654,1.8694919095837654,1.8694919095837654,1.8694919095837654,11.930559152009664
fig9,ff_omp,assumed_K,3.0,1,1.0,position_rmse_m,2.4280997440720458,2.4280997440720458,2.4280997440720458,2.4280997440720458,43.14624452100543
fig9,nf_mmpsr,assumed_K,2.0,1,1.0,position_rmse_m,1.14564392373896,1.14564392373896,1.14564392373896,1.14564392373896,13.418490682000993
fig9,nf_mmpsr,assumed_K,3.0,1,1.0,position_rmse_m,1.14564392373896,1.14564392373896,1.14564392373896,1.14564392373896,33.0508984909975
fig9,proposed,assumed_K,2.0,1,1.0,position_rmse_m,0.6676661497306955,0.6676661497306955,0.6676661497306955,0.6676661497306955,563.3189041430014
fig9,proposed,assumed_K,3.0,1,1.0,position_rmse_m,8.492313744422114e-05,8.492313744422114e-05,8.492313744422114e-05,8.492313744422114e-05,356.98592860200733
fig9,ris_momp,assumed_K,2.0,1,1.0,position_rmse_m,2.5288337232803553,2.5288337232803553,2.5288337232803553,2.5288337232803553,21.940922940993914
fig9,ris_momp,assumed_K,3.0,1,1.0,position_rmse_m,1.8694919095831188,1.8694919095831188,1.8694919095831188,1.8694919095831188,90.2731562120025
