suite,x_name,x_value,trial_id,seed,snr_db,variant,variant_label,failed,error,resolved_config_hash,y_noisy_hash,base_y_noisy_hash,nested_receiver_noise_convention,reference_sigma2,stage1_output_hash,candidate_hash,reference_type,peb_position_m,position_error_m,clock_error_ns,channel_nmse,noisy_fit_nmse,outlier,raw_objective_final,total_objective_final,stage1_position_error_m,stage1_delay_rmse_ns,stage1_delay_max_abs_error_ns,stage1_min_delay_separation_ns,stage1_panel_pairing_correct,stage1_runtime_s,mksc_projection_runtime_s,common_geometry_runtime_s,anchor_refresh_runtime_s,stage3_runtime_s,deployment_runtime_s,rss_mb_before,rss_mb_peak,rss_mb_after,memory_measurement,optimizer_evaluations,clock_interval_evaluations,clock_certified,clock_certificate_gap,clock_branch_ambiguous,outer_safeguard_used,selected_candidate,stage1_evs_union_rank,stage1_evs_retained_energy_fraction,stage1_assignment_margin,stage1_max_rank1_ratio,common_geometry_hessian_min_eig,common_geometry_hessian_condition,stage1_basin_acquired,receiver_mode,N,T,K,M_A,M_R,p_true_x,p_true_y,p_true_z
components,component_set,all,312,2422151678,-10.0,mksc_delay_ccop,MKSC delay only + CCOP-JVP,False,,9cc513999618425d10b6276a97ae1d2e040d32595de5639fbcfbc0cfe7a590c3,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,,7.371753183491516,cd76fc5c21d2cbcfb87ce224371452238aa5b8d95bdf38613b56bd8833ed59c5,58cac628fbe69c6142cdbc33c4edd97b01e68aff2edadfe34dbf97083631a81b,,,0.00022526688876556893,0.00379821020798755,0.0005182304738747291,0.9089681390520935,False,7.365891537371088,7.366180901992328,0.02117467605349435,1.8407477753355328,3.1880091555524275,2.0527093653415975,False,10.602517423219979,0.46322206128388643,0.0,0.0,0.616095457226038,11.218612880446017,nan,nan,nan,,20,4982,True,2.3342043171940426e-10,False,False,ccop_lbfgsb,6,0.14774291091800565,0.8934654590498039,0.9949960760453362,nan,nan,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,312,2422151678,-10.0,mksc_gi_1_no_refresh_ccop,"MKSC-GI (1 start, no refresh) + CCOP-JVP",False,,9cc513999618425d10b6276a97ae1d2e040d32595de5639fbcfbc0cfe7a590c3,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,,7.371753183491516,cbdb9e68dda633dd7d899a906e5a88f2d6691fca2489d8442dc86bc974d6d286,906fd840417cea134120dc18d30270869e8695d01aefdcc80837ca1e00182f00,,,0.0002252550065070768,0.003798188010055663,0.0005182306407610124,0.908968139051824,False,7.3658915373688805,7.366180901992321,0.008931206810612335,1.8407477753355328,3.1880091555524275,2.0527093653415975,False,10.85842344071716,0.46322206128388643,0.2559060174971819,0.0,0.3104798123240471,11.168903253041208,nan,nan,nan,,11,2757,True,2.332837368311914e-10,False,False,ccop_lbfgsb,6,0.14774291091800565,0.8934654590498039,0.9949960760453362,8.382469588513697,74.08249089804048,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,312,2422151678,-10.0,mksc_gi_4_no_refresh_ccop,"MKSC-GI (4 starts, no refresh) + CCOP-JVP",False,,9cc513999618425d10b6276a97ae1d2e040d32595de5639fbcfbc0cfe7a590c3,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,,7.371753183491516,bfe22d252a229fe5760c1c7878f83fd6fcef509a4ea0f1ceadeec8a42815e66a,119ffe5744c3a8104134da56e20b8abbc3716c89e8a74673677c824e19982ed1,,,0.00022525500700806497,0.003798188008139913,0.0005182306407626913,0.9089681390518211,False,7.365891537368881,7.366180901992323,0.008931397187776427,1.8407477753355328,3.1880091555524275,2.0527093653415975,False,11.54866941832006,0.46322206128388643,0.946151995100081,0.0,0.37980199325829744,11.928471411578357,nan,nan,nan,,11,2751,True,2.3328388721060636e-10,False,False,ccop_lbfgsb,6,0.14774291091800565,0.8934654590498039,0.9949960760453362,8.38248892747666,74.08232354363885,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,312,2422151678,-10.0,old_stage1_ccop,Frozen Stage-I + CCOP-JVP,False,,9cc513999618425d10b6276a97ae1d2e040d32595de5639fbcfbc0cfe7a590c3,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,,7.371753183491516,211d56fcaa20b59964059cc0d45d6ddca23d49a3d170d301f6056aaffa514735,f3e0280b712b1b6f8859ece28915d8bfc9e509d5e31e7747e4fbdeb6a2c9aebe,,,0.63876974878766,1.481553841833147,0.966022062582679,0.9969207418473958,True,8.078622055401503,8.08164848919824,0.5633594438573231,67.42658700012953,116.7479744540064,4.094578630603399,True,10.459611509926617,0.0,0.0,0.0,0.5624238699674606,11.022035379894078,nan,nan,nan,,20,4716,True,3.4743832972308924e-10,False,False,ccop_lbfgsb,96,1.0,0.050946126850256804,0.9696624332904743,nan,nan,False,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,312,2422151678,-10.0,proposed,MKSC-GI-balanced + CCOP-JVP,False,,9cc513999618425d10b6276a97ae1d2e040d32595de5639fbcfbc0cfe7a590c3,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,,7.371753183491516,43931c2b254e30849aa37f07eb321a3aefec68c31d0ef2d8c8dad627c1be700b,89d4d5e1943c5c01082464f139682f145e747b2ff52ab9f01c832a4ef6038612,,,0.00022301361639500545,0.0037993820525978766,4.14651092285497e-05,0.9089324301685676,False,7.365602167753225,7.3656021806551415,0.008931397187776427,1.8407477753355328,3.1880091555524275,2.0527093653415975,False,11.752179231494665,0.46322206128388643,1.0626807594671845,0.08698104880750179,0.41639701556414366,12.168576247058809,nan,nan,nan,,11,2751,True,2.404697675552193e-10,False,False,ccop_lbfgsb,6,0.14774291091800565,0.8934654590498039,0.9949960760453362,8.38248892747666,74.08232354363885,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,312,2422151678,-10.0,scaled_4d,Frozen Stage-I + scaled 4-D Jones-VP,False,,9cc513999618425d10b6276a97ae1d2e040d32595de5639fbcfbc0cfe7a590c3,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,af0852915a577113c7c96e63f77a33f15cc684ed4aad1a5dff08e36148d7f782,,7.371753183491516,211d56fcaa20b59964059cc0d45d6ddca23d49a3d170d301f6056aaffa514735,c3017353e05d0d2b8ccc11f4f8cf13c692110b47e4559dfd449e226c23917fcd,,,0.4000715786395779,3.1891412226797127,0.9666924177748568,0.996943346721322,True,8.078805235693833,8.081838288368791,0.5633594438573231,67.42658700012953,116.7479744540064,4.094578630603399,True,10.459611509926617,0.0,0.0,0.0,0.6128901401534677,11.072501650080085,nan,nan,nan,,27,0,,nan,False,False,,96,1.0,0.050946126850256804,0.9696624332904743,nan,nan,False,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,313,2467554529,-10.0,mksc_delay_ccop,MKSC delay only + CCOP-JVP,False,,3ac109713997c685bcd62a01be257db3bd3a5e77a512c233a0a43c3a6e39f561,aa052a350f1f37c3afcef3bb6e7c6a2c468704b3e7ab6ea9990a4cbfe1c251f3,aa052a350f1f37c3afcef3bb6e7c6a2c468704b3e7ab6ea9990a4cbfe1c251f3,,1.9233946970910125,2c2d90848f6ed87d7a2c9082ff8c50904f57054006c7f8d263ffaebec0aa805c,affb226e05d88b2ef79b45957a942d11865489d3786ef2200a046a27fcfc2b86,,,0.0015561941612002664,0.0022505212784373198,7.413686588778691e-05,0.9091664665738909,False,1.9231928515016474,1.9231944022093517,0.0557908363044082,0.1365844971011438,0.22412822603423962,1.4744525771047714,True,30.125726983882487,1.3099395735189319,0.0,0.0,0.7249003807082772,30.850627364590764,nan,nan,nan,,16,3998,True,2.028238224050607e-10,False,False,ccop_lbfgsb,6,0.1474917049865467,2.8902115998268756,0.5992291810211814,nan,nan,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,313,2467554529,-10.0,mksc_gi_1_no_refresh_ccop,"MKSC-GI (1 start, no refresh) + CCOP-JVP",False,,3ac109713997c685bcd62a01be257db3bd3a5e77a512c233a0a43c3a6e39f561,aa052a350f1f37c3afcef3bb6e7c6a2c468704b3e7ab6ea9990a4cbfe1c251f3,aa052a350f1f37c3afcef3bb6e7c6a2c468704b3e7ab6ea9990a4cbfe1c251f3,,1.9233946970910125,9aa08f8690f3b92e3018f740842a3f7c61e6ffef0efd3ca9dab980f44233fdd6,fcc1530c2cc37c62e4298bda3a53ff03d7f01e06c4a04a4eac72b50fa6f68d32,,,0.0015561997945338457,0.002250515169241966,7.413693932868918e-05,0.909166466573896,False,1.923192851501662,1.923194402209351,0.008465405277710338,0.1365844971011438,0.22412822603423962,1.4744525771047714,True,30.636287873610854,1.3099395735189319,0.5105608897283673,0.0,0.8166167931631207,31.452904666773975,nan,nan,nan,,11,2747,True,2.0279622778241265e-10,False,False,ccop_lbfgsb,6,0.1474917049865467,2.8902115998268756,0.5992291810211814,7.69219114335218,74.66924809711682,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,313,2467554529,-10.0,mksc_gi_4_no_refresh_ccop,"MKSC-GI (4 starts, no refresh) + CCOP-JVP",False,,3ac109713997c685bcd62a01be257db3bd3a5e77a512c233a0a43c3a6e39f561,aa052a350f1f37c3afcef3bb6e7c6a2c468704b3e7ab6ea9990a4cbfe1c251f3,aa052a350f1f37c3afcef3bb6e7c6a2c468704b3e7ab6ea9990a4cbfe1c251f3,,1.9233946970910125,db74591808f274e7c3df3e98e48684340769277129fb514ae9a33265cb820c69,1164ea3182787783279520234ea78fa0c8a5c91304e0a07efda5bf1cd5b8b3e6,,,0.0015561997945196125,0.002250515169294906,7.41369393277423e-05,0.9091664665738954,False,1.9231928515016625,1.9231944022093515,0.008465406140235754,0.1365844971011438,0.22412822603423962,1.4744525771047714,True,33.19322221633047,1.3099395735189319,3.067495232447982,0.0,0.7881155181676149,33.981337734498084,nan,nan,nan,,11,2747,True,2.027962653772664e-10,False,False,ccop_lbfgsb,6,0.1474917049865467,2.8902115998268756,0.5992291810211814,7.692191184661646,74.66924762957389,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
components,component_set,all,313,2467554529,-10.0,old_stage1_ccop,Frozen Stage-I + CCOP-JVP,False,,3ac109713997c685bcd62a01be257db3bd3a5e77a512c233a0a43c3a6e39f561,aa052a350f1f37c3afcef3bb6e7c6a2c468704b3e7ab6ea9990a4cbfe1c251f3,aa052a350f1f37c3afcef3bb6e7c6a2c468704b3e7ab6ea9990a4cbfe1c251f3,,1.9233946970910125,aaebfac6902a8beb74ea139cb3cdeda2f253926bf3cc6287492600c8f927be08,112cbb3e55d964be3ed1796b33f30176edbc1f980b4af8644552229154c0d274,,,0.0015557803282875001,0.0022496412611105834,7.489490200772993e-05,0.9091663893526443,False,1.923192688152717,1.9231940777453385,0.06533757303095768,0.11683478634180826,0.1498314710556688,1.191937412765784,True,22.009897940792143,0.0,0.0,0.0,1.7506197541952133,23.760517694987357,nan,nan,nan,,15,3739,True,1.9880154900299862e-10,False,False,ccop_lbfgsb,96,1.0,3.1048738724042795,0.5707159183929036,nan,nan,True,full_6d,63,256,3,16,4096,1.25,0.55,0.75
