figure,variant,x_value,metric,plot_metric_name,plot_y_mean,plot_y_median,plot_y_std,plot_y_p10,plot_y_p90,plot_y_p95,mean,median,std,p10,p90,p95,success_rate,outlier_rate,rescue_run_rate,rescue_trigger_rate,n,K,paper_k,effective_K,position_rmse_m_mean,position_rmse_m_median,position_rmse_m_std,position_rmse_m_p10,position_rmse_m_p90,position_rmse_m_p95,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_p10,y_nmse_p90,y_nmse_p95,range_rmse_m_mean,range_rmse_m_median,range_rmse_m_std,range_rmse_m_p10,range_rmse_m_p90,range_rmse_m_p95,tau_rmse_s_mean,tau_rmse_s_median,tau_rmse_s_std,tau_rmse_s_p10,tau_rmse_s_p90,tau_rmse_s_p95,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_p10,raw_objective_final_p90,raw_objective_final_p95,outlier_flag_mean,outlier_flag_median,outlier_flag_std,outlier_flag_p10,outlier_flag_p90,outlier_flag_p95,peb_position_m_mean,peb_position_m_median,peb_position_m_std,peb_position_m_p10,peb_position_m_p90,peb_position_m_p95,peb_scalar_m_mean,peb_scalar_m_median,peb_scalar_m_std,peb_scalar_m_p10,peb_scalar_m_p90,peb_scalar_m_p95,peb_dual_m_mean,peb_dual_m_median,peb_dual_m_std,peb_dual_m_p10,peb_dual_m_p90,peb_dual_m_p95,peb_evs_m_mean,peb_evs_m_median,peb_evs_m_std,peb_evs_m_p10,peb_evs_m_p90,peb_evs_m_p95,peb_free_jones_m_mean,peb_free_jones_m_median,peb_free_jones_m_std,peb_free_jones_m_p10,peb_free_jones_m_p90,peb_free_jones_m_p95,peb_constrained_jones_m_mean,peb_constrained_jones_m_median,peb_constrained_jones_m_std,peb_constrained_jones_m_p10,peb_constrained_jones_m_p90,peb_constrained_jones_m_p95,peb_anchored_jones_m_mean,peb_anchored_jones_m_median,peb_anchored_jones_m_std,peb_anchored_jones_m_p10,peb_anchored_jones_m_p90,peb_anchored_jones_m_p95,stage2_seed_position_error_m_mean,stage2_seed_position_error_m_median,stage2_seed_position_error_m_std,stage2_seed_position_error_m_p10,stage2_seed_position_error_m_p90,stage2_seed_position_error_m_p95,stage2_seed_clock_error_ns_mean,stage2_seed_clock_error_ns_median,stage2_seed_clock_error_ns_std,stage2_seed_clock_error_ns_p10,stage2_seed_clock_error_ns_p90,stage2_seed_clock_error_ns_p95
fig4,dual_pol_peb,-10.0,peb_dual_m,peb_dual_m,0.003684816437761092,0.0035027425313745265,0.0008004710522169151,0.0027117410494990665,0.004945240220912849,0.004995941513262189,0.003684816437761092,0.0035027425313745265,0.0008004710522169151,0.0027117410494990665,0.004945240220912849,0.004995941513262189,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.003684816437761092,0.0035027425313745265,0.0008004710522169151,0.0027117410494990665,0.004945240220912849,0.004995941513262189,nan,nan,nan,nan,nan,nan,0.003684816437761092,0.0035027425313745265,0.0008004710522169151,0.0027117410494990665,0.004945240220912849,0.004995941513262189,nan,nan,nan,nan,nan,nan,0.003684816437761092,0.0035027425313745265,0.0008004710522169151,0.0027117410494990665,0.004945240220912849,0.004995941513262189,0.0011658660058763393,0.0011119592156271377,0.00012649044740006078,0.0010510271309295397,0.0013565056734018168,0.001425396828204798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,dual_pol_peb,-5.0,peb_dual_m,peb_dual_m,0.002072124558693754,0.001969736876893749,0.00045013795228017304,0.001524924055348373,0.0027809129392127457,0.002809424371141337,0.002072124558693754,0.001969736876893749,0.00045013795228017304,0.001524924055348373,0.0027809129392127457,0.002809424371141337,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.002072124558693754,0.001969736876893749,0.00045013795228017304,0.001524924055348373,0.0027809129392127457,0.002809424371141337,nan,nan,nan,nan,nan,nan,0.002072124558693754,0.001969736876893749,0.00045013795228017304,0.001524924055348373,0.0027809129392127457,0.002809424371141337,nan,nan,nan,nan,nan,nan,0.002072124558693754,0.001969736876893749,0.00045013795228017304,0.001524924055348373,0.0027809129392127457,0.002809424371141337,0.0006556146347388801,0.0006253006188733856,7.113080581487033e-05,0.0005910359896179279,0.0007628191980090045,0.0008015595412948064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,dual_pol_peb,0.0,peb_dual_m,peb_dual_m,0.001165241270295313,0.0011076644456287305,0.00025313117260370273,0.0008575278140992453,0.0015638222674758842,0.0015798554238896825,0.001165241270295313,0.0011076644456287305,0.00025313117260370273,0.0008575278140992453,0.0015638222674758842,0.0015798554238896825,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.001165241270295313,0.0011076644456287305,0.00025313117260370273,0.0008575278140992453,0.0015638222674758842,0.0015798554238896825,nan,nan,nan,nan,nan,nan,0.001165241270295313,0.0011076644456287305,0.00025313117260370273,0.0008575278140992453,0.0015638222674758842,0.0015798554238896825,nan,nan,nan,nan,nan,nan,0.001165241270295313,0.0011076644456287305,0.00025313117260370273,0.0008575278140992453,0.0015638222674758842,0.0015798554238896825,0.00036867920251324853,0.00035163237865960513,3.9999791603791565e-05,0.00033236396163693503,0.00042896475868902284,0.00045075005467068983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,dual_pol_peb,5.0,peb_dual_m,peb_dual_m,0.0006552633201043521,0.0006228854922210936,0.00014234611904895313,0.0004822233273681529,0.0008794018862545651,0.0008884179926792845,0.0006552633201043521,0.0006228854922210936,0.00014234611904895313,0.0004822233273681529,0.0008794018862545651,0.0008884179926792845,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0006552633201043521,0.0006228854922210936,0.00014234611904895313,0.0004822233273681529,0.0008794018862545651,0.0008884179926792845,nan,nan,nan,nan,nan,nan,0.0006552633201043521,0.0006228854922210936,0.00014234611904895313,0.0004822233273681529,0.0008794018862545651,0.0008884179926792845,nan,nan,nan,nan,nan,nan,0.0006552633201043521,0.0006228854922210936,0.00014234611904895313,0.0004822233273681529,0.0008794018862545651,0.0008884179926792845,0.00020732355131142122,0.00019773741779527697,2.2493535817813953e-05,0.00018690199063242836,0.00024122461086114347,0.000253475383073138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,dual_pol_peb,10.0,peb_dual_m,peb_dual_m,0.00036848164377610923,0.0003502742531374527,8.004710522169151e-05,0.0002711741049499066,0.0004945240220912848,0.0004995941513262188,0.00036848164377610923,0.0003502742531374527,8.004710522169151e-05,0.0002711741049499066,0.0004945240220912848,0.0004995941513262188,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.00036848164377610923,0.0003502742531374527,8.004710522169151e-05,0.0002711741049499066,0.0004945240220912848,0.0004995941513262188,nan,nan,nan,nan,nan,nan,0.00036848164377610923,0.0003502742531374527,8.004710522169151e-05,0.0002711741049499066,0.0004945240220912848,0.0004995941513262188,nan,nan,nan,nan,nan,nan,0.00036848164377610923,0.0003502742531374527,8.004710522169151e-05,0.0002711741049499066,0.0004945240220912848,0.0004995941513262188,0.00011658660058763396,0.00011119592156271375,1.2649044740006083e-05,0.00010510271309295399,0.0001356505673401817,0.0001425396828204798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,dual_pol_peb,15.0,peb_dual_m,peb_dual_m,0.00020721245586937545,0.00019697368768937498,4.501379522801732e-05,0.00015249240553483732,0.0002780912939212746,0.00028094243711413374,0.00020721245586937545,0.00019697368768937498,4.501379522801732e-05,0.00015249240553483732,0.0002780912939212746,0.00028094243711413374,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.00020721245586937545,0.00019697368768937498,4.501379522801732e-05,0.00015249240553483732,0.0002780912939212746,0.00028094243711413374,nan,nan,nan,nan,nan,nan,0.00020721245586937545,0.00019697368768937498,4.501379522801732e-05,0.00015249240553483732,0.0002780912939212746,0.00028094243711413374,nan,nan,nan,nan,nan,nan,0.00020721245586937545,0.00019697368768937498,4.501379522801732e-05,0.00015249240553483732,0.0002780912939212746,0.00028094243711413374,6.5561463473888e-05,6.253006188733858e-05,7.113080581487033e-06,5.9103598961792795e-05,7.628191980090044e-05,8.015595412948065e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,dual_pol_peb,20.0,peb_dual_m,peb_dual_m,0.00011652412702953129,0.00011076644456287305,2.531311726037027e-05,8.575278140992453e-05,0.00015638222674758842,0.00015798554238896827,0.00011652412702953129,0.00011076644456287305,2.531311726037027e-05,8.575278140992453e-05,0.00015638222674758842,0.00015798554238896827,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.00011652412702953129,0.00011076644456287305,2.531311726037027e-05,8.575278140992453e-05,0.00015638222674758842,0.00015798554238896827,nan,nan,nan,nan,nan,nan,0.00011652412702953129,0.00011076644456287305,2.531311726037027e-05,8.575278140992453e-05,0.00015638222674758842,0.00015798554238896827,nan,nan,nan,nan,nan,nan,0.00011652412702953129,0.00011076644456287305,2.531311726037027e-05,8.575278140992453e-05,0.00015638222674758842,0.00015798554238896827,3.686792025132485e-05,3.5163237865960505e-05,3.999979160379158e-06,3.3236396163693496e-05,4.2896475868902284e-05,4.507500546706898e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,full_6d_constrained_jones_peb,-10.0,peb_evs_m,peb_evs_m,0.0011658660058763393,0.0011119592156271377,0.00012649044740006078,0.0010510271309295397,0.0013565056734018168,0.001425396828204798,0.0011658660058763393,0.0011119592156271377,0.00012649044740006078,0.0010510271309295397,0.0013565056734018168,0.001425396828204798,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0011658660058763393,0.0011119592156271377,0.00012649044740006078,0.0010510271309295397,0.0013565056734018168,0.001425396828204798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011658660058763393,0.0011119592156271377,0.00012649044740006078,0.0010510271309295397,0.0013565056734018168,0.001425396828204798,0.001165878015060834,0.0011119797352634121,0.00012649182120639128,0.0010510360098837555,0.0013565135716452326,0.001425409453358327,0.0011658660058763393,0.0011119592156271377,0.00012649044740006078,0.0010510271309295397,0.0013565056734018168,0.001425396828204798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,full_6d_constrained_jones_peb,-5.0,peb_evs_m,peb_evs_m,0.0006556146347388801,0.0006253006188733856,7.113080581487033e-05,0.0005910359896179279,0.0007628191980090045,0.0008015595412948064,0.0006556146347388801,0.0006253006188733856,7.113080581487033e-05,0.0005910359896179279,0.0007628191980090045,0.0008015595412948064,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0006556146347388801,0.0006253006188733856,7.113080581487033e-05,0.0005910359896179279,0.0007628191980090045,0.0008015595412948064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006556146347388801,0.0006253006188733856,7.113080581487033e-05,0.0005910359896179279,0.0007628191980090045,0.0008015595412948064,0.0006556213879996033,0.0006253121579128408,7.113157836294279e-05,0.0005910409826208078,0.0007628236395176738,0.0008015666409403728,0.0006556146347388801,0.0006253006188733856,7.113080581487033e-05,0.0005910359896179279,0.0007628191980090045,0.0008015595412948064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig4,full_6d_constrained_jones_peb,0.0,peb_evs_m,peb_evs_m,0.00036867920251324853,0.00035163237865960513,3.9999791603791565e-05,0.00033236396163693503,0.00042896475868902284,0.00045075005467068983,0.00036867920251324853,0.00035163237865960513,3.9999791603791565e-05,0.00033236396163693503,0.00042896475868902284,0.00045075005467068983,1.0,0.0,nan,0.0,24,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.00036867920251324853,0.00035163237865960513,3.9999791603791565e-05,0.00033236396163693503,0.00042896475868902284,0.00045075005467068983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00036867920251324853,0.00035163237865960513,3.9999791603791565e-05,0.00033236396163693503,0.00042896475868902284,0.00045075005467068983,0.0003686830001508329,0.00035163886753834377,4.000022603949843e-05,0.0003323667694087912,0.0004289672563328938,0.00045075404709478596,0.00036867920251324853,0.00035163237865960513,3.9999791603791565e-05,0.00033236396163693503,0.00042896475868902284,0.00045075005467068983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
