figure,variant,trial_id,seed,snr_db,x_name,x_value,K,paper_k,effective_K,num_ris_paths,receiver_mode,config_seed,nested_receiver_noise_convention,reference_receiver_mode,reference_sigma2,nested_base_y_noisy_hash,failed,error,runtime_s,position_rmse_m,position_error_m,y_nmse,range_rmse_m,tau_rmse_s,raw_objective_final,outlier_flag,selected_branch,final_refinement_method,final_runner_name,used_main_single_proposed_path,variant_config_hash,global_vp_mode,global_vp_backend,global_vp_gpu_used,global_vp_gpu_device,global_vp_objective_backend,global_vp_linear_solve_backend,vp_dictionary_mode,vp_dictionary_mode_requested,vp_jacobian_mode,vp_matrix_free_enabled,vp_matrix_free_fallback_reason,vp_precontract_static_modes,vp_factor_cache_hits,vp_factor_cache_misses,vp_matrix_free_num_objective_calls,vp_matrix_free_debug_num_compares,vp_matrix_free_debug_rel_G_diff,vp_matrix_free_debug_rel_b_diff,vp_matrix_free_debug_rel_x_hat_diff,vp_matrix_free_debug_rel_regularized_objective_diff,vp_matrix_free_debug_rel_gradient_diff,jones_mode,adaptive_enabled,adaptive_policy_name,selected_vp_family_branch,lambda_path_min,lambda_path_max,lambda_path_mean,lambda_clipped_fraction,used_stage1_regularizer,linear_nuisance_dim,nonlinear_dim,fixed_pol_score,jones_score,lambda_jones_per_path,snr_eff_per_path,jones_leakage_per_path,reliability_decision,trigger_reasons,gof_stat,gof_dof,gof_pass,data_only_scaled_efim_lambda_min,data_only_scaled_efim_condition_number,stage1_assignment_margin,stage1_selected_clock_std_ns,delta_t_k_ns,stage1_runtime_s,global_vp_runtime_s,total_runtime_s,peb_position_m,peb_scalar_m,peb_dual_m,peb_evs_m,peb_free_jones_m,peb_constrained_jones_m,peb_anchored_jones_m,peb_variant,jones_bound_type,constrained_jones_peb_m,anchored_jones_peb_m,free_jones_peb_m,peb_fim_rank_chi_free,peb_fim_rank_chi_constrained,peb_fim_rank_chi_anchored,peb_fim_cond_chi_free,peb_fim_cond_chi_constrained,peb_fim_cond_chi_anchored,peb_clock_schur_used,peb_rank_deficient,anchored_prior_scaling,anchored_prior_lambda,anchored_prior_precision_norm,peb_free_projection_schur_relerr,peb_con_minus_free_min_eig,peb_hyb_minus_free_min_eig,peb_ordering_ok,efim_unscaled_cache_hit,efim_unscaled_cache_key,efim_sigma2,efim_reuse_mode,peb_backend,rss_mb_before,rss_mb_after,rss_mb_delta,warning,debug_main_position_error_m,debug_main_y_nmse,debug_main_raw_objective,debug_main_global_vp_mode,debug_main_adaptive_enabled,debug_config_diff_summary,direct_candidate_position_error_m,direct_candidate_y_nmse,direct_candidate_raw_objective,rescue_candidate_position_error_m,rescue_candidate_y_nmse,rescue_candidate_raw_objective,rescue_candidate_available,rescue_accept_decision,rescue_reject_reason,direct_candidate_lambda_jones_per_path,direct_candidate_snr_eff_per_path,direct_candidate_jones_leakage_per_path,rescue_candidate_lambda_jones_per_path,rescue_candidate_snr_eff_per_path,rescue_candidate_jones_leakage_per_path,direct_candidate_data_only_scaled_efim_lambda_min,direct_candidate_data_only_scaled_efim_condition_number,rescue_candidate_data_only_scaled_efim_lambda_min,rescue_candidate_data_only_scaled_efim_condition_number,legacy_stage1_decision,gof_reliability_decision,stage1_geometry_trigger,stage1_geometry_trigger_reasons,ngc_policy_active,ngc_lambda_ris,ngc_direct_clock_score,ngc_direct_clock_score_norm,ngc_direct_clock_dof,ngc_direct_clock_sigma_source,ngc_direct_clock_std_ns,ngc_direct_ris_score,ngc_direct_ris_score_norm,ngc_direct_ris_available,ngc_direct_total_score,ngc_direct_cert_status,ngc_direct_cert_reason,ngc_rescue_requested,ngc_rescue_request_reason,ngc_rescue_clock_score,ngc_rescue_clock_score_norm,ngc_rescue_clock_dof,ngc_rescue_clock_sigma_source,ngc_rescue_clock_std_ns,ngc_rescue_ris_score,ngc_rescue_ris_score_norm,ngc_rescue_ris_available,ngc_rescue_total_score,ngc_rescue_cert_status,ngc_rescue_cert_reason,ngc_selected_by,ngc_final_unreliable,ngc_threshold_clock_green,ngc_threshold_clock_red,proposed_stage2_policy,stage2_seed_position_error_m,stage2_seed_clock_error_ns,stage2_num_valid_local_fixes,stage2_clock_estimator,stage2_rescue_impl,stage2_pllg_pseudorange_block_weight
fig1_fig2,free_jones_vp,7,1914929603,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,11.523929617833346,0.0188600444370823,0.0188600444370823,0.004947094361707905,0.016812630970632268,8.089744722148064e-12,7.3587810212148845,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,d6f3ac0f0365527e,jones_free,cupy,True,0,cupy,cupy.linalg.solve,explicit,matrix_free,analytic_reduced_vp_explicit_gradient,False,matrix_free_cpu_only_gpu_backend,,0,0,0,0,,,,,,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[3.7221042415708963e-06,2.1509693499541722e-05,0.00034423906859514745]",direct_vp,"[""poor_clock_consistency""]",3095584.8204735033,3096560,True,808287.0897643149,86.15683534707777,3.5189030874182152,0.6663105237981457,"[3.5378242315362893,5.00681297323185,4.88828757168162]",38.316900953883305,4.6582709301728755,43.94646843126975,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.0188600444370823,0.004947094361707905,7.3587810212148845,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[3.7221042415708963e-06,2.1509693499541722e-05,0.00034423906859514745]",,,,808287.0897643149,86.15683534707777,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,reliability_gated,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,adaptive_jones_no_rescue,7,1914929603,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,92.91772218700498,0.0013217149054299648,0.0013217149054299648,5.383177656474558e-05,0.0007368921604727559,6.357186455218405e-13,7.354901825245612,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,59ebb49132490735,adaptive_jones,cpu,False,,legacy_least_squares,cpu,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,13.715200978070445,147.08638351499533,69.8598603985915,0.0,True,3,4,3094102.43488848,nan,"[147.08638351499533,48.7779967027087,13.715200978070445]","[0.006798725864049573,0.020501046938151336,0.07291180067905735]",,direct_vp,"[""poor_clock_consistency""]",3093952.9768130514,3096560,True,811837.3112023558,85.0620734800673,3.5189030874182152,0.6663105237981457,"[3.5378242315362893,5.00681297323185,4.88828757168162]",38.316900953883305,86.08382220799103,125.37201970908791,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.0013217149054299648,5.383177656474558e-05,7.354901825245612,nan,nan,nan,False,not_run,not_requested,"[147.08638351499533,48.7779967027087,13.715200978070445]","[0.006798725864049573,0.020501046938151336,0.07291180067905735]",,,,,811837.3112023558,85.0620734800673,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.9481851920546563,0.9481851920546563,2,data_only_efim_tau_crb,0.2810968386005459,0.0001265226409549697,0.0001265226409549697,True,0.9483117146956113,green,clock_green,False,ngc_stage2_disabled_direct_fallback,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,rescue_unavailable_direct_fallback,False,9.21034037197618,13.815510557964274,ngc_certified_ris_only,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,adaptive_jones_vp_proposed,7,1914929603,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,79.84823546581902,0.0013217149054299648,0.0013217149054299648,5.383177656474558e-05,0.0007368921604727559,6.357186455218405e-13,7.354901825245612,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,59ebb49132490735,adaptive_jones,cpu,False,,legacy_least_squares,cpu,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,13.715200978070445,147.08638351499533,69.8598603985915,0.0,True,3,4,3094102.43488848,nan,"[147.08638351499533,48.7779967027087,13.715200978070445]","[0.006798725864049573,0.020501046938151336,0.07291180067905735]",,direct_vp,"[""poor_clock_consistency""]",3093952.9768130514,3096560,True,811837.3112023558,85.0620734800673,3.5189030874182152,0.6663105237981457,"[3.5378242315362893,5.00681297323185,4.88828757168162]",38.316900953883305,74.49481616006233,113.7830136611592,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.0013217149054299648,5.383177656474558e-05,7.354901825245612,nan,nan,nan,False,not_run,not_requested,"[147.08638351499533,48.7779967027087,13.715200978070445]","[0.006798725864049573,0.020501046938151336,0.07291180067905735]",,,,,811837.3112023558,85.0620734800673,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.9481851920546563,0.9481851920546563,2,data_only_efim_tau_crb,0.2810968386005459,0.0001265226409549697,0.0001265226409549697,True,0.9483117146956113,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274,ngc_certified_ris_only,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,constrained_jones_peb,7,1914929603,-10.0,snr_db,-10.0,3,3,3,3,full_6d,1914929603,,,nan,,False,,11.442318649031222,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,e0f846575d8b856f,,,,,,,,,,,,,,,,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.0010722103745145761,nan,nan,0.0010722103745145761,0.0010722217098529105,0.0010722103745145761,nan,constrained_jones_peb,constrained,0.0010722103745145761,nan,0.0010722217098529105,4.0,4.0,0.0,85.34641686574986,85.34477319947685,nan,True,False,disabled,nan,nan,8.102450872244777e-15,9.892011737854599,nan,True,False,84f1975fc112e22552cd5389ecb9ea5e68088b810ed0a30ff85dfd5971674377,7.361137239348518,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,,nan,nan,,,legacy_multistart,
fig1_fig2,stage1_only,13,634888206,-10.0,snr_db,-10.0,3,3,3,3,full_6d,634888206,,,nan,,False,,0.6605396680533886,0.24440130073570346,0.24440130073570346,0.004997404725544066,0.1521428707465163,1.2807079589122823e-10,2.0456580074957276,True,stage1_only,stage1_only,stage1_only,False,d7f786e76424577a,none,,,,,,,,,,,,,,,,,,,,,none,False,,,nan,nan,nan,nan,True,0,0,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,25.23390894406475,0.0,26.243148402310908,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,,nan,nan,,,legacy_multistart,
fig1_fig2,fixed_pol_vp,13,634888206,-10.0,snr_db,-10.0,3,3,3,3,full_6d,634888206,,,nan,,False,,73.70229340996593,0.001585648688725767,0.001585648688725767,4.1528175288043594e-05,0.0004159212530599242,2.217550468901308e-12,2.0446468079938662,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,c6b879b3e197086c,fixed_pol,cpu,False,,legacy_least_squares,cpu,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,,fixed_pol,False,,,nan,nan,nan,nan,True,3,10,nan,nan,,,,direct_vp,"[""poor_clock_consistency""]",3095179.602023662,3096560,True,754056.0677494456,80.41011696410011,5.665136460106364,0.2540320938816472,"[4.984984595393484,5.606592187941908,5.320250033336594]",25.23390894406475,68.62669494911097,94.86984335142188,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.001585648688725767,4.1528175288043594e-05,2.0446468079938662,nan,nan,nan,False,not_run,not_requested,,,,,,,754056.0677494456,80.41011696410011,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,reliability_gated,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,free_jones_vp,13,634888206,-10.0,snr_db,-10.0,3,3,3,3,full_6d,634888206,,,nan,,False,,27.355339158093557,0.02874780954618916,0.02874780954618916,0.008629130707721696,0.012034239449102542,1.155373962109116e-11,2.046385980482135,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,4803e95cea995a8a,jones_free,cupy,True,0,cupy,cupy.linalg.solve,explicit,matrix_free,analytic_reduced_vp_explicit_gradient,False,matrix_free_cpu_only_gpu_backend,,0,0,0,0,,,,,,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[7.474380856547217e-05,6.750712855565324e-05,0.00011837513512983449]",direct_vp,"[""poor_clock_consistency""]",3097812.355606845,3096560,True,802565.0240419937,77.16659617891473,5.665136460106364,0.2540320938816472,"[4.984984595393484,5.606592187941908,5.320250033336594]",25.23390894406475,13.207857846980914,39.45100624929182,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.02874780954618916,0.008629130707721696,2.046385980482135,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[7.474380856547217e-05,6.750712855565324e-05,0.00011837513512983449]",,,,802565.0240419937,77.16659617891473,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,reliability_gated,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,adaptive_jones_no_rescue,13,634888206,-10.0,snr_db,-10.0,3,3,3,3,full_6d,634888206,,,nan,,False,,105.94045262085274,0.001585648688725767,0.001585648688725767,4.1528175288043594e-05,0.0004159212530599242,2.217550468901308e-12,2.0446468079938662,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,eb2591c778cb525b,adaptive_jones,cpu,False,,legacy_least_squares,cpu,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,17.029494527856524,255.48205796270625,99.88262739324375,0.0,True,3,4,3095329.060099091,nan,"[17.029494527856524,255.48205796270625,27.13632968916848]","[0.058721648980666424,0.003914169189487631,0.03685096737205458]",,direct_vp,"[""poor_clock_consistency""]",3095179.602023662,3096560,True,754056.0677494456,80.41011696410011,5.665136460106364,0.2540320938816472,"[4.984984595393484,5.606592187941908,5.320250033336594]",25.23390894406475,99.00545209203847,125.24860049434938,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.001585648688725767,4.1528175288043594e-05,2.0446468079938662,nan,nan,nan,False,not_run,not_requested,"[17.029494527856524,255.48205796270625,27.13632968916848]","[0.058721648980666424,0.003914169189487631,0.03685096737205458]",,,,,754056.0677494456,80.41011696410011,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.05134757067705851,0.05134757067705851,2,data_only_efim_tau_crb,0.065413792300158,0.00032273557164173,0.00032273557164173,True,0.05167030624870024,green,clock_green,False,ngc_stage2_disabled_direct_fallback,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,rescue_unavailable_direct_fallback,False,9.21034037197618,13.815510557964274,ngc_certified_ris_only,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,adaptive_jones_vp_proposed,13,634888206,-10.0,snr_db,-10.0,3,3,3,3,full_6d,634888206,,,nan,,False,,106.23964100098237,0.001585648688725767,0.001585648688725767,4.1528175288043594e-05,0.0004159212530599242,2.217550468901308e-12,2.0446468079938662,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,eb2591c778cb525b,adaptive_jones,cpu,False,,legacy_least_squares,cpu,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,17.029494527856524,255.48205796270625,99.88262739324375,0.0,True,3,4,3095329.060099091,nan,"[17.029494527856524,255.48205796270625,27.13632968916848]","[0.058721648980666424,0.003914169189487631,0.03685096737205458]",,direct_vp,"[""poor_clock_consistency""]",3095179.602023662,3096560,True,754056.0677494456,80.41011696410011,5.665136460106364,0.2540320938816472,"[4.984984595393484,5.606592187941908,5.320250033336594]",25.23390894406475,99.36714478209615,125.61029318440706,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.001585648688725767,4.1528175288043594e-05,2.0446468079938662,nan,nan,nan,False,not_run,not_requested,"[17.029494527856524,255.48205796270625,27.13632968916848]","[0.058721648980666424,0.003914169189487631,0.03685096737205458]",,,,,754056.0677494456,80.41011696410011,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,0.05134757067705851,0.05134757067705851,2,data_only_efim_tau_crb,0.065413792300158,0.00032273557164173,0.00032273557164173,True,0.05167030624870024,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274,ngc_certified_ris_only,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,constrained_jones_peb,13,634888206,-10.0,snr_db,-10.0,3,3,3,3,full_6d,634888206,,,nan,,False,,15.693042953033,nan,nan,nan,nan,nan,nan,False,,,peb_only,False,c46f0457f80b53cf,,,,,,,,,,,,,,,,,,,,,,adaptive_jones,True,fixed_anchor_then_adaptive_jones_score_selection,,nan,nan,nan,nan,True,,,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,nan,nan,nan,0.00117892358535892,nan,nan,0.00117892358535892,0.0011789249478039749,0.00117892358535892,nan,constrained_jones_peb,constrained,0.00117892358535892,nan,0.0011789249478039749,4.0,4.0,0.0,80.73361776993532,80.72926238998195,nan,True,False,disabled,nan,nan,4.232849037151061e-15,0.4336534917529655,nan,True,False,11da97468c8b90c59dcc518746f48f2217739b6c2c3deec78f2d1177de9045c5,2.0455692554871043,computed_unscaled,cpu,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,,nan,nan,,,legacy_multistart,
fig1_fig2,stage1_only,10,781873798,-10.0,snr_db,-10.0,3,3,3,3,full_6d,781873798,,,nan,,False,,0.869240262079984,0.22336487277660633,0.22336487277660633,0.010400871140718753,0.10342739097092482,6.396495609820535e-10,2.2058126481526363,True,stage1_only,stage1_only,stage1_only,False,e6771cf1cd5249aa,none,,,,,,,,,,,,,,,,,,,,,none,False,,,nan,nan,nan,nan,True,0,0,nan,nan,,,,,[],nan,,,nan,nan,nan,nan,,38.596520198043436,0.0,39.57139849499799,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,nan,nan,nan,nan,nan,nan,False,,,,,,,,,nan,nan,nan,nan,,,,[],False,nan,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,,nan,nan,,,legacy_multistart,
fig1_fig2,fixed_pol_vp,10,781873798,-10.0,snr_db,-10.0,3,3,3,3,full_6d,781873798,,,nan,,False,,89.75299732200801,0.0007185187954304828,0.0007185187954304828,4.17319379493396e-05,0.0006402256228789552,6.395940413908947e-13,2.203603108699963,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,ff6e3a31b11d82d2,fixed_pol,cpu,False,,legacy_least_squares,cpu,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,,fixed_pol,False,,,nan,nan,nan,nan,True,3,10,nan,nan,,,,direct_vp,"[""poor_clock_consistency""]",3094269.198987785,3096560,True,816636.8103609695,81.25372024926794,2.091439577709131,0.7332960202340336,"[5.082662515455625,6.682903306974435,5.176259170156554]",38.596520198043436,82.45253086392768,122.02392935892567,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.0007185187954304828,4.17319379493396e-05,2.203603108699963,nan,nan,nan,False,not_run,not_requested,,,,,,,816636.8103609695,81.25372024926794,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,reliability_gated,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,free_jones_vp,10,781873798,-10.0,snr_db,-10.0,3,3,3,3,full_6d,781873798,,,nan,,False,,29.61680547799915,0.015088382988324652,0.015088382988324652,0.0008510865213599045,0.0004442680939790619,1.1473049991196262e-12,2.2037776625747436,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,ffd1a20fc46567ab,jones_free,cupy,True,0,cupy,cupy.linalg.solve,explicit,matrix_free,analytic_reduced_vp_explicit_gradient,False,matrix_free_cpu_only_gpu_backend,,0,0,0,0,,,,,,jones_free,False,,,0.0,0.0,0.0,0.0,True,6,4,nan,nan,"[0.0,0.0,0.0]",,"[9.385961262205657e-05,0.0004195204768552318,3.38688047154197e-05]",direct_vp,"[""poor_clock_consistency""]",3094514.3051396892,3096560,True,823662.3606462177,80.19931406563607,2.091439577709131,0.7332960202340336,"[5.082662515455625,6.682903306974435,5.176259170156554]",38.596520198043436,11.867770991055295,51.43916948605329,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.015088382988324652,0.0008510865213599045,2.2037776625747436,nan,nan,nan,False,not_run,not_requested,"[0.0,0.0,0.0]",,"[9.385961262205657e-05,0.0004195204768552318,3.38688047154197e-05]",,,,823662.3606462177,80.19931406563607,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",False,1.0,nan,nan,,,nan,nan,nan,False,nan,,,False,,nan,nan,,,nan,nan,nan,False,nan,,,,False,nan,nan,reliability_gated,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,adaptive_jones_no_rescue,10,781873798,-10.0,snr_db,-10.0,3,3,3,3,full_6d,781873798,,,nan,,False,,92.29394187009893,0.0007185187954304828,0.0007185187954304828,4.17319379493396e-05,0.0006402256228789552,6.395940413908947e-13,2.203603108699963,False,direct_vp,global_exact_spherical_vp,proposed_post_stage1,False,a38a871e77d31386,adaptive_jones,cpu,False,,legacy_least_squares,cpu,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,13.94699892439051,362.7264366162236,138.58729489823835,0.0,True,3,4,3094418.6570632136,nan,"[39.08844915410092,362.7264366162236,13.94699892439051]","[0.025583005250951425,0.0027568985844153016,0.07170001269859232]",,direct_vp,"[""poor_clock_consistency""]",3094269.198987785,3096560,True,816636.8103609695,81.25372024926794,2.091439577709131,0.7332960202340336,"[5.082662515455625,6.682903306974435,5.176259170156554]",38.596520198043436,85.25968369282782,124.83108218782581,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.0007185187954304828,4.17319379493396e-05,2.203603108699963,nan,nan,nan,False,not_run,not_requested,"[39.08844915410092,362.7264366162236,13.94699892439051]","[0.025583005250951425,0.0027568985844153016,0.07170001269859232]",,,,,816636.8103609695,81.25372024926794,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,3.018544715235493,3.018544715235493,2,data_only_efim_tau_crb,0.5015430120501043,0.00037457918532386134,0.00037457918532386134,True,3.018919294420817,green,clock_green,False,ngc_stage2_disabled_direct_fallback,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,rescue_unavailable_direct_fallback,False,9.21034037197618,13.815510557964274,ngc_certified_ris_only,nan,nan,,decoupled_robust,legacy_multistart,0.0
fig1_fig2,adaptive_jones_vp_proposed,10,781873798,-10.0,snr_db,-10.0,3,3,3,3,full_6d,781873798,,,nan,,False,,91.33810007502325,0.0007185187954304828,0.0007185187954304828,4.17319379493396e-05,0.0006402256228789552,6.395940413908947e-13,2.203603108699963,False,direct_vp,global_exact_spherical_vp,main_single_proposed,True,a38a871e77d31386,adaptive_jones,cpu,False,,legacy_least_squares,cpu,explicit,,legacy_least_squares_numerical,False,,,0,0,,,,,,,,fixed_pol_anchor,True,fixed_anchor_then_adaptive_jones_score_selection,fixed_pol_anchor,13.94699892439051,362.7264366162236,138.58729489823835,0.0,True,3,4,3094418.6570632136,nan,"[39.08844915410092,362.7264366162236,13.94699892439051]","[0.025583005250951425,0.0027568985844153016,0.07170001269859232]",,direct_vp,"[""poor_clock_consistency""]",3094269.198987785,3096560,True,816636.8103609695,81.25372024926794,2.091439577709131,0.7332960202340336,"[5.082662515455625,6.682903306974435,5.176259170156554]",38.596520198043436,84.49195589497685,124.06335438997485,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,False,,nan,,,nan,nan,nan,,,,,,,,0.0007185187954304828,4.17319379493396e-05,2.203603108699963,nan,nan,nan,False,not_run,not_requested,"[39.08844915410092,362.7264366162236,13.94699892439051]","[0.025583005250951425,0.0027568985844153016,0.07170001269859232]",,,,,816636.8103609695,81.25372024926794,nan,nan,ris_only_stage2_then_vp,direct_vp,True,"[""poor_clock_consistency""]",True,1.0,3.018544715235493,3.018544715235493,2,data_only_efim_tau_crb,0.5015430120501043,0.00037457918532386134,0.00037457918532386134,True,3.018919294420817,green,clock_green,False,ngc_green_skip_rescue,nan,nan,2,,nan,nan,nan,False,nan,,candidate_unavailable,ngc_green_skip_rescue,False,9.21034037197618,13.815510557964274,ngc_certified_ris_only,nan,nan,,decoupled_robust,legacy_multistart,0.0
