figure,variant,x_value,metric,plot_metric_name,plot_y_mean,plot_y_median,plot_y_std,plot_y_p10,plot_y_p90,plot_y_p95,mean,median,std,p10,p90,p95,success_rate,outlier_rate,rescue_run_rate,rescue_trigger_rate,n,K,paper_k,effective_K,position_rmse_m_mean,position_rmse_m_median,position_rmse_m_std,position_rmse_m_p10,position_rmse_m_p90,position_rmse_m_p95,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_p10,y_nmse_p90,y_nmse_p95,range_rmse_m_mean,range_rmse_m_median,range_rmse_m_std,range_rmse_m_p10,range_rmse_m_p90,range_rmse_m_p95,tau_rmse_s_mean,tau_rmse_s_median,tau_rmse_s_std,tau_rmse_s_p10,tau_rmse_s_p90,tau_rmse_s_p95,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_p10,raw_objective_final_p90,raw_objective_final_p95,outlier_flag_mean,outlier_flag_median,outlier_flag_std,outlier_flag_p10,outlier_flag_p90,outlier_flag_p95,peb_position_m_mean,peb_position_m_median,peb_position_m_std,peb_position_m_p10,peb_position_m_p90,peb_position_m_p95,peb_scalar_m_mean,peb_scalar_m_median,peb_scalar_m_std,peb_scalar_m_p10,peb_scalar_m_p90,peb_scalar_m_p95,peb_dual_m_mean,peb_dual_m_median,peb_dual_m_std,peb_dual_m_p10,peb_dual_m_p90,peb_dual_m_p95,peb_evs_m_mean,peb_evs_m_median,peb_evs_m_std,peb_evs_m_p10,peb_evs_m_p90,peb_evs_m_p95,peb_free_jones_m_mean,peb_free_jones_m_median,peb_free_jones_m_std,peb_free_jones_m_p10,peb_free_jones_m_p90,peb_free_jones_m_p95,peb_constrained_jones_m_mean,peb_constrained_jones_m_median,peb_constrained_jones_m_std,peb_constrained_jones_m_p10,peb_constrained_jones_m_p90,peb_constrained_jones_m_p95,peb_anchored_jones_m_mean,peb_anchored_jones_m_median,peb_anchored_jones_m_std,peb_anchored_jones_m_p10,peb_anchored_jones_m_p90,peb_anchored_jones_m_p95,stage2_seed_position_error_m_mean,stage2_seed_position_error_m_median,stage2_seed_position_error_m_std,stage2_seed_position_error_m_p10,stage2_seed_position_error_m_p90,stage2_seed_position_error_m_p95,stage2_seed_clock_error_ns_mean,stage2_seed_clock_error_ns_median,stage2_seed_clock_error_ns_std,stage2_seed_clock_error_ns_p10,stage2_seed_clock_error_ns_p90,stage2_seed_clock_error_ns_p95
fig3,full_6d_evs,5.0,position_rmse_m,position_rmse_m,0.029334258863243635,0.00018053233056013266,0.1398435460210227,6.511312758202574e-05,0.00030286746843900564,0.0003910555231970235,0.029334258863243635,0.00018053233056013266,0.1398435460210227,6.511312758202574e-05,0.00030286746843900564,0.0003910555231970235,1.0,0.041666666666666664,0.0,0.0,24,3,3,3,0.029334258863243635,0.00018053233056013266,0.1398435460210227,6.511312758202574e-05,0.00030286746843900564,0.0003910555231970235,0.001436685197661568,1.5499187467158862e-06,0.006882401956776748,8.612705929165223e-07,2.731289749751904e-06,3.4909238685296045e-06,0.0008333373803075264,6.63131839667191e-05,0.0036760181236790888,1.6097395698978458e-05,0.00013871634425536666,0.0001461492661804415,2.4787695069399614e-12,1.9336995455623336e-13,1.0276886878435599e-11,1.1411414255988975e-13,8.169713254408194e-13,8.995876804411985e-13,0.10274275211659965,0.09826297055763414,0.04878839271224339,0.03753836075656394,0.1550449271944161,0.17714654583359332,0.041666666666666664,0.0,0.19982631347136334,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig3,full_6d_evs,10.0,position_rmse_m,position_rmse_m,9.468533571154373e-05,8.445380114162858e-05,5.551851417189446e-05,3.278504884906347e-05,0.00016562574595685602,0.0001711661484551096,9.468533571154373e-05,8.445380114162858e-05,5.551851417189446e-05,3.278504884906347e-05,0.00016562574595685602,0.0001711661484551096,1.0,0.0,0.0,0.0,24,3,3,3,9.468533571154373e-05,8.445380114162858e-05,5.551851417189446e-05,3.278504884906347e-05,0.00016562574595685602,0.0001711661484551096,4.97279145088279e-07,4.652049840715814e-07,2.194750589444673e-07,2.588331294893911e-07,7.724591377691159e-07,8.749407298007906e-07,3.622378650318495e-05,3.403199888467856e-05,2.5554771577744828e-05,8.23941196796678e-06,7.480513028007151e-05,7.856227792557323e-05,1.888669752083573e-13,1.0855156929078659e-13,1.421208903562591e-13,6.403646387620193e-14,3.9770028097671427e-13,4.722036222721051e-13,0.032359529036851055,0.029506496496211537,0.01544707810404911,0.01187067195061171,0.0490295109225689,0.05601865632439652,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig3,full_6d_evs,15.0,position_rmse_m,position_rmse_m,5.3257336547865045e-05,4.752939987871323e-05,3.122793989117237e-05,1.844255720586857e-05,9.315369982110849e-05,9.627933702746504e-05,5.3257336547865045e-05,4.752939987871323e-05,3.122793989117237e-05,1.844255720586857e-05,9.315369982110849e-05,9.627933702746504e-05,1.0,0.0,0.0,0.0,24,3,3,3,5.3257336547865045e-05,4.752939987871323e-05,3.122793989117237e-05,1.844255720586857e-05,9.315369982110849e-05,9.627933702746504e-05,1.5726226947631147e-07,1.4709914234642906e-07,6.940831435423456e-08,8.185082910350025e-08,2.442819413410074e-07,2.766585388434467e-07,2.0370796392448376e-05,1.914111131916657e-05,1.4369170023923588e-05,4.634579954894435e-06,4.2060635543284416e-05,4.417661789455049e-05,1.0621533241490714e-13,6.098331106830387e-14,7.990073299007645e-14,3.59677325719689e-14,2.236284287626112e-13,2.655681575009242e-13,0.010232981575218054,0.009330773471606737,0.004884794999737103,0.0037538360700366587,0.015504492701473934,0.017714654522958513,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig3,full_6d_evs,20.0,position_rmse_m,position_rmse_m,2.9952204554263936e-05,2.6740195261001966e-05,1.756297534014171e-05,1.0371784214189508e-05,5.238841966419709e-05,5.414944483039757e-05,2.9952204554263936e-05,2.6740195261001966e-05,1.756297534014171e-05,1.0371784214189508e-05,5.238841966419709e-05,5.414944483039757e-05,1.0,0.0,0.0,0.0,24,3,3,3,2.9952204554263936e-05,2.6740195261001966e-05,1.756297534014171e-05,1.0371784214189508e-05,5.238841966419709e-05,5.414944483039757e-05,4.9732202482434997e-08,4.6514602581420953e-08,2.194959902475512e-08,2.588376304322408e-08,7.725018535001155e-08,8.748322158419759e-08,1.145552217287913e-05,1.076492673903001e-05,8.079984387544628e-06,2.6067307498994524e-06,2.365058448265173e-05,2.4841691578993713e-05,5.973189473058997e-14,3.4274590789309454e-14,4.492519283464549e-14,2.0212664939889553e-14,1.257512905800184e-13,1.493491516197253e-13,0.0032359529029619715,0.002950649650423704,0.0015447078101109319,0.0011870671940609966,0.004902951089061151,0.005601865621679187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig3,scalar_receiver,-10.0,position_rmse_m,position_rmse_m,0.999616477233535,0.9390719878754386,0.5567885489491118,0.40880176533239404,1.7547891511538274,1.9184809175760114,0.999616477233535,0.9390719878754386,0.5567885489491118,0.40880176533239404,1.7547891511538274,1.9184809175760114,1.0,0.9583333333333334,1.0,1.0,24,3,3,3,0.999616477233535,0.9390719878754386,0.5567885489491118,0.40880176533239404,1.7547891511538274,1.9184809175760114,0.8133600697697597,0.9878324355468291,0.3237985238660226,0.23253181659072603,0.997567137536219,0.9990951370607162,0.6156072177095436,0.6017074480305116,0.3356002096583494,0.19897580777336737,1.0780285136670509,1.1475267088774566,2.238583840458087e-09,1.2330237450959939e-09,2.1342201529027965e-09,2.611278319295103e-10,5.488438015531906e-09,6.726618153972746e-09,0.5458440781186784,0.5020608663879416,0.26060716303655174,0.20079293741289778,0.8297241789701851,0.9470242220172168,0.9583333333333334,1.0,0.19982631347136331,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7126336501415362,1.893351474490567,0.6973766821345224,0.8314558116159826,2.4334524646835596,2.4526909594996367,14.423106315294461,2.030982685823802,21.241642945525484,0.38591081086908613,49.70200113416554,55.82417788887004
fig3,scalar_receiver,-5.0,position_rmse_m,position_rmse_m,1.046917182446028,0.8502658994239598,0.66760753921952,0.26171905615696617,1.995521434033772,2.124128252721101,1.046917182446028,0.8502658994239598,0.66760753921952,0.26171905615696617,1.995521434033772,2.124128252721101,1.0,0.9583333333333334,1.0,1.0,24,3,3,3,1.046917182446028,0.8502658994239598,0.66760753921952,0.26171905615696617,1.995521434033772,2.124128252721101,0.7950793162821655,0.9899092636590163,0.34900918111176976,0.0917782434426567,0.9959639166054371,0.9969113653755641,0.615832904881849,0.5383902648134893,0.33551160194904567,0.20838326927153877,1.0529588116489157,1.1250119425556198,2.4402888400162573e-09,1.6763428377250722e-09,2.096930517515018e-09,2.7962259358242325e-10,4.347748931732681e-09,6.2519414849651295e-09,0.1758273896614483,0.16041611912735682,0.08332168440236334,0.0652609924131287,0.2702869341459091,0.2971761448858527,0.9583333333333334,1.0,0.19982631347136331,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5241312322326828,1.6005200258893755,0.7087265794563692,0.6204086437731248,2.443524771184367,2.455580907774289,14.956436183261635,2.6881766275413836,21.948479977228114,0.795130927994571,55.44906007931027,57.42153988979598
fig3,scalar_receiver,0.0,position_rmse_m,position_rmse_m,0.9150601117481721,0.9176084342051325,0.583384419611143,0.019104676703488158,1.6160075494066737,1.7912991074005211,0.9150601117481721,0.9176084342051325,0.583384419611143,0.019104676703488158,1.6160075494066737,1.7912991074005211,1.0,0.8333333333333334,0.9583333333333334,0.9583333333333334,24,3,3,3,0.9150601117481721,0.9176084342051325,0.583384419611143,0.019104676703488158,1.6160075494066737,1.7912991074005211,0.7442453368276908,0.9656189491367069,0.37152550376689086,0.008278455375586607,0.9939313641036515,0.9961920313490639,0.5461243418289937,0.5403873666034884,0.38739687497204073,0.0019840624585722483,1.0843247322133185,1.0906419627635804,2.191515177429155e-09,2.238223580327451e-09,1.624559380394525e-09,2.764424830217685e-11,4.115151035885329e-09,4.319911590090972e-09,0.05951666070004358,0.05626379291251933,0.028377969277211,0.021353932695323374,0.09339469057228977,0.10622450021778117,0.8333333333333334,1.0,0.37267799624996495,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4579385821233457,1.4196754817559685,0.6450084703923161,0.6344399065992853,2.3621322736847996,2.438293804889549,6.038269226274818,0.9583241067345862,14.287648981115327,0.10421931280365067,6.908106709360928,39.70829978650206
fig3,scalar_receiver,5.0,position_rmse_m,position_rmse_m,0.5318123688198432,0.5185175356171161,0.5031301120629668,0.0008125832695565716,1.1419574341730758,1.3578161153416126,0.5318123688198432,0.5185175356171161,0.5031301120629668,0.0008125832695565716,1.1419574341730758,1.3578161153416126,1.0,0.625,0.875,0.875,24,3,3,3,0.5318123688198432,0.5185175356171161,0.5031301120629668,0.0008125832695565716,1.1419574341730758,1.3578161153416126,0.5302708061073876,0.7148101149950399,0.4599133795628602,2.4786787056826725e-05,0.9899875231283707,0.9923947792931883,0.29829952049663766,0.17837852121034295,0.318353894297189,0.0002981028954050499,0.7389538343260732,0.8595987332943393,1.212581863913113e-09,1.7986662990155522e-10,1.8574221114733473e-09,1.9707697827289248e-12,3.976171979764268e-09,4.3132742515347005e-09,0.020627241389632116,0.01919540848501128,0.010220426091478751,0.00882868388109211,0.030152379105322993,0.041208024608523214,0.625,1.0,0.4841229182759271,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1228481411809421,0.9536712922955789,0.9238264893107739,0.011858752018518057,2.4627220712049502,2.46939629658949,1.4076047856193696,0.8648501171128126,1.3787225771020222,0.08572789959918883,3.4218131015400672,4.028264623743356
fig3,scalar_receiver,10.0,position_rmse_m,position_rmse_m,0.38139511784031876,0.16164378507504076,0.4723568690611241,0.00046515270867512095,1.0623472630966215,1.4738835174584504,0.38139511784031876,0.16164378507504076,0.4723568690611241,0.00046515270867512095,1.0623472630966215,1.4738835174584504,1.0,0.5833333333333334,0.3333333333333333,0.3333333333333333,24,3,3,3,0.38139511784031876,0.16164378507504076,0.4723568690611241,0.00046515270867512095,1.0623472630966215,1.4738835174584504,0.16605603793408363,0.013496796218400236,0.3219602190637049,9.24421180774381e-06,0.7823337658752917,0.9848979057412901,0.1799503523232681,0.01493818982091926,0.3181294342792228,9.826925126487944e-05,0.7241006926955622,0.9833521406669916,6.271256787896767e-10,3.5772937275835135e-11,1.5551710930960552e-09,1.9264451671290887e-12,2.0137309021827945e-09,3.0971468974263595e-09,0.0064302888375941366,0.006452197102981011,0.003321351566323552,0.0021467991312373084,0.011782770869421054,0.012270981120532706,0.5833333333333334,1.0,0.4930066485916347,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9725120677751877,0.783484532177384,0.4157531324979295,0.5739783060042464,1.5492746591865163,1.5916333620619905,2.0913313885959512,0.5770206427530061,2.9546098519338537,0.3212495960157833,5.573148698505264,7.431372464103523
fig3,scalar_receiver,15.0,position_rmse_m,position_rmse_m,0.13111406487347177,0.0798894158467306,0.21297992369304397,0.0002492268041690596,0.41967989457582233,0.5741606028707855,0.13111406487347177,0.0798894158467306,0.21297992369304397,0.0002492268041690596,0.41967989457582233,0.5741606028707855,1.0,0.3333333333333333,0.125,0.125,24,3,3,3,0.13111406487347177,0.0798894158467306,0.21297992369304397,0.0002492268041690596,0.41967989457582233,0.5741606028707855,0.028914270107793735,0.005821518618367635,0.10852542828567009,2.3213478775021296e-06,0.014216709686967607,0.02613214599768844,0.028692763271503188,0.007782966782167862,0.10557933138080439,8.833151067931098e-05,0.01768897595941369,0.021825810034552903,4.5052433047114616e-11,8.340582305027824e-12,1.6653314925921844e-10,5.06393625987719e-13,3.966251530901825e-11,6.393588956083665e-11,0.0019057885592501176,0.001618961248472355,0.0011164498849364165,0.0006533718950513614,0.0030038278565191296,0.003795921300329633,0.3333333333333333,0.0,0.4714045207910317,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7995030334560939,0.70001597952259,0.3704887551419213,0.4630010089079872,1.175799879577602,1.2352728670844784,2.0974640762308474,1.4589810190063024,1.3334584387098491,0.9958072573874179,3.4545141179640946,3.7039557553338183
fig3,scalar_receiver,20.0,position_rmse_m,position_rmse_m,0.1868983906856109,0.0891731677662668,0.23434066982979362,0.00019411438392567956,0.5674245324186613,0.5761217365340328,0.1868983906856109,0.0891731677662668,0.23434066982979362,0.00019411438392567956,0.5674245324186613,0.5761217365340328,1.0,0.4583333333333333,0.0,0.0,24,3,3,3,0.1868983906856109,0.0891731677662668,0.23434066982979362,0.00019411438392567956,0.5674245324186613,0.5761217365340328,0.009855103870207195,0.008988351253671537,0.010270335534574031,2.009280048074682e-06,0.017086602774229374,0.030273549273788083,0.009281385282626184,0.008667301493385631,0.008106991099180198,5.4428179223323785e-05,0.021761902604745312,0.021905443398383975,1.849686871368112e-11,9.380133628444184e-12,2.2047655427349523e-11,8.01651236799019e-13,5.5048323467755374e-11,6.0857739183376e-11,0.0006109776161252431,0.0005218087249917698,0.00031814878220682246,0.00023479518712602175,0.001046187222045639,0.0012294440287377577,0.4583333333333333,0.0,0.4982608642958916,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
