figure,variant,x_value,metric,plot_metric_name,plot_y_mean,plot_y_median,plot_y_std,plot_y_p10,plot_y_p90,plot_y_p95,mean,median,std,p10,p90,p95,success_rate,outlier_rate,rescue_run_rate,rescue_trigger_rate,n,K,paper_k,effective_K,position_rmse_m_mean,position_rmse_m_median,position_rmse_m_std,position_rmse_m_p10,position_rmse_m_p90,position_rmse_m_p95,y_nmse_mean,y_nmse_median,y_nmse_std,y_nmse_p10,y_nmse_p90,y_nmse_p95,range_rmse_m_mean,range_rmse_m_median,range_rmse_m_std,range_rmse_m_p10,range_rmse_m_p90,range_rmse_m_p95,tau_rmse_s_mean,tau_rmse_s_median,tau_rmse_s_std,tau_rmse_s_p10,tau_rmse_s_p90,tau_rmse_s_p95,raw_objective_final_mean,raw_objective_final_median,raw_objective_final_std,raw_objective_final_p10,raw_objective_final_p90,raw_objective_final_p95,outlier_flag_mean,outlier_flag_median,outlier_flag_std,outlier_flag_p10,outlier_flag_p90,outlier_flag_p95,peb_position_m_mean,peb_position_m_median,peb_position_m_std,peb_position_m_p10,peb_position_m_p90,peb_position_m_p95,peb_scalar_m_mean,peb_scalar_m_median,peb_scalar_m_std,peb_scalar_m_p10,peb_scalar_m_p90,peb_scalar_m_p95,peb_dual_m_mean,peb_dual_m_median,peb_dual_m_std,peb_dual_m_p10,peb_dual_m_p90,peb_dual_m_p95,peb_evs_m_mean,peb_evs_m_median,peb_evs_m_std,peb_evs_m_p10,peb_evs_m_p90,peb_evs_m_p95,peb_free_jones_m_mean,peb_free_jones_m_median,peb_free_jones_m_std,peb_free_jones_m_p10,peb_free_jones_m_p90,peb_free_jones_m_p95,peb_constrained_jones_m_mean,peb_constrained_jones_m_median,peb_constrained_jones_m_std,peb_constrained_jones_m_p10,peb_constrained_jones_m_p90,peb_constrained_jones_m_p95,peb_anchored_jones_m_mean,peb_anchored_jones_m_median,peb_anchored_jones_m_std,peb_anchored_jones_m_p10,peb_anchored_jones_m_p90,peb_anchored_jones_m_p95,stage2_seed_position_error_m_mean,stage2_seed_position_error_m_median,stage2_seed_position_error_m_std,stage2_seed_position_error_m_p10,stage2_seed_position_error_m_p90,stage2_seed_position_error_m_p95,stage2_seed_clock_error_ns_mean,stage2_seed_clock_error_ns_median,stage2_seed_clock_error_ns_std,stage2_seed_clock_error_ns_p10,stage2_seed_clock_error_ns_p90,stage2_seed_clock_error_ns_p95
fig2,adaptive_jones_vp_proposed,5.0,y_nmse,y_nmse,0.0014366851976615684,1.5499187467158862e-06,0.006882401956776748,8.612705929165223e-07,2.731289749751904e-06,3.4909238685296045e-06,0.0014366851976615684,1.5499187467158862e-06,0.006882401956776748,8.612705929165223e-07,2.731289749751904e-06,3.4909238685296045e-06,1.0,0.041666666666666664,0.0,0.0,24,3,3,3,0.029334258863243635,0.00018053233056013266,0.13984354602102272,6.511312758202574e-05,0.00030286746843900564,0.0003910555231970235,0.0014366851976615684,1.5499187467158862e-06,0.006882401956776748,8.612705929165223e-07,2.731289749751904e-06,3.4909238685296045e-06,0.0008333373803075264,6.63131839667191e-05,0.003676018123679089,1.6097395698978458e-05,0.00013871634425536666,0.0001461492661804415,2.4787695069399614e-12,1.9336995455623336e-13,1.0276886878435599e-11,1.1411414255988975e-13,8.169713254408194e-13,8.995876804411985e-13,0.10274275211659963,0.09826297055763414,0.04878839271224339,0.03753836075656394,0.1550449271944161,0.17714654583359332,0.041666666666666664,0.0,0.19982631347136334,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,adaptive_jones_vp_proposed,10.0,y_nmse,y_nmse,4.972791450882791e-07,4.652049840715814e-07,2.1947505894446733e-07,2.588331294893911e-07,7.724591377691159e-07,8.749407298007906e-07,4.972791450882791e-07,4.652049840715814e-07,2.1947505894446733e-07,2.588331294893911e-07,7.724591377691159e-07,8.749407298007906e-07,1.0,0.0,0.0,0.0,24,3,3,3,9.468533571154373e-05,8.445380114162858e-05,5.551851417189446e-05,3.278504884906347e-05,0.00016562574595685602,0.0001711661484551096,4.972791450882791e-07,4.652049840715814e-07,2.1947505894446733e-07,2.588331294893911e-07,7.724591377691159e-07,8.749407298007906e-07,3.6223786503184956e-05,3.403199888467856e-05,2.5554771577744828e-05,8.23941196796678e-06,7.480513028007151e-05,7.856227792557323e-05,1.8886697520835735e-13,1.0855156929078659e-13,1.421208903562591e-13,6.403646387620193e-14,3.9770028097671427e-13,4.722036222721051e-13,0.032359529036851055,0.029506496496211537,0.01544707810404911,0.01187067195061171,0.0490295109225689,0.05601865632439652,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,adaptive_jones_vp_proposed,15.0,y_nmse,y_nmse,1.5726226947631147e-07,1.4709914234642906e-07,6.940831435423456e-08,8.185082910350025e-08,2.442819413410074e-07,2.766585388434467e-07,1.5726226947631147e-07,1.4709914234642906e-07,6.940831435423456e-08,8.185082910350025e-08,2.442819413410074e-07,2.766585388434467e-07,1.0,0.0,0.0,0.0,24,3,3,3,5.325733654786504e-05,4.752939987871323e-05,3.122793989117237e-05,1.844255720586857e-05,9.315369982110849e-05,9.627933702746504e-05,1.5726226947631147e-07,1.4709914234642906e-07,6.940831435423456e-08,8.185082910350025e-08,2.442819413410074e-07,2.766585388434467e-07,2.0370796392448376e-05,1.914111131916657e-05,1.4369170023923588e-05,4.634579954894435e-06,4.2060635543284416e-05,4.417661789455049e-05,1.0621533241490716e-13,6.098331106830387e-14,7.990073299007645e-14,3.59677325719689e-14,2.236284287626112e-13,2.655681575009242e-13,0.010232981575218054,0.009330773471606737,0.004884794999737103,0.0037538360700366587,0.015504492701473934,0.017714654522958513,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,adaptive_jones_vp_proposed,20.0,y_nmse,y_nmse,4.9732202482434997e-08,4.6514602581420953e-08,2.194959902475512e-08,2.588376304322408e-08,7.725018535001155e-08,8.748322158419759e-08,4.9732202482434997e-08,4.6514602581420953e-08,2.194959902475512e-08,2.588376304322408e-08,7.725018535001155e-08,8.748322158419759e-08,1.0,0.0,0.0,0.0,24,3,3,3,2.995220455426394e-05,2.6740195261001966e-05,1.756297534014171e-05,1.0371784214189508e-05,5.238841966419709e-05,5.414944483039757e-05,4.9732202482434997e-08,4.6514602581420953e-08,2.194959902475512e-08,2.588376304322408e-08,7.725018535001155e-08,8.748322158419759e-08,1.145552217287913e-05,1.076492673903001e-05,8.079984387544628e-06,2.6067307498994524e-06,2.365058448265173e-05,2.4841691578993713e-05,5.973189473058996e-14,3.4274590789309454e-14,4.492519283464549e-14,2.0212664939889553e-14,1.257512905800184e-13,1.493491516197253e-13,0.0032359529029619715,0.002950649650423704,0.001544707810110932,0.0011870671940609966,0.004902951089061151,0.005601865621679187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,fixed_pol_vp,-10.0,y_nmse,y_nmse,0.08273072919579169,4.905472862760099e-05,0.27422885796411817,2.7282190088785726e-05,0.00010425582755497486,0.8382495423451088,0.08273072919579169,4.905472862760099e-05,0.27422885796411817,2.7282190088785726e-05,0.00010425582755497486,0.8382495423451088,1.0,0.08333333333333333,nan,0.0,24,3,3,3,0.0777810743162145,0.0010865219719562696,0.25665259089339315,0.0003726617378672505,0.0020959517519945955,0.6903832935350014,0.08273072919579169,4.905472862760099e-05,0.27422885796411817,2.7282190088785726e-05,0.00010425582755497486,0.8382495423451088,0.04530731396660131,0.00039118846646326395,0.1514420347827589,8.192436202685562e-05,0.000815765729696754,0.3796746932786968,1.2991257014352749e-10,1.1073013814722565e-12,5.180639877090674e-10,6.368812642825568e-13,5.043470059854197e-12,4.3560620643447207e-10,3.2681252930656535,3.069218620259335,1.5668506023481967,1.187067208123221,5.179656073893419,5.65255805857266,0.08333333333333333,0.0,0.2763853991962833,0.0,0.0,0.8499999999999979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,fixed_pol_vp,-5.0,y_nmse,y_nmse,1.5716449734936558e-05,1.4724007207334935e-05,6.936073516865055e-06,8.184727367002366e-06,2.4418186696555065e-05,2.769181698697924e-05,1.5716449734936558e-05,1.4724007207334935e-05,6.936073516865055e-06,8.184727367002366e-06,2.4418186696555065e-05,2.769181698697924e-05,1.0,0.0,nan,0.0,24,3,3,3,0.0005312590509197795,0.0004708569405108098,0.000311422365367816,0.00018381930167492034,0.0009299586435703885,0.000959906301502406,1.5716449734936558e-05,1.4724007207334935e-05,6.936073516865055e-06,8.184727367002366e-06,2.4418186696555065e-05,2.769181698697924e-05,0.00020363941089787218,0.00019099795641679173,0.0001438454046889519,4.6191912692659634e-05,0.0004212543049751001,0.0004420241631387432,1.0612377922762222e-12,6.16611768569619e-13,8.013165870995486e-13,3.6161252082653187e-13,2.237913301829452e-12,2.652342028942077e-12,1.0232981591838952,0.9330773452417129,0.48847950063728635,0.3753836093354973,1.5504492776208267,1.771465477265262,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,fixed_pol_vp,0.0,y_nmse,y_nmse,4.9714630121374225e-06,4.653946656136499e-06,2.194089434262161e-06,2.58827311357197e-06,7.72323547437108e-06,8.752877913615828e-06,4.9714630121374225e-06,4.653946656136499e-06,2.194089434262161e-06,2.58827311357197e-06,7.72323547437108e-06,8.752877913615828e-06,1.0,0.0,nan,0.0,24,3,3,3,0.0002991046430057762,0.0002660007675912815,0.00017535682021756473,0.00010353238626345893,0.0005233744408687087,0.0005405803023070768,4.9714630121374225e-06,4.653946656136499e-06,2.194089434262161e-06,2.58827311357197e-06,7.72323547437108e-06,8.752877913615828e-06,0.00011453328977883443,0.00010751928681611587,8.084725249725767e-05,2.601803330726556e-05,0.00023670670837470193,0.000248497493057008,5.970303520650459e-13,3.449183067480032e-13,4.4997844735957146e-13,2.031115769604618e-13,1.2580367830807332e-12,1.492441815233285e-12,0.32359529059477593,0.29506496470513366,0.15447078113151672,0.11870671982167065,0.490295110235754,0.5601865666295716,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,fixed_pol_vp,5.0,y_nmse,y_nmse,1.5723824979083513e-06,1.4713231785444645e-06,6.939659064382696e-07,8.184953129804084e-07,2.4425773974341414e-06,2.7671976202667495e-06,1.5723824979083513e-06,1.4713231785444645e-06,6.939659064382696e-07,8.184953129804084e-07,2.4425773974341414e-06,2.7671976202667495e-06,1.0,0.0,nan,0.0,24,3,3,3,0.00016831276673430194,0.00014996238353462058,9.868537735773666e-05,5.8274587550466916e-05,0.00029445939766324544,0.0003042384598686529,1.5723824979083513e-06,1.4713231785444645e-06,6.939659064382696e-07,8.184953129804084e-07,2.4425773974341414e-06,2.7671976202667495e-06,6.441258730628971e-05,6.0498516617641654e-05,4.545072607214557e-05,1.4643924229295447e-05,0.00013305577410077188,0.00013971812811836197,3.3581351865811047e-13,1.9336995455623336e-13,2.5284197549593016e-13,1.1411414255988975e-13,7.073004048653505e-13,8.395482313599715e-13,0.10232981579269118,0.09330773467073308,0.048847950013778486,0.03753836075656394,0.15504492719441582,0.17714654583359332,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,fixed_pol_vp,10.0,y_nmse,y_nmse,4.972791450882791e-07,4.652049840715814e-07,2.1947505894446733e-07,2.588331294893911e-07,7.724591377691159e-07,8.749407298007906e-07,4.972791450882791e-07,4.652049840715814e-07,2.1947505894446733e-07,2.588331294893911e-07,7.724591377691159e-07,8.749407298007906e-07,1.0,0.0,nan,0.0,24,3,3,3,9.468533571154373e-05,8.445380114162858e-05,5.551851417189446e-05,3.278504884906347e-05,0.00016562574595685602,0.0001711661484551096,4.972791450882791e-07,4.652049840715814e-07,2.1947505894446733e-07,2.588331294893911e-07,7.724591377691159e-07,8.749407298007906e-07,3.6223786503184956e-05,3.403199888467856e-05,2.5554771577744828e-05,8.23941196796678e-06,7.480513028007151e-05,7.856227792557323e-05,1.8886697520835735e-13,1.0855156929078659e-13,1.421208903562591e-13,6.403646387620193e-14,3.9770028097671427e-13,4.722036222721051e-13,0.032359529036851055,0.029506496496211537,0.01544707810404911,0.01187067195061171,0.0490295109225689,0.05601865632439652,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,fixed_pol_vp,15.0,y_nmse,y_nmse,1.5726226947631147e-07,1.4709914234642906e-07,6.940831435423456e-08,8.185082910350025e-08,2.442819413410074e-07,2.766585388434467e-07,1.5726226947631147e-07,1.4709914234642906e-07,6.940831435423456e-08,8.185082910350025e-08,2.442819413410074e-07,2.766585388434467e-07,1.0,0.0,nan,0.0,24,3,3,3,5.325733654786504e-05,4.752939987871323e-05,3.122793989117237e-05,1.844255720586857e-05,9.315369982110849e-05,9.627933702746504e-05,1.5726226947631147e-07,1.4709914234642906e-07,6.940831435423456e-08,8.185082910350025e-08,2.442819413410074e-07,2.766585388434467e-07,2.0370796392448376e-05,1.914111131916657e-05,1.4369170023923588e-05,4.634579954894435e-06,4.2060635543284416e-05,4.417661789455049e-05,1.0621533241490716e-13,6.098331106830387e-14,7.990073299007645e-14,3.59677325719689e-14,2.236284287626112e-13,2.655681575009242e-13,0.010232981575218054,0.009330773471606737,0.004884794999737103,0.0037538360700366587,0.015504492701473934,0.017714654522958513,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,fixed_pol_vp,20.0,y_nmse,y_nmse,4.9732202482434997e-08,4.6514602581420953e-08,2.194959902475512e-08,2.588376304322408e-08,7.725018535001155e-08,8.748322158419759e-08,4.9732202482434997e-08,4.6514602581420953e-08,2.194959902475512e-08,2.588376304322408e-08,7.725018535001155e-08,8.748322158419759e-08,1.0,0.0,nan,0.0,24,3,3,3,2.995220455426394e-05,2.6740195261001966e-05,1.756297534014171e-05,1.0371784214189508e-05,5.238841966419709e-05,5.414944483039757e-05,4.9732202482434997e-08,4.6514602581420953e-08,2.194959902475512e-08,2.588376304322408e-08,7.725018535001155e-08,8.748322158419759e-08,1.145552217287913e-05,1.076492673903001e-05,8.079984387544628e-06,2.6067307498994524e-06,2.365058448265173e-05,2.4841691578993713e-05,5.973189473058996e-14,3.4274590789309454e-14,4.492519283464549e-14,2.0212664939889553e-14,1.257512905800184e-13,1.493491516197253e-13,0.0032359529029619715,0.002950649650423704,0.001544707810110932,0.0011870671940609966,0.004902951089061151,0.005601865621679187,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,free_jones_vp,-10.0,y_nmse,y_nmse,0.09171601613277576,0.004474887982168678,0.265135686630372,0.0005538009006094582,0.09167759433749745,0.8141053520590025,0.09171601613277576,0.004474887982168678,0.265135686630372,0.0005538009006094582,0.09167759433749745,0.8141053520590025,1.0,0.125,nan,0.0,24,3,3,3,0.10129669623445829,0.023804401113272554,0.2945793859100117,0.007026743108331008,0.11210490281681953,0.35444689082765246,0.09171601613277576,0.004474887982168678,0.265135686630372,0.0005538009006094582,0.09167759433749745,0.8141053520590025,0.04689901095736132,0.010814280239805203,0.12914648381973556,0.0013956354889865965,0.08343749922625723,0.16172031271846252,1.6404960272444947e-10,6.776830504032724e-12,6.884992594957894e-10,2.0901343062259265e-12,1.1964716440245267e-10,1.706579015120437e-10,3.2634451517589063,3.2060616628435423,1.5436159110226084,1.1881909808899258,4.904403741983756,5.602100908684118,0.125,0.0,0.33071891388307384,0.0,0.6999999999999993,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,free_jones_vp,-5.0,y_nmse,y_nmse,0.0025619156490541296,0.001559863324125066,0.0028656732222814224,5.825510421548436e-05,0.006625668169531243,0.00830684062324394,0.0025619156490541296,0.001559863324125066,0.0028656732222814224,5.825510421548436e-05,0.006625668169531243,0.00830684062324394,1.0,0.0,nan,0.0,24,3,3,3,0.01581527597633081,0.017689861484590008,0.010743682005036457,0.001369768589953267,0.027403712604205377,0.02805638516245244,0.0025619156490541296,0.001559863324125066,0.0028656732222814224,5.825510421548436e-05,0.006625668169531243,0.00830684062324394,0.004676833055791792,0.002999718041504208,0.004270130827982013,0.0009277286250178027,0.009213964935390577,0.012328376342219189,3.5295537530496277e-12,2.3933039280598854e-12,3.0897147284796848e-12,9.919595862956932e-13,5.8560282123795424e-12,7.214305859191757e-12,1.0241176875662223,0.9346042447733132,0.48866657815850634,0.37559809159550056,1.5504880604472968,1.7714835059202694,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,free_jones_vp,0.0,y_nmse,y_nmse,0.0017908096034610303,0.0013729259740307845,0.0017058253834833163,9.119595798814419e-06,0.004671218132570188,0.005058582795790901,0.0017908096034610303,0.0013729259740307845,0.0017058253834833163,9.119595798814419e-06,0.004671218132570188,0.005058582795790901,1.0,0.0,nan,0.0,24,3,3,3,0.013212769898364993,0.009454438848477159,0.010789855323094547,0.0004717071571440064,0.027858935583115623,0.028567784274290364,0.0017908096034610303,0.0013729259740307845,0.0017058253834833163,9.119595798814419e-06,0.004671218132570188,0.005058582795790901,0.0043591208304458945,0.0028309757134709684,0.003891037225361809,0.00010008389271558242,0.009554279703767385,0.011954311713813275,3.3947497009985157e-12,1.9788606871572313e-12,4.3421044816977085e-12,4.59506340055187e-13,5.413200848643997e-12,1.0711523672253937e-11,0.3241869144863288,0.29610587670102867,0.15466384766658017,0.11889639959915788,0.49068053154991437,0.5602023881885008,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,free_jones_vp,5.0,y_nmse,y_nmse,0.001143359840438709,0.0009365629234272467,0.0010189408118843868,5.942028733974893e-06,0.0024225158257648277,0.0028364008154623346,0.001143359840438709,0.0009365629234272467,0.0010189408118843868,5.942028733974893e-06,0.0024225158257648277,0.0028364008154623346,1.0,0.0,nan,0.0,24,3,3,3,0.012738700634659442,0.006994382456759993,0.010981340991979385,0.0004432700857304109,0.02681886254713964,0.027268174902844763,0.001143359840438709,0.0009365629234272467,0.0010189408118843868,5.942028733974893e-06,0.0024225158257648277,0.0028364008154623346,0.002747592354108802,0.0022738473953870233,0.00214029308474732,0.00034205125258789646,0.005480152153082385,0.006449408324480964,2.4478274463425484e-12,1.8348518362749914e-12,2.489491913590376e-12,3.1911738537062704e-13,4.908041024800284e-12,6.294660953309408e-12,0.10269983424434852,0.09392369804637052,0.04893337336279046,0.037619083022374274,0.15520243073989767,0.1771618468961138,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,free_jones_vp,10.0,y_nmse,y_nmse,0.0007998735731515539,0.0005167697504056246,0.0009077712187367576,1.5868911470907405e-06,0.002265119619470663,0.002505536853833999,0.0007998735731515539,0.0005167697504056246,0.0009077712187367576,1.5868911470907405e-06,0.002265119619470663,0.002505536853833999,1.0,0.0,nan,0.0,24,3,3,3,0.00964859684917893,0.0039015741063680655,0.010622378372534916,0.00020405459187441207,0.026162871167526705,0.026757487070071848,0.0007998735731515539,0.0005167697504056246,0.0009077712187367576,1.5868911470907405e-06,0.002265119619470663,0.002505536853833999,0.002367005670625293,0.002169911993494209,0.0017764799841337806,0.00012817374030087088,0.004600305617138789,0.005421876334845117,1.7316172160866877e-12,1.643836772259119e-12,1.4498200967557407e-12,1.8745164643587028e-13,3.532948704994065e-12,4.3803421232214776e-12,0.03261069597850436,0.030063549683160003,0.015515839689527867,0.012036692098736703,0.04939534272347166,0.056024323271979634,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,free_jones_vp,15.0,y_nmse,y_nmse,0.0007309892868045918,7.252929401399754e-05,0.00098544489802594,3.722697533202519e-07,0.0022332081684155055,0.0026804755993843445,0.0007309892868045918,7.252929401399754e-05,0.00098544489802594,3.722697533202519e-07,0.0022332081684155055,0.0026804755993843445,1.0,0.0,nan,0.0,24,3,3,3,0.008579754565567865,0.0014909318126987117,0.010909670087286655,0.00012111290923070516,0.026532081756596132,0.02668367424783849,0.0007309892868045918,7.252929401399754e-05,0.00098544489802594,3.722697533202519e-07,0.0022332081684155055,0.0026804755993843445,0.0016394202181235936,0.0011687096132462732,0.0015891665718250827,6.045077766649139e-05,0.0035427564863380005,0.005327314678077825,1.5971610364279416e-12,8.794466497290254e-13,1.7127036446140213e-12,6.700216044320004e-14,4.438782570397834e-12,5.1846893519470695e-12,0.010466446310096716,0.009812072505301242,0.004940370451773047,0.0037829422076949924,0.01565495944412192,0.017719867075821842,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fig2,free_jones_vp,20.0,y_nmse,y_nmse,0.0006171338645404933,2.911566059768097e-05,0.0009555397233245783,1.3913990371885972e-07,0.0021013812877917373,0.0025809831427229544,0.0006171338645404933,2.911566059768097e-05,0.0009555397233245783,1.3913990371885972e-07,0.0021013812877917373,0.0025809831427229544,1.0,0.0,nan,0.0,24,3,3,3,0.007846719090607414,0.0010022255822926098,0.010877750583098172,8.928253320504974e-05,0.02650226309720101,0.02667341485514241,0.0006171338645404933,2.911566059768097e-05,0.0009555397233245783,1.3913990371885972e-07,0.0021013812877917373,0.0025809831427229544,0.0012463708318380272,0.0008585451266835368,0.001117608198938794,4.514075158486244e-05,0.002903561433010115,0.003113685389409711,1.1534672633382334e-12,5.036093442826548e-13,1.1688987178704876e-12,7.052792780538222e-14,2.873470557972594e-12,3.010757600555254e-12,0.0034559591944691194,0.0032527596678496072,0.0016903186146719,0.0012168343928030357,0.005752093126465982,0.0059653702968108175,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
